,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
188,https://www.gradyhealth.org/wp-content/uploads/2019/02/Download-Google-play-icon.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,3961,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.122,"Wed, 19 Jun 2019 20:07:45 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/2019/02/Download-Google-play-icon.png,2022-02-04 11:59:06
189,https://www.gradyhealth.org/marcus-stroke-and-neuroscience-center/make-an-appointment/,text/html; charset=UTF-8,200,OK,Indexable,,Make an Appointment - Marcus Stroke and Neuroscience Center - Grady Health,74,701,,0,0,,0,Make an Appointment,19,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/marcus-stroke-and-neuroscience-center/make-an-appointment/,,,,,,43042,136,4.804,2,,29,9,0,1.08,63,33,0,16,12,0,,,,,6baddf8359fa23038ff88c7d6fd16db6,2.034,,,,,1.1,https://www.gradyhealth.org/marcus-stroke-and-neuroscience-center/make-an-appointment/,2022-02-04 11:59:04
190,https://www.gradyhealth.org/wp-content/uploads/2020-Hughes-AHQ.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,220877,0,0.0,2,,1,1,0,0.12,0,0,0,0,0,0,,,,,,0.233,"Tue, 27 Jul 2021 18:01:54 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/2020-Hughes-AHQ.pdf,2022-02-04 11:59:06
191,https://www.gradyhealth.org/locations/page/2/,text/html; charset=UTF-8,200,OK,Indexable,,Locations - Page 2 of 2 - Grady Health,38,337,Looking for a Grady Health location? Look no further.,53,329,,0,Locations,9,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/locations/page/2/,,https://www.gradyhealth.org/locations/,,,,52653,50,2.898,2,,8,1,0,0.12,61,33,0,15,11,0,,,,,dafcad1d01df385ddaa353f76dbd1217,1.59,,,,,1.1,https://www.gradyhealth.org/locations/page/2/,2022-02-04 11:59:04
192,https://www.gradyhealth.org/doctors/meena-a-prasad/,text/html; charset=UTF-8,200,OK,Indexable,,Meena A. Prasad - Grady Health,30,285,,0,0,,0,"Meena A. Prasad, MD",19,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/meena-a-prasad/,,,,,,41187,97,4.516,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,35d661373d256381759412003ff572c4,0.21,,,,,1.1,https://www.gradyhealth.org/doctors/meena-a-prasad/,2022-02-04 11:59:06
193,https://www.gradyhealth.org/wp-content/uploads/dr-manjushree-ghose.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,28700,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.4,"Tue, 11 Jan 2022 15:56:57 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/dr-manjushree-ghose.jpg,2022-02-04 11:59:06
194,https://www.gradyhealth.org/care-treatment/heart-vascular-center/heart-failure-care/,text/html; charset=UTF-8,200,OK,Indexable,,Heart Failure Care - Grady Heart & Vascular CenterGrady Health,62,569,Grady's Heart & Vascular Center has transformed the approach to heart failure care by introducing innovations to improve the quality of care.,141,873,,0,Heart Failure Care,18,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/care-treatment/heart-vascular-center/heart-failure-care/,,,,,,52962,985,14.342,2,,25,6,0,0.72,74,33,0,23,18,0,,,,,b6d5508733605e90b92b67ee7aca64b8,0.179,,,,,1.1,https://www.gradyhealth.org/care-treatment/heart-vascular-center/heart-failure-care/,2022-02-04 11:59:06
195,https://www.gradyhealth.org/doctors/harold-stringer/,text/html; charset=UTF-8,200,OK,Indexable,,Harold Stringer - Grady Health,30,268,,0,0,,0,"Harold G. Stringer, MD",22,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/harold-stringer/,,,,,,41277,101,4.552,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,5d62e1ac67a4c4c79c50821f859b92c6,0.223,,,,,1.1,https://www.gradyhealth.org/doctors/harold-stringer/,2022-02-04 11:59:06
196,https://www.gradyhealth.org/doctors/ravi-rajani/,text/html; charset=UTF-8,200,OK,Indexable,,Ravi Rajani - Grady Health,26,236,,0,0,,0,"Ravi Rajani, MD, FACS, RPVI, DFSVS",34,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/ravi-rajani/,,,,,,49171,283,6.622,2,,16,5,0,0.6,60,31,0,19,14,0,,,,,7dff2c8df504e76796aec5ed2b2bf2cb,0.245,,,,,1.1,https://www.gradyhealth.org/doctors/ravi-rajani/,2022-02-04 11:59:06
197,https://www.gradyhealth.org/doctors/martha-l-elks/,text/html; charset=UTF-8,200,OK,Indexable,,Martha L. Elks - Grady Health,29,261,,0,0,,0,"Martha L. Elks, MD",18,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/martha-l-elks/,,,,,,40902,95,4.484,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,bfb5faa5fa24c12972a224938be611be,0.2,,,,,1.1,https://www.gradyhealth.org/doctors/martha-l-elks/,2022-02-04 11:59:06
198,https://www.gradyhealth.org/blog/four-tips-to-avoid-workout-injuries,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,4,2,0,0.24,0,0,0,0,0,0,,,,,,0.241,,https://www.gradyhealth.org/blog/four-tips-to-avoid-workout-injuries/,HTTP Redirect,,1.1,https://www.gradyhealth.org/blog/four-tips-to-avoid-workout-injuries,2022-02-04 11:59:06
199,https://www.gradyhealth.org/doctors/danielle-b-steed/,text/html; charset=UTF-8,200,OK,Indexable,,Danielle B. Steed - Grady Health,32,287,,0,0,,0,"Danielle B. Steed, MD",21,,0,Specialties,11,Affiliations,12,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/danielle-b-steed/,,,,,,40227,77,4.256,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,da18029727b746e2774a7fe02a53e71c,0.208,,,,,1.1,https://www.gradyhealth.org/doctors/danielle-b-steed/,2022-02-04 11:59:06
200,https://www.gradyhealth.org/cancer-center/cancer-make-an-appointment/,text/html; charset=UTF-8,200,OK,Indexable,,Make an Appointment - Georgia Cancer Center for Excellence - Grady Health,73,676,,0,0,,0,Make an Appointment,19,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/cancer-center/cancer-make-an-appointment/,,,,,,42082,168,5.359,2,,28,9,0,1.08,57,31,0,18,11,0,,,,,d2c1193d2fa7e035362f910406c7c876,0.233,,,,,1.1,https://www.gradyhealth.org/cancer-center/cancer-make-an-appointment/,2022-02-04 11:59:06
201,https://www.gradyhealth.org/doctors/humaira-syed/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Humaira Syed, MD | Atlanta, GA -Grady Health",48,444,"Schedule an appointment or learn more about Dr. Humaira Syed, MD, Family Medicine Specialist at Grady Hospital.",111,714,,0,"Humaira Syed, MD",16,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/humaira-syed/,,,,,,40706,79,4.248,2,,10,2,0,0.24,57,28,0,18,13,0,,,,,f6f8bb28502a8d94bf88d3a6da61b4e5,0.363,,,,,1.1,https://www.gradyhealth.org/doctors/humaira-syed/,2022-02-04 11:59:06
202,https://www.gradyhealth.org/wp-content/uploads/GHS-RFP-21011BB-RTLS-Infrastructure-TEMPLATE-10-5-21.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,119253,0,0.0,2,,1,1,0,0.12,0,0,0,0,0,0,,,,,,0.23,"Wed, 06 Oct 2021 12:37:27 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/GHS-RFP-21011BB-RTLS-Infrastructure-TEMPLATE-10-5-21.docx,2022-02-04 11:59:07
203,https://www.gradyhealth.org/doctors/ameeta-s-kalokhe/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Ameeta S. Kalokhe | Atlanta, GA -Grady Health",49,443,"Schedule an appointment or learn more about Dr. Ameeta S. Kalokhe, specialist in Infectious Disease & Internal Medicine at Grady Hospital.",138,868,,0,"Ameeta S. Kalokhe, MD",21,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/ameeta-s-kalokhe/,,,,,,41530,97,4.433,2,,12,3,0,0.36,58,29,0,18,13,0,,,,,b4b5c9621e2c41dbdfdcb7e7dee73e3a,0.977,,,,,1.1,https://www.gradyhealth.org/doctors/ameeta-s-kalokhe/,2022-02-04 11:59:06
204,https://www.gradyhealth.org/wp-content/uploads/dr-kelley-carroll.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,75030,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.12,"Thu, 21 Jan 2021 19:54:52 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/dr-kelley-carroll.png,2022-02-04 11:59:07
205,https://www.gradyhealth.org/wp-content/uploads/PROJECT-SIGNAGE-RFQ-01.24.22.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,193692,0,0.0,2,,1,1,0,0.12,0,0,0,0,0,0,,,,,,0.269,"Wed, 26 Jan 2022 14:34:26 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/PROJECT-SIGNAGE-RFQ-01.24.22.pdf,2022-02-04 11:59:07
206,https://www.gradyhealth.org/wp-content/uploads/dr-ravi-rajani.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,10960,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.132,"Sat, 07 Nov 2020 19:18:53 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/dr-ravi-rajani.jpg,2022-02-04 11:59:07
207,https://www.gradyhealth.org/doctors/antoinette-t-nguyen/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Antoinette T. Nguyen | Atlanta, GA -Grady Health",52,462,"Schedule an appointment or learn more about Dr. Antoinette T. Nguyen, specialist in Obstetrics/Gynecology at Grady Hospital.",124,781,,0,"Antoinette T. Nguyen, MD",24,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/antoinette-t-nguyen/,,,,,,41843,93,4.436,2,,12,3,0,0.36,59,30,0,18,13,0,,,,,1ac24aaf1a4ed00b943bab63ca6d5b36,0.214,,,,,1.1,https://www.gradyhealth.org/doctors/antoinette-t-nguyen/,2022-02-04 11:59:07
208,https://www.gradyhealth.org/wp-content/uploads/2017/08/Grady-Careers-hero.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,246511,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.107,"Wed, 19 Jun 2019 20:09:57 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/2017/08/Grady-Careers-hero.jpg,2022-02-04 11:59:07
209,https://www.gradyhealth.org/doctors/jonathan-colasanti/,text/html; charset=UTF-8,200,OK,Indexable,,Dr Jonathan Colasanti |Grady Health,35,323,"Dr. Jonathan A. Colasanti, Infectious Disease & Internal Medicine ​| Schedule an appointment.",93,579,,0,"Jonathan A. Colasanti, MD, MSPH",31,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/jonathan-colasanti/,,,,,,55172,1254,16.607,2,,10,2,0,0.24,57,28,0,18,13,0,,,,,42a4008a9eb66728c623ec6c08a7be39,0.218,,,,,1.1,https://www.gradyhealth.org/doctors/jonathan-colasanti/,2022-02-04 11:59:07
210,https://www.gradyhealth.org/wp-content/uploads/RFP-21011BB-1st-ADDENDUM-VENDOR-QUESTIONS-for-RTLS-Infrastructure-10-5-2021.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,203028,0,0.0,2,,1,1,0,0.12,0,0,0,0,0,0,,,,,,0.526,"Wed, 06 Oct 2021 12:37:32 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/RFP-21011BB-1st-ADDENDUM-VENDOR-QUESTIONS-for-RTLS-Infrastructure-10-5-2021.pdf,2022-02-04 11:59:07
211,https://www.gradyhealth.org/doctors/sheela-hanasoge/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Sheela S. Hanasoge, MD, MBBS, PhD | Atlanta, GA -Grady Health",65,616,"Schedule an appointment or learn more about Dr. Sheela S. Hanasoge, board-certified radiation oncologist at Grady Hospital.",123,775,,0,"Sheela S. Hanasoge, MD, MBBS, PhD",33,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/sheela-hanasoge/,,,,,,45650,576,11.345,2,,12,3,0,0.36,58,29,0,19,14,0,,,,,50b5759b485a78708c82cb2764300f5d,0.215,,,,,1.1,https://www.gradyhealth.org/doctors/sheela-hanasoge/,2022-02-04 11:59:07
212,https://www.gradyhealth.org/doctors/samantha-alonso/,text/html; charset=UTF-8,200,OK,Indexable,,Samantha Alonso - Grady Health,30,289,,0,0,,0,"Samantha Alonso, MD",19,,0,Specialties,11,Affiliations,12,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/samantha-alonso/,,,,,,40115,68,4.138,2,,11,3,0,0.36,58,29,0,18,13,0,,,,,31589b53c8f5e63d27a22cad955070ad,0.198,,,,,1.1,https://www.gradyhealth.org/doctors/samantha-alonso/,2022-02-04 11:59:07
213,https://www.gradyhealth.org/doctors/kimberly-s-carroll/,text/html; charset=UTF-8,200,OK,Indexable,,Kimberly S. Carroll - Grady Health,34,300,,0,0,,0,"Kimberly S. Carroll, MD",23,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/kimberly-s-carroll/,,,,,,40992,90,4.496,2,,12,3,0,0.36,59,30,0,18,13,0,,,,,7468d5b9b1712111ce578bab6bf3c6d3,0.348,,,,,1.1,https://www.gradyhealth.org/doctors/kimberly-s-carroll/,2022-02-04 11:59:07
214,https://www.gradyhealth.org/doctors/denise-m-bell-carter/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Denise M. Bell-Carter | Atlanta, GA -Grady Health",53,465,"Schedule an appointment or learn more about Dr. Denise M. Bell-Carter, a specialist in Family Medicine at Grady Hospital.",121,756,,0,"Denise M. Bell-Carter, MD",25,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/denise-m-bell-carter/,,,,,,40466,81,4.315,2,,10,2,0,0.24,57,28,0,18,13,0,,,,,61b27789a4ee4519ca09ce0531a50735,0.202,,,,,1.1,https://www.gradyhealth.org/doctors/denise-m-bell-carter/,2022-02-04 11:59:08
215,https://www.gradyhealth.org/wp-content/uploads/dr-belete-feleke.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,30981,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.253,"Tue, 11 Jan 2022 16:03:46 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/dr-belete-feleke.jpg,2022-02-04 11:59:08
216,https://www.gradyhealth.org/doctors/belete-t-feleke/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Belete T. Feleke | Atlanta, GA -Grady Health",48,419,"Schedule an appointment or learn more about Dr. Belete T. Feleke, a specialist in Family Medicine at Grady Hospital Atlanta, GA. He's a Medical Director, North Fulton Health Center.",181,1124,,0,"Belete T. Feleke, MD",20,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/belete-t-feleke/,,,,,,41698,171,5.504,2,,10,2,0,0.24,57,28,0,18,13,0,,,,,935084d4bb87cb4e4cb762d06e901492,0.232,,,,,1.1,https://www.gradyhealth.org/doctors/belete-t-feleke/,2022-02-04 11:59:08
217,https://www.gradyhealth.org/doctors/nicki-zelenski/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Nicki Zelenski, MD | Atlanta, GA -Grady Health",50,441,"Schedule an appointment or learn more about Dr. Nicki Zelenski, specialist in Orthopaedic Surgery & Hand Surgery at Grady Hospital.",131,826,,0,"Nicki Zelenski, MD",18,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/nicki-zelenski/,,,,,,41517,89,4.333,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,188a9d25360630c9c303bf7cad8bce11,0.905,,,,,1.1,https://www.gradyhealth.org/doctors/nicki-zelenski/,2022-02-04 11:59:08
218,https://www.gradyhealth.org/care-treatment/behavioral-health-center/,text/html; charset=UTF-8,200,OK,Indexable,,Behavioral Health Center - Grady Behavioral & Mental Health Center -Grady Health,80,730,Grady's Behavioral & Mental Health Center provides services for adults with a wide variety of chronic and severe mental illnesses.,130,809,,0,Behavioral Health Center,24,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/care-treatment/behavioral-health-center/,,,,,,83595,1738,15.733,2,,76,35,0,4.2,160,63,0,24,20,0,,,,,2c5807dc6962f1af07c06918ce6b7949,0.223,,,,,1.1,https://www.gradyhealth.org/care-treatment/behavioral-health-center/,2022-02-04 11:59:08
219,https://www.gradyhealth.org/doctors/geetanjali-vasandani/,text/html; charset=UTF-8,200,OK,Indexable,,Geetanjali Vasandani - Grady Health,35,321,,0,0,,0,"Geetanjali Vasandani, MD",24,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/geetanjali-vasandani/,,,,,,41094,88,4.38,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,691f2144bbe87a2644d3d01388322bd6,0.202,,,,,1.1,https://www.gradyhealth.org/doctors/geetanjali-vasandani/,2022-02-04 11:59:08
220,https://www.gradyhealth.org/doctors/archana-v-chander/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Archana V. Chander | Atlanta, GA -Grady Health",50,455,"Schedule an appointment or learn more about Dr. Archana V. Chander, specialist in Pediatric Medicine at Grady Hospital.",119,749,,0,"Archana V. Chander, MD",22,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/archana-v-chander/,,,,,,40734,84,4.355,2,,10,2,0,0.24,57,28,0,18,13,0,,,,,2f2b8510c8aa2146568637ebf051688b,0.21,,,,,1.1,https://www.gradyhealth.org/doctors/archana-v-chander/,2022-02-04 11:59:09
221,https://www.gradyhealth.org/doctors/angeline-j-ti/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Angeline J. Ti | Atlanta, GA -Grady Health",46,397,"Schedule an appointment or learn more about Dr. Angeline J. Ti, specialist in Family Medicine at Grady Hospital.",112,693,,0,"Angeline J. Ti, MD, MPH",23,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/angeline-j-ti/,,,,,,42745,213,6.148,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,5700a4fc6c3f185aa81cdcb58cd910a4,0.387,,,,,1.1,https://www.gradyhealth.org/doctors/angeline-j-ti/,2022-02-04 11:59:09
222,https://www.gradyhealth.org/doctors/anandi-n-sheth/,text/html; charset=UTF-8,200,OK,Indexable,,"Dr. Anandi N. Sheth | Atlanta, GA -Grady Health",47,421,"Schedule an appointment or learn more about Dr. Anandi N. Sheth, specialist in Internal Medicine at Grady Hospital.",115,715,,0,"Anandi N. Sheth, MD",19,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/anandi-n-sheth/,,,,,,40977,89,4.366,2,,10,2,0,0.24,57,28,0,18,13,0,,,,,46e1946ded68a5eea40479e85baddd03,0.258,,,,,1.1,https://www.gradyhealth.org/doctors/anandi-n-sheth/,2022-02-04 11:59:09
223,https://www.gradyhealth.org/wp-content/uploads/dr-jessica-malmad.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,30316,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.4,"Tue, 11 Jan 2022 15:58:23 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/dr-jessica-malmad.jpg,2022-02-04 11:59:09
224,https://www.gradyhealth.org/care-treatment/heart-vascular-center/electrophysiology/,text/html; charset=UTF-8,200,OK,Indexable,,Electrophysiology - Grady Heart & Vascular CenterGrady Health,61,563,Grady's Heart & Vascular Center Electrophysiology Lab is used to diagnose and treat several different heart conditions.,119,741,,0,Electrophysiology,17,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/care-treatment/heart-vascular-center/electrophysiology/,,,,,,56012,1201,16.132,2,,35,6,0,0.72,83,32,0,29,22,0,,,,,2ef0729d885b623e1e6113d9c82c59f7,0.201,,,,,1.1,https://www.gradyhealth.org/care-treatment/heart-vascular-center/electrophysiology/,2022-02-04 11:59:09
225,https://www.gradyhealth.org/wp-content/uploads/dr-thomas-large.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,57974,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.242,"Tue, 11 Jan 2022 15:40:23 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/dr-thomas-large.png,2022-02-04 11:59:09
226,https://www.gradyhealth.org/blog/blog_categories/covid/,text/html; charset=UTF-8,200,OK,Indexable,,COVID Archives - Grady HealthGrady Health,41,394,,0,0,,0,COVID,5,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/blog/blog_categories/covid/,,,,,,36154,42,4.072,2,,14,5,0,0.6,62,32,0,16,12,0,,,,,848fa3d38e85a6b21a6b6ab4e0e105be,1.004,,,,,1.1,https://www.gradyhealth.org/blog/blog_categories/covid/,2022-02-04 11:59:09
227,https://www.gradyhealth.org/doctors/saira-i-alimohamed/,text/html; charset=UTF-8,200,OK,Indexable,,Saira I. Alimohamed - Grady Health,34,311,,0,0,,0,"Saira I. Alimohamed, MD",23,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/saira-i-alimohamed/,,,,,,39967,78,4.319,2,,11,3,0,0.36,57,28,0,18,13,0,,,,,7c9610c810134a672288e480e6a9d72b,0.415,,,,,1.1,https://www.gradyhealth.org/doctors/saira-i-alimohamed/,2022-02-04 11:59:10
228,https://www.gradyhealth.org/schedule-your-mammogram/,text/html; charset=UTF-8,200,OK,Indexable,,Schedule Your Mammogram - Grady Breast Health Center -Grady Health,66,641,"At Grady, scheduling a mammogram is easy, and your care will be provided by some of the most experienced mammographers in Atlanta.",130,847,,0,Schedule Your Mammogram,23,,0,,0,,0,"index, nofollow, max-image-preview:none, max-snippet:-1, max-video-preview:-1, noimageindex",,,https://www.gradyhealth.org/schedule-your-mammogram/,,,,,,56290,191,4.017,2,,12,3,0,0.36,59,29,0,16,12,0,,,,,5694064c7d85813c1e5910e3c728743c,0.206,,,,,1.1,https://www.gradyhealth.org/schedule-your-mammogram/,2022-02-04 11:59:10
229,https://www.gradyhealth.org/wp-content/uploads/dr-jamie-benarroch-gampel.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,22285,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.099,"Mon, 06 Dec 2021 17:36:17 GMT",,,,1.1,https://www.gradyhealth.org/wp-content/uploads/dr-jamie-benarroch-gampel.jpg,2022-02-04 11:59:10
230,https://www.gradyhealth.org/doctors/mehul-n-tejani/,text/html; charset=UTF-8,200,OK,Indexable,,Mehul N. Tejani - Grady Health,30,274,,0,0,,0,"Mehul N. Tejani, MD",19,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/mehul-n-tejani/,,,,,,40123,80,4.285,2,,10,2,0,0.24,57,28,0,18,13,0,,,,,5ae8b0543c0f72214c91f9ad52c14384,0.217,,,,,1.1,https://www.gradyhealth.org/doctors/mehul-n-tejani/,2022-02-04 11:59:10
231,https://www.gradyhealth.org/doctors/smitha-m-john/,text/html; charset=UTF-8,200,OK,Indexable,,Smitha M. John - Grady Health,29,272,,0,0,,0,"Smitha M. John, MD",18,,0,Specialties,11,Board Certifications,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.gradyhealth.org/doctors/smitha-m-john/,,,,,,40667,81,4.279,2,,10,2,0,0.24,58,29,0,18,13,0,,,,,10777400a62d4c2f0fb6dba070db63ba,0.226,,,,,1.1,https://www.gradyhealth.org/doctors/smitha-m-john/,2022-02-04 11:59:10
