,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
167,https://mhealthfairview.org/giving/why-giving-matters,text/html; charset=utf-8,200,OK,Indexable,,Why Giving Matters,18,175,,0,0,,0,You Make a Difference,21,,0,Your Gifts in Action,20,,0,,,,,,,,,,143063,237,1.644,2,,2,2,0,0.36,38,27,0,17,12,0,,,,,baca534ba8d9338f45eed22c1f3a6208,0.338,,,,,1.1,https://mhealthfairview.org/giving/why-giving-matters,2022-02-04 09:40:23
168,https://mhealthfairview.org/specialties/Child-Family-Life-Services,text/html; charset=utf-8,200,OK,Indexable,,Child Family Life Services,26,229,,0,0,,0,Child Family Life Services,26,,0,Categories related to this specialty:,37,Our Approach,12,,,,,,,,,,182052,554,2.553,2,,14,13,0,2.33,37,24,0,16,11,0,,,,,f38c8e8aa6f02ad8503ba9582857d678,0.844,,,,,1.1,https://mhealthfairview.org/specialties/Child-Family-Life-Services,2022-02-04 09:40:23
169,https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525559_Your-Rights-and-Protections-against-Surprise-Medical-Bills_Oromo.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,62227,0,0.0,2,,1,1,0,0.18,0,0,0,0,0,0,,,,,,0.333,"Thu, 30 Dec 2021 15:31:14 GMT",,,,1.1,https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525559_Your-Rights-and-Protections-against-Surprise-Medical-Bills_Oromo.ashx,2022-02-04 09:40:23
170,https://mhealthfairview.org/conditions/COVID-19,text/html; charset=utf-8,200,OK,Indexable,,COVID-19,8,91,,0,0,,0,COVID-19 (Coronavirus),22,,0,Our Approach,12,,0,,,,,,,,,,166615,399,1.974,2,,4,3,0,0.54,33,21,0,18,12,0,,,,,dc55dd981534d0b20c7f4b4abc7f9576,0.267,,,,,1.1,https://mhealthfairview.org/conditions/COVID-19,2022-02-04 09:40:24
171,https://www.mhealthfairview.org/blog/2020/march-2020/how-can-you-support-m-health-fairview-patients-and-providers-covid19,text/html; charset=utf-8,200,OK,Indexable,,How Can You Support M Health Fairview Patients And Providers Covid19,68,646,,0,0,,0,How you can support M Health Fairview patients and care providers during COVID-19,81,,0,Tags,4,,0,,,,,,,,,,189851,1271,4.578,2,,4,4,0,0.72,36,25,0,92,86,0,,,,,467972425e61aa6d5bc8135abf329e86,0.825,,,,,1.1,https://www.mhealthfairview.org/blog/2020/march-2020/how-can-you-support-m-health-fairview-patients-and-providers-covid19,2022-02-04 09:40:23
172,https://mhealthfairview.org/service-categories/interventional-radiology,text/html; charset=utf-8,200,OK,Indexable,,Interventional Radiology,24,212,,0,0,,0,Interventional Radiology,24,,0,Services,8,,0,,,,,,,,,,125730,95,1.189,2,,4,4,0,0.72,32,21,0,16,11,0,,,,,d153e7b92416b3504960992a2920d161,0.516,,,,,1.1,https://mhealthfairview.org/service-categories/interventional-radiology,2022-02-04 09:40:24
173,https://mhealthfairview.org/hope-commission,text/html; charset=utf-8,200,OK,Indexable,,HOPE Commission,15,172,,0,0,,0,HOPE Commission,15,,0,2021 Report and 2022 Goals,26,Healing Opportunity People Equity,33,,,,,,,,,,165781,1229,5.658,2,,4,4,0,0.72,42,30,0,25,20,0,,,,,1d7de23f71076485da231371605f15d8,0.379,,,,,1.1,https://mhealthfairview.org/hope-commission,2022-02-04 09:40:24
175,https://mhealthfairview.org/service-categories/m-health-fairview-home-medical-equipment,text/html; charset=utf-8,200,OK,Indexable,,M Health Fairview Home Medical Equipment,40,391,,0,0,,0,Home Medical Equipment,22,,0,Services,8,Specialties related to this treatment:,38,,,,,,,,,,173360,210,1.317,2,,4,4,0,0.72,61,50,0,17,12,0,,,,,54e4f2ea807827e7554a3a32558471f0,0.317,,,,,1.1,https://mhealthfairview.org/service-categories/m-health-fairview-home-medical-equipment,2022-02-04 09:40:24
176,https://mhealthfairview.org/blog/m-health-fairview-names-maria-regan-gonzalez-director-of-equity-initiatives,text/html; charset=utf-8,200,OK,Indexable,,M Health Fairview names Maria Regan Gonzalez new director of equity initiatives,79,710,,0,0,,0,M Health Fairview names Maria Regan Gonzalez new director of equity initiatives,79,,0,Tags,4,,0,,,,,,,,,,153070,704,3.459,2,,72,72,0,12.9,39,27,0,17,12,0,,,,,776ab5702e4604a00845947080e3a3d0,0.541,,,,,1.1,https://mhealthfairview.org/blog/m-health-fairview-names-maria-regan-gonzalez-director-of-equity-initiatives,2022-02-04 09:40:24
177,https://mhealthfairview.org/health-equity/advancing-healthcare-equity,text/html; charset=utf-8,200,OK,Indexable,,Advancing Healthcare Equity,27,255,,0,0,,0,Advancing healthcare equity,27,"Better representation, better data",34,,0,,0,,,,,,,,,,134334,265,1.877,2,,3,3,0,0.54,34,23,0,17,12,0,,,,,9d9c122f6bfca34e52dd7b3814fbbf81,0.487,,,,,1.1,https://mhealthfairview.org/health-equity/advancing-healthcare-equity,2022-02-04 09:40:24
178,https://mhealthfairview.org/hope-commission/whats-new,text/html; charset=utf-8,200,OK,Indexable,,What’s New,10,107,,0,0,,0,"Signals of progress, Signs of HOPE",34,,0,,0,,0,,,,,,,,,,131370,643,3.821,2,,4,3,0,0.54,33,22,0,17,12,0,,,,,c191c22d7a79749d2bdf396009f7f938,0.52,,,,,1.1,https://mhealthfairview.org/hope-commission/whats-new,2022-02-04 09:40:25
179,https://mhealthfairview.org/service-categories/rehabilitation-services,text/html; charset=utf-8,200,OK,Indexable,,Rehabilitation Services,23,202,,0,0,,0,Rehabilitation Services,23,,0,Services,8,Specialties related to this treatment:,38,,,,,,,,,,164841,897,4.025,2,,4,4,0,0.72,69,58,0,16,11,0,,,,,8ac59274065c1f586b7a6c7e28ffa115,0.171,,,,,1.1,https://mhealthfairview.org/service-categories/rehabilitation-services,2022-02-04 09:40:25
182,https://mhealthfairview.org/blog?page=1,text/html; charset=utf-8,200,OK,Indexable,,Blog Search,11,108,,0,0,,0,News and Stories,16,,0,News and Events,15,,0,,,,,,,,,,181271,221,1.237,2,,72,71,0,12.72,46,34,0,16,11,0,,,,,2cdf8180f8b3d98a53466733358f796,1.151,,,,,1.1,https://mhealthfairview.org/blog?page=1,2022-02-04 09:40:25
183,https://mhealthfairview.org/locations?addressQuery=&page=1&placeId=&searchQuery=OBGYN,text/html; charset=utf-8,200,OK,Indexable,,Find a Location,15,135,,0,0,,0,Find a Location,15,,0,,0,,0,,,,,,,,,,166059,75,0.804,2,,3,2,0,0.36,34,22,0,16,11,0,,,,,d571d4bcd17e2ec00f1f1f0a04c33987,0.64,,,,,1.1,https://mhealthfairview.org/locations?addressQuery=&page=1&placeId=&searchQuery=OBGYN,2022-02-04 09:40:26
185,https://www.mhealthfairview.org/blog/2020/april-2020/covid-19-symptoms-and-when-to-seek-help,text/html; charset=utf-8,200,OK,Indexable,,Covid 19 Symptoms And When To Seek Help,39,403,,0,0,,0,"What does it feel like to have COVID-19, and when should I seek help?",69,,0,Tags,4,,0,,,,,,,,,,158226,1022,4.403,2,,15,11,0,1.97,39,28,0,20,15,0,,,,,64059d18d75947275e7597b38522b5,1.441,,,,,1.1,https://www.mhealthfairview.org/blog/2020/april-2020/covid-19-symptoms-and-when-to-seek-help,2022-02-04 09:40:25
186,https://mhealthfairview.org/giving/show-your-support,text/html; charset=utf-8,200,OK,Indexable,,Show Your Support,17,171,,0,0,,0,Show Your Support,17,,0,Attend or Sponsor an Event,26,Host an Event,13,,,,,,,,,,137135,303,1.968,2,,2,2,0,0.36,33,21,0,19,14,0,,,,,e1bf3ac201940fc4ce737bacd9ce4a13,0.452,,,,,1.1,https://mhealthfairview.org/giving/show-your-support,2022-02-04 09:40:27
187,https://mhealthfairview.org/blog/m-health-fairview-performs-record-breaking-116-liver-transplants-in-2021,text/html; charset=utf-8,200,OK,Indexable,,M Health Fairview performs a record-breaking 116 liver transplants during pandemic,82,740,,0,0,,0,"During a pandemic year, we performed a record-breaking 116 liver transplants",76,,0,Tags,4,,0,,,,,,,,,,153103,798,3.768,2,,72,72,0,12.9,40,29,0,17,12,0,,,,,fb2b4782c1698f2cd68b020a015770a8,0.533,,,,,1.1,https://mhealthfairview.org/blog/m-health-fairview-performs-record-breaking-116-liver-transplants-in-2021,2022-02-04 09:40:27
188,https://mhealthfairview.org/treatments/CAR-T-Cell-Therapy,text/html; charset=utf-8,200,OK,Indexable,,CAR T-cell Therapy,18,175,,0,0,,0,CAR T-cell Therapy,18,,0,Specialties related to this treatment:,38,Our Approach,12,,,,,,,,,,220931,541,1.886,2,,8,7,0,1.25,40,28,0,18,12,0,,,,,24e9cc3b29702150abd4d4c43279d559,3.586,,,,,1.1,https://mhealthfairview.org/treatments/CAR-T-Cell-Therapy,2022-02-04 09:40:27
189,https://mhealthfairview.org/blog?categoryFilter=Our%20Patients&page=1,text/html; charset=utf-8,200,OK,Indexable,,Blog Search,11,108,,0,0,,0,News and Stories,16,,0,News and Events,15,,0,,,,,,,,,,181308,221,1.239,2,,10,9,0,1.61,46,34,0,16,11,0,,,,,61541a5030d99ec1cb5b61c1d2d796a4,3.602,,,,,1.1,https://mhealthfairview.org/blog?categoryFilter=Our%20Patients&page=1,2022-02-04 09:40:27
190,https://mhealthfairview.org/providers?addressQuery=&page=1&placeId=&searchQuery=Ear%20Nose%20and%20Throat&sortOrder=,text/html; charset=utf-8,200,OK,Indexable,,Find a Provider,15,135,,0,0,,0,Find a Provider,15,,0,,0,,0,,,,,,,,,,204258,86,0.71,2,,3,2,0,0.36,34,22,0,16,11,0,,,,,a7fa9f45e192fddb44b1201cb86739fb,3.546,,,,,1.1,https://mhealthfairview.org/providers?addressQuery=&page=1&placeId=&searchQuery=Ear%20Nose%20and%20Throat&sortOrder=,2022-02-04 09:40:27
191,https://mhealthfairview.org/giving/support-masonic-childrens,text/html; charset=utf-8,200,OK,Indexable,,Support our Masonic Childrens Hospital,38,351,,0,0,,0,Support our Masonic Children’s Hospital,39,Rocket the facility dog,23,Make a gift,11,Celebrating 10 years,20,,,,,,,,,,152583,415,2.323,2,,2,2,0,0.36,35,24,0,19,14,0,,,,,8acc61770b505b5c4576b94bede78a8d,2.792,,,,,1.1,https://mhealthfairview.org/giving/support-masonic-childrens,2022-02-04 09:40:28
192,https://mhealthfairview.org/conditions?page=1&searchQuery=,text/html; charset=utf-8,200,OK,Indexable,,Search Conditions,17,163,,0,0,,0,"Conditions, Treatments, Specialties, & Services",47,,0,Services We Offer,17,,0,,,,,,,,,,1722416,238,0.159,2,,4,3,0,0.54,43,31,0,16,11,0,,,,,c82bad9f3b6af697a78baec20b43db59,9.813,,,,,1.1,https://mhealthfairview.org/conditions?page=1&searchQuery=,2022-02-04 09:40:21
193,https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525543_Uninsured-and-Self-Pay-Patients-Your-Right-to-a-Good-Faith-Estimate_Amharic.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,127819,0,0.0,2,,1,1,0,0.18,0,0,0,0,0,0,,,,,,0.231,"Thu, 30 Dec 2021 15:35:46 GMT",,,,1.1,https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525543_Uninsured-and-Self-Pay-Patients-Your-Right-to-a-Good-Faith-Estimate_Amharic.ashx,2022-02-04 09:40:33
194,https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525559_Your-Rights-and-Protections-against-Surprise-Medical-Bills_Amharic.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,115731,0,0.0,2,,1,1,0,0.18,0,0,0,0,0,0,,,,,,1.277,"Thu, 30 Dec 2021 15:33:26 GMT",,,,1.1,https://prd-cd.mhealthfairview.org/-/media/Files/No-Surprise-Billing-Translations/525559_Your-Rights-and-Protections-against-Surprise-Medical-Bills_Amharic.ashx,2022-02-04 09:40:32
195,https://mhealthfairview.org/blog?categoryFilter=Cancer%20Care%20Stories,text/html; charset=utf-8,200,OK,Indexable,,Blog Search,11,108,,0,0,,0,News and Stories,16,,0,News and Events,15,,0,,,,,,,,,,181317,221,1.239,2,,2,2,0,0.36,46,35,0,16,11,0,,,,,e18b3e03bc15743bef56d471c98ae140,0.395,,,,,1.1,https://mhealthfairview.org/blog?categoryFilter=Cancer%20Care%20Stories,2022-02-04 09:40:33
196,https://mhealthfairview.org/providers?page=1,text/html; charset=utf-8,200,OK,Indexable,,Find a Provider,15,135,,0,0,,0,Find a Provider,15,,0,,0,,0,,,,,,,,,,204083,76,0.681,2,,19,18,0,3.23,34,22,0,16,11,0,,,,,3459152a73d28afb55c09302b384c0ac,0.182,,,,,1.1,https://mhealthfairview.org/providers?page=1,2022-02-04 09:40:33
197,https://mhealthfairview.org/-/media/Files/Pricing-Transparency/Range-Grand-Itasca--posted-to-websitenew.ashx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,2190681,0,0.0,3,,1,1,0,0.18,0,0,0,0,0,0,,,,,,0.375,"Thu, 11 Nov 2021 13:17:38 GMT",,,,1.1,https://mhealthfairview.org/-/media/Files/Pricing-Transparency/Range-Grand-Itasca--posted-to-websitenew.ashx,2022-02-04 09:40:33
198,https://mhealthfairview.org/blog/walter-byrd-covid-19-survivor-m-health-fairview-university-of-minnesota-medical-center,text/html; charset=utf-8,200,OK,Indexable,,COVID-19 survivor reflects on 59 days on life support and a year of recovery,76,668,,0,0,,0,COVID-19 survivor reflects on 59 days on life support and a year of recovery,76,,0,Tags,4,,0,,,,,,,,,,159399,1180,4.754,2,,73,73,0,13.08,42,29,0,16,11,0,,,,,b92da734e3f2f4bf2af92f25e882e5a4,3.15,,,,,1.1,https://mhealthfairview.org/blog/walter-byrd-covid-19-survivor-m-health-fairview-university-of-minnesota-medical-center,2022-02-04 09:40:31
199,https://mhealthfairview.org/services/mammography,text/html; charset=utf-8,200,OK,Indexable,,Mammography,11,133,,0,0,,0,Mammography,11,,0,Locations,9,M Health Fairview Breast Center - Burnsville,44,,,,,,,,,,530018,528,0.737,3,,2,2,0,0.36,57,46,0,17,12,0,,,,,dede1b44a2dcea689f030ab1ba42908,1.888,,,,,1.1,https://mhealthfairview.org/services/mammography,2022-02-04 09:40:34
200,https://mhealthfairview.org/blog?page=1&searchQuery=M%20Health%20Fairview%20Ridges%20Hospital,text/html; charset=utf-8,200,OK,Indexable,,Blog Search,11,108,,0,0,,0,News and Stories,16,,0,News and Events,15,,0,,,,,,,,,,181692,233,1.29,3,,3,2,0,0.36,46,34,0,16,11,0,,,,,89d0af2f52bf26e631345caba508ed9e,0.708,,,,,1.1,https://mhealthfairview.org/blog?page=1&searchQuery=M%20Health%20Fairview%20Ridges%20Hospital,2022-02-04 09:40:35
201,https://mhealthfairview.org/blog/what-you-should-know-about-the-covid-19-vaccines,text/html; charset=utf-8,200,OK,Indexable,,What you should know about the COVID-19 vaccines,48,467,,0,0,,0,What you need to know about the COVID-19 vaccines,49,,0,Tags,4,,0,,,,,,,,,,240994,3744,9.78,2,,6,6,0,1.08,45,31,0,48,42,0,,,,,a944d7972b062ace07db482f293ff2e1,4.435,,,,,1.1,https://mhealthfairview.org/blog/what-you-should-know-about-the-covid-19-vaccines,2022-02-04 09:40:31
202,https://mhealthfairview.org/conditions/stomach-cancer,text/html; charset=utf-8,200,OK,Indexable,,Stomach Cancer,14,147,,0,0,,0,Stomach Cancer,14,,0,Specialties that diagnose or treat this condition:,50,Our Approach,12,,,,,,,,,,370864,418,0.966,3,,3,2,0,0.36,50,37,0,16,11,0,,,,,9862a23b01ae02a33195100ea2dc39dc,6.416,,,,,1.1,https://mhealthfairview.org/conditions/stomach-cancer,2022-02-04 09:40:34
203,https://mhealthfairview.org/blog/M-Health-Fairview-Converts-Bethesda-Hospital-Into-Dedicated-Covid-19-Facility,text/html; charset=utf-8,200,OK,Indexable,,M Health Fairview Converts Bethesda Hospital Into Dedicated Covid 19 Facility,77,693,,0,0,,0,M Health Fairview converts Bethesda Hospital into state's first dedicated COVID-19 care facility,96,,0,Tags,4,,0,,,,,,,,,,140318,475,2.757,3,,2,2,0,0.36,34,23,0,16,11,0,,,,,dc1148327bcb898f371c28d9ee53e217,0.447,,,,,1.1,https://mhealthfairview.org/blog/M-Health-Fairview-Converts-Bethesda-Hospital-Into-Dedicated-Covid-19-Facility,2022-02-04 09:40:41
204,https://mhealthfairview.org/conditions/Myelodysplastic-Syndrome-And-Myeloproliferative-Diseases,text/html; charset=utf-8,200,OK,Indexable,,Myelodysplastic Syndrome and Myeloproliferative Diseases,56,522,,0,0,,0,Myelodysplastic Syndrome and Myeloproliferative Diseases,56,,0,Specialties that diagnose or treat this condition:,50,Our Approach,12,,,,,,,,,,298474,588,1.565,3,,16,15,0,2.69,45,33,0,16,11,0,,,,,992da01a3332856de2b696bf98044b57,9.36,,,,,1.1,https://mhealthfairview.org/conditions/Myelodysplastic-Syndrome-And-Myeloproliferative-Diseases,2022-02-04 09:40:34
205,https://mhealthfairview.org/conditions/vaginal-cancer,text/html; charset=utf-8,200,OK,Indexable,,Vaginal Cancer,14,135,,0,0,,0,Vaginal Cancer,14,,0,Specialties that diagnose or treat this condition:,50,Our Approach,12,,,,,,,,,,354893,405,0.984,3,,3,2,0,0.36,46,33,0,18,12,0,,,,,ad3a9e6586c1d55c5586ad4d18ca9d70,7.701,,,,,1.1,https://mhealthfairview.org/conditions/vaginal-cancer,2022-02-04 09:40:36
206,https://mhealthfairview.org/treatments/cyclefit-program,text/html; charset=utf-8,200,OK,Indexable,,CycleFit Program,16,153,,0,0,,0,CycleFit Program,16,,0,Specialties related to this treatment:,38,Our Approach,12,,,,,,,,,,183394,566,2.472,3,,4,3,0,0.54,46,34,0,18,12,0,,,,,7ec4b37545f310b5120ff2892d382c6b,2.815,,,,,1.1,https://mhealthfairview.org/treatments/cyclefit-program,2022-02-04 09:40:42
207,https://mhealthfairview.org/services/pediatric-physical-therapy,text/html; charset=utf-8,200,OK,Indexable,,Pediatric Physical Therapy,26,236,,0,0,,0,Pediatric Physical Therapy,26,,0,Locations,9,M Health Fairview Lakes Medical Center - Wyoming,48,,,,,,,,,,368319,683,1.455,3,,6,6,0,1.08,45,34,0,16,11,0,,,,,9938e8ada8a76301222187901cd171fb,8.522,,,,,1.1,https://mhealthfairview.org/services/pediatric-physical-therapy,2022-02-04 09:40:36
208,https://mhealthfairview.org/treatments/Social-Work-Services-for-Cancer,text/html; charset=utf-8,200,OK,Indexable,,Social Work Services for Cancer Patients,40,362,,0,0,,0,Social Work Services for Cancer Patients,40,,0,Our Approach,12,Currently scheduled groups for 2021:,36,,,,,,,,,,162509,1115,4.825,3,,60,59,0,10.57,38,26,0,19,13,0,,,,,416d124e7fc6f99ea428adfae8fb6be2,0.228,,,,,1.1,https://mhealthfairview.org/treatments/Social-Work-Services-for-Cancer,2022-02-04 09:40:45
209,https://mhealthfairview.org/sitecore/content/MHealthFairview/Shared/Blog/Blogs/Neurosurgery-T-Suite-A-Leap-Forward-For-Brain-Cancer-Movement-Disorder-Treatment,text/html; charset=utf-8,200,OK,Indexable,,Neurosurgery T Suite A Leap Forward For Brain Cancer Movement Disorder Treatment,80,763,,0,0,,0,"State-of-the-art neurosurgery suite a ""giant leap forward"" for brain cancer, movement disorder treatment",104,,0,Tags,4,,0,,,,,,,,,,154316,903,4.251,3,,2,2,0,0.36,34,23,0,28,22,0,,,,,33a172fa19c69bb39e89821b378e9d53,3.919,,,,,1.1,https://mhealthfairview.org/sitecore/content/MHealthFairview/Shared/Blog/Blogs/Neurosurgery-T-Suite-A-Leap-Forward-For-Brain-Cancer-Movement-Disorder-Treatment,2022-02-04 09:40:44
210,https://mhealthfairview.org/conditions/genetic-kidney-diseases,text/html; charset=utf-8,200,OK,Indexable,,Genetic Kidney Diseases,23,221,,0,0,,0,Genetic Kidney Diseases,23,,0,Specialties that diagnose or treat this condition:,50,Our Approach,12,,,,,,,,,,185063,250,1.347,3,,3,2,0,0.36,36,24,0,18,12,0,,,,,453a713f4d83e123ce2a78b353b41520,2.502,,,,,1.1,https://mhealthfairview.org/conditions/genetic-kidney-diseases,2022-02-04 09:40:45
211,https://mhealthfairview.org/blog?categoryFilter=Breakthrough%20Innovation&page=1&searchQuery=Heart%20Care,text/html; charset=utf-8,200,OK,Indexable,,Blog Search,11,108,,0,0,,0,News and Stories,16,,0,News and Events,15,,0,,,,,,,,,,181532,227,1.255,3,,6,4,0,0.72,46,33,0,16,11,0,,,,,71892834866cc80ea93693eb99b81678,4.245,,,,,1.1,https://mhealthfairview.org/blog?categoryFilter=Breakthrough%20Innovation&page=1&searchQuery=Heart%20Care,2022-02-04 09:40:44
214,https://mhealthfairview.org/providers?addressQuery=&page=1&placeId=&searchQuery=&sortOrder=&specialtyFilter=Cancer%20Care,text/html; charset=utf-8,200,OK,Indexable,,Find a Provider,15,135,,0,0,,0,Find a Provider,15,,0,,0,,0,,,,,,,,,,204120,76,0.683,3,,3,2,0,0.36,34,22,0,16,11,0,,,,,9bc6e0c7f16e9cb42eb790ca33455743,4.166,,,,,1.1,https://mhealthfairview.org/providers?addressQuery=&page=1&placeId=&searchQuery=&sortOrder=&specialtyFilter=Cancer%20Care,2022-02-04 09:40:48
215,https://mhealthfairview.org/specialties/cardiac-rehabilitation,text/html; charset=utf-8,200,OK,Indexable,,Cardiac Rehabilitation,22,195,,0,0,,0,Cardiac Rehabilitation,22,,0,Categories related to this specialty:,37,Our Approach,12,,,,,,,,,,229617,619,2.096,3,,5,4,0,0.72,39,27,0,19,13,0,,,,,1072250c1a78519c993e46f1a83a7df2,9.659,,,,,1.1,https://mhealthfairview.org/specialties/cardiac-rehabilitation,2022-02-04 09:40:45
216,https://mhealthfairview.org/specialties/Family-Medicine,text/html; charset=utf-8,200,OK,Indexable,,Family Medicine and Primary Care,32,305,,0,0,,0,Family Medicine,15,,0,Categories related to this specialty:,37,Our Approach,12,,,,,,,,,,603457,605,0.769,3,,29,28,0,5.02,77,65,0,19,13,0,,,,,8194432b5aa559235430970480c50a03,18.582,,,,,1.1,https://mhealthfairview.org/specialties/Family-Medicine,2022-02-04 09:40:36
217,https://mhealthfairview.org/treatments/Occupational-Therapy-Pediatrics,text/html; charset=utf-8,200,OK,Indexable,,Occupational Therapy,20,195,,0,0,,0,Pediatric Occupational Therapy,30,,0,Specialties related to this treatment:,38,Our Approach,12,,,,,,,,,,315057,747,1.853,3,,3,2,0,0.36,53,40,0,18,12,0,,,,,85b945446a0d38e2fcbb57a5e4762ec0,5.757,,,,,1.1,https://mhealthfairview.org/treatments/Occupational-Therapy-Pediatrics,2022-02-04 09:40:49
223,https://mhealthfairview.org/treatments/throwers-program,text/html; charset=utf-8,200,OK,Indexable,,Thrower's Program,17,168,,0,0,,0,Thrower's Program,17,,0,Specialties related to this treatment:,38,Our Approach,12,,,,,,,,,,178128,409,1.994,3,,4,3,0,0.54,49,37,0,18,12,0,,,,,9655dbc9452ced8fc878209fdd8015f1,2.032,,,,,1.1,https://mhealthfairview.org/treatments/throwers-program,2022-02-04 09:40:57
224,https://mhealthfairview.org/blog/expanded-categories-for-race-ethnicity-and-gender-for-patients,text/html; charset=utf-8,200,OK,Indexable,,"Expanded categories for race, ethnicity, and gender will give patients more options for self-identification",107,903,,0,0,,0,"Expanded categories for race, ethnicity, and gender will give patients more options for self-identification",107,,0,Tags,4,,0,,,,,,,,,,153455,824,4.005,3,,3,3,0,0.54,38,27,0,16,11,0,,,,,4ac63acb6b05d30c5e2cdaed14ede80c,1.438,,,,,1.1,https://mhealthfairview.org/blog/expanded-categories-for-race-ethnicity-and-gender-for-patients,2022-02-04 09:40:58
225,https://www.mhealthfairview.org/providers/Thompson-BuumHeather-1699864611,text/html; charset=utf-8,200,OK,Indexable,,"Heather Thompson Buum, MD",25,270,,0,0,,0,,0,,0,M Health Fairview Clinics and Surgery Center - Minneapolis,58,,0,,,,,,,,,,278408,175,0.777,3,,2,2,0,0.36,37,26,0,16,11,0,,,,,9427819486adc0f4719281b2cabd7f8e,0.812,,,,,1.1,https://www.mhealthfairview.org/providers/Thompson-BuumHeather-1699864611,2022-02-04 09:41:00
226,https://mhealthfairview.org/blog?categoryFilter=Breakthrough%20Innovation&page=1&searchQuery=COVID-19,text/html; charset=utf-8,200,OK,Indexable,,Blog Search,11,108,,0,0,,0,News and Stories,16,,0,News and Events,15,,0,,,,,,,,,,181508,225,1.252,3,,6,4,0,0.72,46,33,0,16,11,0,,,,,675f80ed50cf23533f72132b1698c4b1,8.967,,,,,1.1,https://mhealthfairview.org/blog?categoryFilter=Breakthrough%20Innovation&page=1&searchQuery=COVID-19,2022-02-04 09:40:53
227,https://mhealthfairview.org/specialties/Genetic-Counseling,text/html; charset=utf-8,200,OK,Indexable,,Genetic Counseling,18,174,,0,0,,0,Genetic Counseling,18,,0,Our Approach,12,Conditions We Treat,19,,,,,,,,,,621223,914,1.098,3,,64,63,0,11.29,81,69,0,18,12,0,,,,,5276245403b014d6e2b4fb4e02befa3c,10.709,,,,,1.1,https://mhealthfairview.org/specialties/Genetic-Counseling,2022-02-04 09:40:53
228,https://mhealthfairview.org/conditions/Kidney-Cancer,text/html; charset=utf-8,200,OK,Indexable,,Kidney Cancer,13,131,,0,0,,0,Kidney Cancer,13,,0,Specialties that diagnose or treat this condition:,50,Our Approach,12,,,,,,,,,,409106,893,1.631,3,,17,16,0,2.87,50,38,0,16,11,0,,,,,b363ae89766673595b28fb997cbf6082,2.322,,,,,1.1,https://mhealthfairview.org/conditions/Kidney-Cancer,2022-02-04 09:41:01
229,https://mhealthfairview.org/blog/open-heart-surgery-patient-returns-to-volunteer-at-m-health-fairview-southdale-hospital,text/html; charset=utf-8,200,OK,Indexable,,"After open-heart surgery, patient becomes hospital volunteer",60,529,,0,0,,0,"“I’m there to give hope.” After open-heart surgery, patient becomes hospital volunteer",86,,0,Tags,4,,0,,,,,,,,,,157746,996,4.366,3,,2,2,0,0.36,43,31,0,18,13,0,,,,,f52c8d9c933758799875aa511d11f425,0.495,,,,,1.1,https://mhealthfairview.org/blog/open-heart-surgery-patient-returns-to-volunteer-at-m-health-fairview-southdale-hospital,2022-02-04 09:41:04
230,https://mhealthfairview.org/covid19/long-term-covid-care/adult-post-covid-19,text/html; charset=utf-8,200,OK,Indexable,,Adult Post-COVID-19 Clinic,26,243,,0,0,,0,Specialized Post COVID-19 Evaluation and Treatment for Adults,61,Adult Post-COVID-19 Clinic,26,Adult Post-COVID-19 FAQs,24,,0,,,,,,,,,,135076,468,2.921,3,,3,3,0,0.54,31,20,0,16,11,0,,,,,8b1bd4918b3cbe7f81f36b085321ce05,2.143,,,,,1.1,https://mhealthfairview.org/covid19/long-term-covid-care/adult-post-covid-19,2022-02-04 09:41:04
