,Source,Target,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
5430,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://twitter.com/share?url=https://www.keckmedicine.org/centers-and-programs/heart-failure/&text=Advanced%20Heart%20Failure%20Care,,,,
5431,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/centers-and-programs/heart-failure/,,,,
5432,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Hossein+Bahrami/228369,,,,
5433,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Craig+J.+Baker/205102,,,,
5434,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Mark+Lee+Barr/205499,,,,
5435,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Michael+Eugene+Bowdish/205863,,,,
5436,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Jonathan+Christian+Cash/915191,,,,
5437,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/John+David+Cleveland/1057787,,,,
5438,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Robbin+Gerald+Cohen/205822,,,,
5439,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Mark+Joseph+Cunningham/205288,,,,
5440,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Eugene+Christopher+DePasquale/1057788,,,,
5441,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Uri+Elkayam/205629,,,,
5442,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Fernando+Fleischman/205308,,,,
5443,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/provider/Michael+William+Fong/205699,,,,
5444,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5445,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://news.keckmedicine.org/masks-in-the-time-of-omicron--an-infectious-disease-expert-gives-insider-tips-on-mask-selection/,,,,
5446,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://news.keckmedicine.org/testing-and-getting-a-booster-shot-remain-top-priorities-in-2022/,,,,
5447,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://providers.keckmedicine.org/,,,,
5448,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://hscnews.usc.edu/,,,,
5449,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://news.keckmedicine.org/,,,,
5450,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://keck.usc.edu/,,,,
5451,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://hscnews.usc.edu/,,,,
5452,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://news.keckmedicine.org/,,,,
5453,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://keck.usc.edu/,,,,
5454,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5455,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://twitter.com/KeckMedUSC,,,,
5456,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://youtube.com/user/KeckMedUSC,,,,
5457,https://www.keckmedicine.org/centers-and-programs/heart-failure/,https://linkedin.com/company/keck-medicine-of-usc,,,,
5458,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://providers.keckmedicine.org/,,,,
5459,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5460,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://redcap.med.usc.edu/surveys/?s=PJTYPDERTC,,,,
5461,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://hscnews.usc.edu/,,,,
5462,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://news.keckmedicine.org/,,,,
5463,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://keck.usc.edu/,,,,
5464,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://hscnews.usc.edu/,,,,
5465,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://news.keckmedicine.org/,,,,
5466,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://keck.usc.edu/,,,,
5467,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5468,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://twitter.com/KeckMedUSC,,,,
5469,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://youtube.com/user/KeckMedUSC,,,,
5470,"https://keckmedicine.org/request-an-appointment/?physician=Gloria%20Bitt-wai%20Chiu,%20OD,%20FAAO,%20FSLS",https://linkedin.com/company/keck-medicine-of-usc,,,,
5471,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://providers.keckmedicine.org/,,,,
5472,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5473,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://providers.keckmedicine.org/,,,,
5474,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://www.facebook.com/sharer/sharer.php?u=https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/&display=popup&ref=plugin&src=share_button,,,,
5475,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://twitter.com/share?url=https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/&text=GERD%20%28Gastroesophageal%20Reflux%20Disease%29,,,,
5476,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,,,,
5477,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://surgery.keckmedicine.org/condition/esophageal-cancer/,,,,
5478,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://surgery.keckmedicine.org/condition/barretts-esophagus/,,,,
5479,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://providers.keckmedicine.org/,,,,
5480,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://hscnews.usc.edu/,,,,
5481,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://news.keckmedicine.org/,,,,
5482,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://keck.usc.edu/,,,,
5483,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://hscnews.usc.edu/,,,,
5484,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://news.keckmedicine.org/,,,,
5485,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://keck.usc.edu/,,,,
5486,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5487,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://twitter.com/KeckMedUSC,,,,
5488,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://youtube.com/user/KeckMedUSC,,,,
5489,https://www.keckmedicine.org/conditions/gerd-gastroesophageal-reflux-disease/,https://linkedin.com/company/keck-medicine-of-usc,,,,
5490,https://www.keckmedicine.org/category/cancer/,https://providers.keckmedicine.org/,,,,
5491,https://www.keckmedicine.org/category/cancer/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5492,https://www.keckmedicine.org/category/cancer/,https://www.facebook.com/sharer/sharer.php?u=https://www.keckmedicine.org/blog/meet-sean-c-wightman-md/&display=popup&ref=plugin&src=share_button,,,,
5493,https://www.keckmedicine.org/category/cancer/,https://twitter.com/share?url=https://www.keckmedicine.org/blog/meet-sean-c-wightman-md/&text=Meet%20Sean%20C.%20Wightman%2C%20MD,,,,
5494,https://www.keckmedicine.org/category/cancer/,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/blog/meet-sean-c-wightman-md/,,,,
5495,https://www.keckmedicine.org/category/cancer/,https://news.keckmedicine.org/,,,,
5496,https://www.keckmedicine.org/category/cancer/,https://hscnews.usc.edu/,,,,
5497,https://www.keckmedicine.org/category/cancer/,https://uschealth.keckmedicine.org/,,,,
5498,https://www.keckmedicine.org/category/cancer/,https://hscnews.usc.edu/,,,,
5499,https://www.keckmedicine.org/category/cancer/,https://news.keckmedicine.org/,,,,
5500,https://www.keckmedicine.org/category/cancer/,https://keck.usc.edu/,,,,
5501,https://www.keckmedicine.org/category/cancer/,https://hscnews.usc.edu/,,,,
5502,https://www.keckmedicine.org/category/cancer/,https://news.keckmedicine.org/,,,,
5503,https://www.keckmedicine.org/category/cancer/,https://keck.usc.edu/,,,,
5504,https://www.keckmedicine.org/category/cancer/,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5505,https://www.keckmedicine.org/category/cancer/,https://twitter.com/KeckMedUSC,,,,
5506,https://www.keckmedicine.org/category/cancer/,https://youtube.com/user/KeckMedUSC,,,,
5507,https://www.keckmedicine.org/category/cancer/,https://linkedin.com/company/keck-medicine-of-usc,,,,
5508,https://www.keckmedicine.org/category/cancer/,https://international.keckmedicine.org/category/cancer/,,,,
5509,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/,,,,
5510,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5511,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/,,,,
5512,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://clinicaltrials.keckmedicine.org/,,,,
5513,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://uscnorriscancer.usc.edu/,,,,
5514,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://www.facebook.com/sharer/sharer.php?u=https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/&display=popup&ref=plugin&src=share_button,,,,
5515,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://twitter.com/share?url=https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/&text=Blood%20and%20Marrow%20Transplant%20Care,,,,
5516,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,,,,
5517,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://live-keck-medicine.pantheonsite.io/treatments/car-t-cell-therapy/,,,,
5518,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://live-keck-medicine.pantheonsite.io/treatments/stem-cell-transplantation/,,,,
5519,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://clinicaltrials.keckmedicine.org/,,,,
5520,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://uscnorriscancer.usc.edu/,,,,
5521,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Preet+Mohan+Chaudhary/205290,,,,
5522,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Kevin+Robert+Kelly/205617,,,,
5523,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Abdullah+Ladha/207-2836204,,,,
5524,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Ann+F.+Mohrbacher/205794,,,,
5525,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Zaw+Win+Myint/461694,,,,
5526,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Raghuveer+Ranganathan/207-1940271,,,,
5527,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Eric+Leon+Tam/207-3316483,,,,
5528,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/Karrune+Veeraprasert+Woan/207-3307083,,,,
5529,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/provider/George+Yaghmour/238006,,,,
5530,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5531,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://news.keckmedicine.org/masks-in-the-time-of-omicron--an-infectious-disease-expert-gives-insider-tips-on-mask-selection/,,,,
5532,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://news.keckmedicine.org/testing-and-getting-a-booster-shot-remain-top-priorities-in-2022/,,,,
5533,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://providers.keckmedicine.org/,,,,
5534,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://hscnews.usc.edu/,,,,
5535,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://news.keckmedicine.org/,,,,
5536,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://keck.usc.edu/,,,,
5537,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://hscnews.usc.edu/,,,,
5538,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://news.keckmedicine.org/,,,,
5539,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://keck.usc.edu/,,,,
5540,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5541,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://twitter.com/KeckMedUSC,,,,
5542,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://youtube.com/user/KeckMedUSC,,,,
5543,https://www.keckmedicine.org/centers-and-programs/bone-marrow-transplant/,https://linkedin.com/company/keck-medicine-of-usc,,,,
5544,https://www.keckmedicine.org/conditions/non-union-fracture/,https://providers.keckmedicine.org/,,,,
5545,https://www.keckmedicine.org/conditions/non-union-fracture/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5546,https://www.keckmedicine.org/conditions/non-union-fracture/,https://www.facebook.com/sharer/sharer.php?u=https://www.keckmedicine.org/conditions/non-union-fracture/&display=popup&ref=plugin&src=share_button,,,,
5547,https://www.keckmedicine.org/conditions/non-union-fracture/,https://twitter.com/share?url=https://www.keckmedicine.org/conditions/non-union-fracture/&text=Non-Union%20Fracture,,,,
5548,https://www.keckmedicine.org/conditions/non-union-fracture/,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/conditions/non-union-fracture/,,,,
5549,https://www.keckmedicine.org/conditions/non-union-fracture/,https://ortho.keckmedicine.org/condition/mal-union-fracture/,,,,
5550,https://www.keckmedicine.org/conditions/non-union-fracture/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5551,https://www.keckmedicine.org/conditions/non-union-fracture/,https://news.keckmedicine.org/masks-in-the-time-of-omicron--an-infectious-disease-expert-gives-insider-tips-on-mask-selection/,,,,
5552,https://www.keckmedicine.org/conditions/non-union-fracture/,https://news.keckmedicine.org/testing-and-getting-a-booster-shot-remain-top-priorities-in-2022/,,,,
5553,https://www.keckmedicine.org/conditions/non-union-fracture/,https://hscnews.usc.edu/,,,,
5554,https://www.keckmedicine.org/conditions/non-union-fracture/,https://news.keckmedicine.org/,,,,
5555,https://www.keckmedicine.org/conditions/non-union-fracture/,https://keck.usc.edu/,,,,
5556,https://www.keckmedicine.org/conditions/non-union-fracture/,https://hscnews.usc.edu/,,,,
5557,https://www.keckmedicine.org/conditions/non-union-fracture/,https://news.keckmedicine.org/,,,,
5558,https://www.keckmedicine.org/conditions/non-union-fracture/,https://keck.usc.edu/,,,,
5559,https://www.keckmedicine.org/conditions/non-union-fracture/,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5560,https://www.keckmedicine.org/conditions/non-union-fracture/,https://twitter.com/KeckMedUSC,,,,
5561,https://www.keckmedicine.org/conditions/non-union-fracture/,https://youtube.com/user/KeckMedUSC,,,,
5562,https://www.keckmedicine.org/conditions/non-union-fracture/,https://linkedin.com/company/keck-medicine-of-usc,,,,
5563,https://www.keckmedicine.org/category/kidney-stones/,https://providers.keckmedicine.org/,,,,
5564,https://www.keckmedicine.org/category/kidney-stones/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5565,https://www.keckmedicine.org/category/kidney-stones/,https://www.facebook.com/sharer/sharer.php?u=https://www.keckmedicine.org/blog/meet-mike-m-nguyen-md/&display=popup&ref=plugin&src=share_button,,,,
5566,https://www.keckmedicine.org/category/kidney-stones/,https://twitter.com/share?url=https://www.keckmedicine.org/blog/meet-mike-m-nguyen-md/&text=Meet%20Mike%20M.%20Nguyen%2C%20MD%2C%20MPH,,,,
5567,https://www.keckmedicine.org/category/kidney-stones/,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/blog/meet-mike-m-nguyen-md/,,,,
5568,https://www.keckmedicine.org/category/kidney-stones/,https://news.keckmedicine.org/,,,,
5569,https://www.keckmedicine.org/category/kidney-stones/,https://hscnews.usc.edu/,,,,
5570,https://www.keckmedicine.org/category/kidney-stones/,https://uschealth.keckmedicine.org/,,,,
5571,https://www.keckmedicine.org/category/kidney-stones/,https://hscnews.usc.edu/,,,,
5572,https://www.keckmedicine.org/category/kidney-stones/,https://news.keckmedicine.org/,,,,
5573,https://www.keckmedicine.org/category/kidney-stones/,https://keck.usc.edu/,,,,
5574,https://www.keckmedicine.org/category/kidney-stones/,https://hscnews.usc.edu/,,,,
5575,https://www.keckmedicine.org/category/kidney-stones/,https://news.keckmedicine.org/,,,,
5576,https://www.keckmedicine.org/category/kidney-stones/,https://keck.usc.edu/,,,,
5577,https://www.keckmedicine.org/category/kidney-stones/,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5578,https://www.keckmedicine.org/category/kidney-stones/,https://twitter.com/KeckMedUSC,,,,
5579,https://www.keckmedicine.org/category/kidney-stones/,https://youtube.com/user/KeckMedUSC,,,,
5580,https://www.keckmedicine.org/category/kidney-stones/,https://linkedin.com/company/keck-medicine-of-usc,,,,
5581,https://www.keckmedicine.org/category/kidney-stones/,https://international.keckmedicine.org/category/everyday-health/kidney-stones/,,,,
5582,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://providers.keckmedicine.org/,,,,
5583,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5584,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://www.facebook.com/sharer/sharer.php?u=https://www.keckmedicine.org/blog/meet-linda-dankwa-rn/&display=popup&ref=plugin&src=share_button,,,,
5585,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://twitter.com/share?url=https://www.keckmedicine.org/blog/meet-linda-dankwa-rn/&text=National%20Nurses%20Week%3A%20Meet%20Linda%20Dankwa%2C%20RN,,,,
5586,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/blog/meet-linda-dankwa-rn/,,,,
5587,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://news.keckmedicine.org/,,,,
5588,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://hscnews.usc.edu/,,,,
5589,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://uschealth.keckmedicine.org/,,,,
5590,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://hscnews.usc.edu/,,,,
5591,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://news.keckmedicine.org/,,,,
5592,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://keck.usc.edu/,,,,
5593,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://hscnews.usc.edu/,,,,
5594,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://news.keckmedicine.org/,,,,
5595,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://keck.usc.edu/,,,,
5596,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5597,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://twitter.com/KeckMedUSC,,,,
5598,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://youtube.com/user/KeckMedUSC,,,,
5599,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://linkedin.com/company/keck-medicine-of-usc,,,,
5600,https://www.keckmedicine.org/category/meet-our-team/?page=2,https://international.keckmedicine.org/category/meet-our-team/,,,,
5601,https://www.keckmedicine.org/category/diabetes/,https://providers.keckmedicine.org/,,,,
5602,https://www.keckmedicine.org/category/diabetes/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5603,https://www.keckmedicine.org/category/diabetes/,https://www.facebook.com/sharer/sharer.php?u=https://www.keckmedicine.org/blog/meet-john-d-carmichael-md/&display=popup&ref=plugin&src=share_button,,,,
5604,https://www.keckmedicine.org/category/diabetes/,https://twitter.com/share?url=https://www.keckmedicine.org/blog/meet-john-d-carmichael-md/&text=Meet%20John%20D.%20Carmichael%2C%20MD,,,,
5605,https://www.keckmedicine.org/category/diabetes/,https://www.linkedin.com/shareArticle?mini=true&url=https://www.keckmedicine.org/blog/meet-john-d-carmichael-md/,,,,
5606,https://www.keckmedicine.org/category/diabetes/,https://news.keckmedicine.org/,,,,
5607,https://www.keckmedicine.org/category/diabetes/,https://hscnews.usc.edu/,,,,
5608,https://www.keckmedicine.org/category/diabetes/,https://uschealth.keckmedicine.org/,,,,
5609,https://www.keckmedicine.org/category/diabetes/,https://hscnews.usc.edu/,,,,
5610,https://www.keckmedicine.org/category/diabetes/,https://news.keckmedicine.org/,,,,
5611,https://www.keckmedicine.org/category/diabetes/,https://keck.usc.edu/,,,,
5612,https://www.keckmedicine.org/category/diabetes/,https://hscnews.usc.edu/,,,,
5613,https://www.keckmedicine.org/category/diabetes/,https://news.keckmedicine.org/,,,,
5614,https://www.keckmedicine.org/category/diabetes/,https://keck.usc.edu/,,,,
5615,https://www.keckmedicine.org/category/diabetes/,https://facebook.com/pages/Keck-Medical-Center-of-USC/276536222387052,,,,
5616,https://www.keckmedicine.org/category/diabetes/,https://twitter.com/KeckMedUSC,,,,
5617,https://www.keckmedicine.org/category/diabetes/,https://youtube.com/user/KeckMedUSC,,,,
5618,https://www.keckmedicine.org/category/diabetes/,https://linkedin.com/company/keck-medicine-of-usc,,,,
5619,https://www.keckmedicine.org/category/diabetes/,https://international.keckmedicine.org/category/diabetes/,,,,
5620,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://providers.keckmedicine.org/,,,,
5621,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5622,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/congenital-cardiac-fellowship-program,,,,
5623,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/independent-cardiothoracic-residency-program,,,,
5624,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/integrated-cardiothoracic-residency-program,,,,
5625,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/independent-vascular-surgery-residency-program,,,,
5626,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/integrated-vascular-surgery-training-program,,,,
5627,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/abdominal-organ-transplantation-program,,,,
5628,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/advanced-gi-mis-fellowship-program,,,,
5629,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/breast-fellowship-program,,,,
5630,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/general-surgery-fellowship-program,,,,
5631,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/colon-and-rectal-surgery-residency-program,,,,
5632,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/burn-fellowship-program,,,,
5633,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/craniofacial-fellowship-program,,,,
5634,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/microsurgery-fellowship-program,,,,
5635,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/plastics-integrated-residency-program,,,,
5636,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://keck.usc.edu/surgery/plastics-independent-residency-program,,,,
5637,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://news.keckmedicine.org/everything-you-need-to-know-about-covid-19-testing-from-a-chief-pharmacy-officer/,,,,
5638,https://www.keckmedicine.org/services/surgery/surgery-medical-professionals-fellowships-and-residencies/,https://news.keckmedicine.org/masks-in-the-time-of-omicron--an-infectious-disease-expert-gives-insider-tips-on-mask-selection/,,,,
