,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
108,https://www.dukehealth.org/treatments/covid-testing-and-treatment,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,398,0,0.0,2,,26,13,0,1.6,0,0,0,0,0,0,,,,,,0.061,,https://www.dukehealth.org/node/215908,HTTP Redirect,,1.1,https://www.dukehealth.org/treatments/covid-testing-and-treatment,2022-01-21 09:24:05
109,https://www.dukehealth.org/diversity-equity-and-inclusion,text/html; charset=UTF-8,200,OK,Indexable,,"Diversity, Equity, and Inclusion | Duke Health",46,397,"At Duke Health, we are committed to delivering equitable healthcare.",68,423,,0,"Diversity, Equity, and Inclusion",32,Our Commitment to Patients and Visitors,39,Contact Us,10,,,,https://www.dukehealth.org/diversity-equity-and-inclusion,,,,,,47927,381,6.423,2,,64,21,0,2.59,42,26,0,12,12,0,,,,,f49ef430ff779557b8540ec89c70c5d9,1.427,"Fri, 21 Jan 2022 14:24:01 GMT",,,,1.1,https://www.dukehealth.org/diversity-equity-and-inclusion,2022-01-21 09:24:03
111,https://www.dukehealth.org/notice-of-nondiscrimination/hmoob-hmong,text/html; charset=UTF-8,200,OK,Indexable,,Notice of Nondiscrimination | Hmong (Hmoob) | Duke Health,57,531,Instructions for finding the Duke Health notice of nondiscrimination in Hmong.,78,475,,0,Notice of Nondiscrimination,27,Hmong (Hmoob),13,,0,,,,https://www.dukehealth.org/notice-of-nondiscrimination/hmoob-hmong,,,,,,50996,216,3.661,2,,34,16,0,1.97,58,36,0,12,12,0,,,,,1ae90827a7fd33e55a81477045719f96,2.619,"Fri, 21 Jan 2022 14:24:00 GMT",,,,1.1,https://www.dukehealth.org/notice-of-nondiscrimination/hmoob-hmong,2022-01-21 09:24:02
112,https://www.dukehealth.org/blog/should-you-get-annual-physical,text/html; charset=UTF-8,200,OK,Indexable,,Should You Get an Annual Physical? | Duke Health,48,451,"Yes – your face-to-face wellness visit helps you connect with your doctor, establish trust, and share your health care preferences before serious illness hits.",159,969,,0,Should You Get an Annual Physical?,34,Should I Get an Annual Physical Exam?,37,Is My Physical Covered by Insurance?,36,,,,https://www.dukehealth.org/blog/should-you-get-annual-physical,,,,,,74224,1067,9.564,2,,8,4,0,0.49,41,31,0,14,14,0,,,,,dc426bcfa49469ccc037b93da1514807,0.933,"Fri, 21 Jan 2022 14:24:02 GMT",,,,1.1,https://www.dukehealth.org/blog/should-you-get-annual-physical,2022-01-21 09:24:04
113,https://www.dukehealth.org/sites/default/files/styles/hero_image_lg/public/blog_hip_madison_1932x862.jpg?itok=j0XzrPY-,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,238540,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.097,"Tue, 28 Dec 2021 19:34:56 GMT",,,,1.1,https://www.dukehealth.org/sites/default/files/styles/hero_image_lg/public/blog_hip_madison_1932x862.jpg?itok=j0XzrPY-,2022-01-21 09:24:05
114,https://www.dukehealth.org/covid-19-update/schedule-covid-19-test,text/html; charset=UTF-8,200,OK,Indexable,,Schedule a Self-Swab COVID-19 Test | Duke Health,48,461,This page allows for scheduling an appointment for a self-swab nasal COVID-19 test.,83,525,,0,Schedule a Self-Swab COVID-19 Test,34,Directions for Taking the Test,30,,0,,,,https://www.dukehealth.org/covid-19-update/schedule-covid-19-test,,,,,,54375,572,7.167,2,,4,3,0,0.37,53,31,0,15,14,0,,,,,a55513e73131f4513e660786225649af,0.065,"Fri, 21 Jan 2022 14:08:22 GMT",,,,1.1,https://www.dukehealth.org/covid-19-update/schedule-covid-19-test,2022-01-21 09:24:05
115,https://www.dukehealth.org/find-doctors-physicians/jordan-l-mayberry-md,text/html; charset=UTF-8,200,OK,Indexable,,"Jordan L. Mayberry, MD | Neurologist | Duke Health",50,455,"Jordan L. Mayberry, MD is a Neurologist who sees patients at Duke Electromyography Laboratory - Clinic 1L, Duke Muscular Dystrophy Association (MDA) Clinic - Clinic 1L, Duke Neurological Disorders Clinic - Clinic 1L  and Duke University Hospital.",246,1544,,0,"Jordan L. Mayberry, MD",22,Neurologist,11,,0,,,,https://www.dukehealth.org/find-doctors-physicians/jordan-l-mayberry-md,,,,,,88022,1420,10.724,2,,10,2,0,0.25,44,32,0,19,19,0,,,,,86ca2c4a91010b7b83c8fe1c4ceaf0c,0.172,"Fri, 21 Jan 2022 14:20:14 GMT",,,,1.1,https://www.dukehealth.org/find-doctors-physicians/jordan-l-mayberry-md,2022-01-21 09:24:05
116,https://www.dukehealth.org/treatments/infectious-diseases/monoclonal-antibody-infusion,text/html; charset=UTF-8,200,OK,Indexable,,Monoclonal Antibodies (mAbs) Infusion | Duke Health,51,469,"If you think you have COVID-19 and are at high risk for severe infection, get tested and ask your doctor about monoclonal antibody treatment right away.",152,945,,0,Monoclonal Antibodies (mAbs) Infusion,37,for Treatment of COVID-19,25,How Do Monoclonal Antibodies (mAbs) Treat COVID-19?,51,,,,https://www.dukehealth.org/treatments/infectious-diseases/monoclonal-antibody-infusion,,,,,,61126,660,7.745,2,,33,17,0,2.09,56,33,0,17,17,0,,,,,205e657b933ba1bc926a5a81267ae030,0.168,"Fri, 21 Jan 2022 14:17:21 GMT",,,,1.1,https://www.dukehealth.org/treatments/infectious-diseases/monoclonal-antibody-infusion,2022-01-21 09:24:05
117,https://www.dukehealth.org/contact-us/dukemychart-questions-and-support,text/html; charset=UTF-8,200,OK,Indexable,,Duke MyChart Questions and Support | Duke Health,48,461,"If you have questions about Duke MyChart, find our FAQs or contact us.",70,447,,0,Contact Us,10,Primary tabs,12,Frequently Asked Questions,26,,,,https://www.dukehealth.org/contact-us/dukemychart-questions-and-support,,,,,,39564,203,4.939,2,,7,5,0,0.62,30,26,0,16,16,0,,,,,34c6702b7b34d9dd17b1df14d63d331f,0.45,"Fri, 21 Jan 2022 14:24:03 GMT",,,,1.1,https://www.dukehealth.org/contact-us/dukemychart-questions-and-support,2022-01-21 09:24:05
118,https://www.dukehealth.org/pediatric-treatments/pediatric-cardiology/pediatric-cardiac-intensive-care-unit,text/html; charset=UTF-8,200,OK,Indexable,,Pediatric Cardiac Intensive Care | Duke Health,46,409,Our PCICU is staffed by a dedicated and diverse team of experts with advanced training in both critical care and heart care. We care for your child throughout treatment to get them back to health and home as soon as possible.,225,1402,,0,Pediatric Cardiac Intensive Care,32,About the Pediatric Cardiac Intensive Care Unit (PCICU),55,Why Choose Duke,15,,,,https://www.dukehealth.org/pediatric-treatments/pediatric-cardiology/pediatric-cardiac-intensive-care-unit,,,,,,103421,1127,7.756,2,,37,15,0,1.85,70,43,0,15,15,0,,,,,59355a5a9a8ca6d9fb209414dbdef0ae,3.159,"Fri, 21 Jan 2022 14:24:01 GMT",,,,1.1,https://www.dukehealth.org/pediatric-treatments/pediatric-cardiology/pediatric-cardiac-intensive-care-unit,2022-01-21 09:24:02
121,https://www.dukehealth.org/blog/categories/transplant,text/html; charset=UTF-8,200,OK,Indexable,,Transplant Articles | Duke Health,33,290,"Read about people whose lives were changed with transplant surgery at Duke, and learn how Duke transplant specialists use new procedure and techniques to give people a second chance at life.",190,1212,,0,Transplant,10,,0,,0,,,,https://www.dukehealth.org/blog/categories/transplant,,,,,,70164,859,8.257,2,,198,97,0,11.95,135,76,0,12,12,0,,,,,587ec3792c9ebfa41b6607a504721b4a,0.763,"Fri, 21 Jan 2022 14:24:03 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/transplant,2022-01-21 09:24:05
123,https://www.dukehealth.org/blog/categories/heart-transplant,text/html; charset=UTF-8,200,OK,Indexable,,Heart Transplant Articles | Duke Health,39,343,Learn more about how Duke's heart transplant experts use advanced techniques to care for people with end-stage heart disease in need of a heart transplant.,155,979,,0,Heart Transplant,16,,0,,0,,,,https://www.dukehealth.org/blog/categories/heart-transplant,,,,,,68026,797,8.064,2,,210,103,0,12.68,129,72,0,12,12,0,,,,,ab796d1e547457a3589c561182d418ba,0.963,"Fri, 21 Jan 2022 14:24:04 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/heart-transplant,2022-01-21 09:24:06
124,https://www.dukehealth.org/spanish-duke-covid-19-vaccine-scheduling-third-dose,text/html; charset=UTF-8,200,OK,Indexable,,Programación de la vacuna contra el COVID-19 -- Tercera dosis | Duke Health,75,687,Programe una cita para recibir la tercera dosis de la vacuna Pfizer si presenta una inmunodeficiencia moderada o grave.,119,749,,0,Programación de la vacuna contra el COVID-19 -- Tercera dosis,61,,0,,0,,,,https://www.dukehealth.org/spanish-duke-covid-19-vaccine-scheduling-third-dose,,,,,,44517,316,5.739,2,,5,3,0,0.37,28,23,0,12,12,0,,,,,49b117574f3b9e9c4989a439b77ce3db,0.069,"Fri, 21 Jan 2022 14:05:51 GMT",,,,1.1,https://www.dukehealth.org/spanish-duke-covid-19-vaccine-scheduling-third-dose,2022-01-21 09:24:07
125,https://www.dukehealth.org/blog/categories/lung-transplant,text/html; charset=UTF-8,200,OK,Indexable,,Lung Transplant Articles | Duke Health,38,341,Read about people whose lives were changed with lung transplant surgery at Duke and the new procedures and techniques that can give people a second chance at life.,163,1044,,0,Lung Transplant,15,,0,,0,,,,https://www.dukehealth.org/blog/categories/lung-transplant,,,,,,62075,618,6.963,2,,200,98,0,12.07,120,67,0,12,12,0,,,,,29ed5bff3c594824c44aae22fcab191e,1.536,"Fri, 21 Jan 2022 14:24:04 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/lung-transplant,2022-01-21 09:24:06
126,https://www.dukehealth.org/blog/categories/stroke,text/html; charset=UTF-8,200,OK,Indexable,,Stroke Care at Duke Articles | Duke Health,42,373,Read about the innovative approaches taken by Duke doctors to treat cancer -- and the people whose lives have been affected.,124,793,,0,Stroke Care at Duke,19,,0,,0,,,,https://www.dukehealth.org/blog/categories/stroke,,,,,,64498,693,7.463,2,,198,97,0,11.95,124,69,0,12,12,0,,,,,3bb119d8535547c90445b787871ad11b,2.506,"Fri, 21 Jan 2022 14:24:03 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/stroke,2022-01-21 09:24:05
127,https://www.dukehealth.org/pediatric-treatments,text/html; charset=UTF-8,200,OK,Indexable,,Treatments for Children | Duke Health,37,334,Browse Duke Health’s advanced and personalized treatment options and services for children.,91,583,,0,Treatments For Children,23,View Treatments for Adults,26,,0,,,,https://www.dukehealth.org/pediatric-treatments,,,,,,66899,84,1.633,2,,40,38,0,4.68,25,22,0,12,12,0,,,,,a640d88f67b9657af6e3179a66ef82da,0.515,"Fri, 21 Jan 2022 14:24:05 GMT",,,,1.1,https://www.dukehealth.org/pediatric-treatments,2022-01-21 09:24:08
128,https://www.dukehealth.org/blog/categories/cochlear-implants,text/html; charset=UTF-8,200,OK,Indexable,,Cochlear Implants Articles | Duke Health,40,355,Read about the care provided by Duke audiologists for people with cochlear implants. ,85,528,,0,Cochlear Implants,17,,0,,0,,,,https://www.dukehealth.org/blog/categories/cochlear-implants,,,,,,58340,475,5.955,2,,198,97,0,11.95,114,64,0,12,12,0,,,,,39f204c85b530e549155f37069743523,2.464,"Fri, 21 Jan 2022 14:24:04 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/cochlear-implants,2022-01-21 09:24:06
129,https://www.dukehealth.org/treatments/transplant-program/heart-transplant,text/html; charset=UTF-8,200,OK,Indexable,,Heart Transplant Program | Heart Transplant Program | Duke Health,65,600,Duke's heart transplant program is one of the nation’s busiest; independent data show we rank among the top five for the number of transplants performed each year. Our team uses advanced techniques to match more hearts with more people.,236,1502,,0,Heart Transplant Program,24,One of the Nation’s Largest Heart Transplant Programs,53,Why Choose Duke,15,,,,https://www.dukehealth.org/treatments/transplant-program/heart-transplant,,,,,,121673,1347,7.588,2,,100,43,0,5.3,67,47,0,23,21,0,,,,,14269274f2fab45cdae2e385fc6013f3,1.05,"Fri, 21 Jan 2022 14:24:06 GMT",,,,1.1,https://www.dukehealth.org/treatments/transplant-program/heart-transplant,2022-01-21 09:24:08
130,https://www.dukehealth.org/sites/default/files/2020-02/teddy_bear_large_0.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,588901,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.072,"Tue, 04 Feb 2020 13:10:10 GMT",,,,1.1,https://www.dukehealth.org/sites/default/files/2020-02/teddy_bear_large_0.png,2022-01-21 09:24:09
131,https://www.dukehealth.org/find-doctors-physicians/jacob-n-schroder-md,text/html; charset=UTF-8,200,OK,Indexable,,"Jacob N. Schroder, MD | Heart Surgeon | Duke Health",51,476,"Jacob N. Schroder, MD is a Heart Surgeon and a Heart Transplant Surgeon who sees patients at Duke Heart Transplant Clinic - Clinic 2F/2G.",137,875,,0,"Jacob N. Schroder, MD",21,"Heart Surgeon, Heart Transplant Surgeon",39,,0,,,,https://www.dukehealth.org/find-doctors-physicians/jacob-n-schroder-md,,,,,,79957,1297,10.842,2,,16,5,0,0.62,36,27,0,19,19,0,,,,,dee2f356ac85f802226c5dbe22d62e61,1.55,"Fri, 21 Jan 2022 14:24:06 GMT",,,,1.1,https://www.dukehealth.org/find-doctors-physicians/jacob-n-schroder-md,2022-01-21 09:24:08
132,https://www.dukehealth.org/hospitals/duke-university-hospital/international-patient-services,text/html; charset=UTF-8,200,OK,Indexable,,International Patient Services | Duke University Hospital | Duke Health,71,615,Learn more about how Duke University Hospital accommodates international patients.,82,531,,0,International Patient Services,30,Interpreter Services,20,Appointments,12,,,,https://www.dukehealth.org/hospitals/duke-university-hospital/international-patient-services,,,,,,65085,916,10.144,2,,55,37,0,4.56,63,40,0,15,13,0,,,,,b227f5ec82c191fcbd61e53a16366a1d,2.638,"Fri, 21 Jan 2022 14:24:05 GMT",,,,1.1,https://www.dukehealth.org/hospitals/duke-university-hospital/international-patient-services,2022-01-21 09:24:07
133,https://www.dukehealth.org/notice-of-nondiscrimination/arabic,text/html; charset=UTF-8,200,OK,Indexable,,Notice of Nondiscrimination | Arabic (العربية) | Duke Health,60,501,Duke Health's notice of nondiscrimination in the Arabic language.,65,401,,0,Notice of Nondiscrimination,27,Arabic (العربية),16,,0,,,,https://www.dukehealth.org/notice-of-nondiscrimination/arabic,,,,,,51042,199,3.663,2,,34,16,0,1.97,58,36,0,12,12,0,,,,,175cb510853dad5ed66ff8d691964fef,0.794,"Fri, 21 Jan 2022 14:24:07 GMT",,,,1.1,https://www.dukehealth.org/notice-of-nondiscrimination/arabic,2022-01-21 09:24:09
134,https://www.dukehealth.org/blog/categories/dermatology,text/html; charset=UTF-8,200,OK,Indexable,,Dermatology Articles | Duke Health,34,307,Read how Duke dermatologists provide care for people with common and rare skin conditions.,90,582,,0,Dermatology,11,,0,,0,,,,https://www.dukehealth.org/blog/categories/dermatology,,,,,,56516,414,5.434,2,,198,97,0,11.95,112,63,0,12,12,0,,,,,1c818e1a2ea41da3a86ab9a1a7406d23,0.741,"Fri, 21 Jan 2022 14:24:07 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/dermatology,2022-01-21 09:24:09
135,https://www.dukehealth.org/blog/categories/endocrinology,text/html; charset=UTF-8,200,OK,Indexable,,Endocrinology Articles | Duke Health,36,322,Learn how Duke endocrinologists and other specialists use advanced methods to treat endocrine disorders and read stories about the people who have benefited from them.,167,1071,,0,Endocrinology,13,,0,,0,,,,https://www.dukehealth.org/blog/categories/endocrinology,,,,,,62443,647,7.131,2,,198,97,0,11.95,122,68,0,12,12,0,,,,,d6613aeaa33066a79db85a5a82b69c3a,0.72,"Fri, 21 Jan 2022 14:24:08 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/endocrinology,2022-01-21 09:24:10
136,https://www.dukehealth.org/contact-us/technical-support,text/html; charset=UTF-8,200,OK,Indexable,,DukeHealth.org Technical Support | Duke Health,46,430,Send us your technical questions about dukehealth.org website.,62,395,,0,Contact Us,10,Primary tabs,12,Frequently Asked Questions,26,,,,https://www.dukehealth.org/contact-us/technical-support,,,,,,43460,182,4.263,2,,8,6,0,0.74,29,25,0,13,13,0,,,,,9e13c3ccbdc81cb453b82852d0ac015d,0.637,"Fri, 21 Jan 2022 14:24:08 GMT",,,,1.1,https://www.dukehealth.org/contact-us/technical-support,2022-01-21 09:24:10
137,https://www.dukehealth.org/diversity-equity-and-inclusion/interpreter-services,text/html; charset=UTF-8,200,OK,Indexable,,Interpreter Services at Duke Health | Duke Health,49,433,Duke offers a range of free interpreter services for all patients who prefer to communicate in a language other than English. Our interpreters are trained to work in a health care setting and follow all national standards for medical interpreters.,247,1483,,0,Interpreter Services at Duke Health,35,Scheduling Interpreter Services,31,Interpreter Services Options,28,,,,https://www.dukehealth.org/diversity-equity-and-inclusion/interpreter-services,,,,,,55162,939,12.443,2,,101,62,0,7.64,55,43,0,13,13,0,,,,,13c2dd03e0970fc631946efd4b07a1d9,2.588,"Fri, 21 Jan 2022 14:24:07 GMT",,,,1.1,https://www.dukehealth.org/diversity-equity-and-inclusion/interpreter-services,2022-01-21 09:24:09
138,https://www.dukehealth.org/treatments/lung-disease/copd,text/html; charset=UTF-8,200,OK,Indexable,,"COPD: Chronic Obstructive Pulmonary Disease | Durham, Raleigh, North Carolina | Duke Health",91,851,Duke’s nationally ranked lung program sets standards for treatment and management of COPD in North Carolina and around the world.,129,829,,0,COPD: Chronic Obstructive Pulmonary Disease,43,"Emphysema, Chronic Bronchitis",29,Helping You Manage COPD at Every Stage,38,,,,https://www.dukehealth.org/treatments/lung-disease/copd,,,,,,95918,942,7.164,2,,12,7,0,0.86,38,29,0,15,15,0,,,,,ebb8820292138043718c58129caab56b,2.302,"Fri, 21 Jan 2022 14:24:07 GMT",,,,1.1,https://www.dukehealth.org/treatments/lung-disease/copd,2022-01-21 09:24:09
139,https://www.dukehealth.org/hospitals/duke-raleigh-hospital/home,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,398,0,0.0,2,,4,4,0,0.49,0,0,0,0,0,0,,,,,,0.138,,https://www.dukehealth.org/node/214950,HTTP Redirect,,1.1,https://www.dukehealth.org/hospitals/duke-raleigh-hospital/home,2022-01-21 09:24:12
140,https://www.dukehealth.org/privacy/HIPAA,text/html; charset=UTF-8,200,OK,Indexable,,HIPAA | Duke Health,19,183,"In accordance with HIPAA, Duke Health respects our patients’ rights to inspect and obtain a copy of your health information, to request Duke Health amend health",160,999,,0,HIPAA,5,Health Insurance Portability and Accountability Act,51,The Four Focus Areas of HIPAA,29,,,,https://www.dukehealth.org/privacy/HIPAA,,,,,,45692,577,9.21,2,,20,10,0,1.23,39,25,0,15,15,0,,,,,9176afe98e76094dc6a9383a67d1d12f,2.458,"Fri, 21 Jan 2022 14:24:07 GMT",,,,1.1,https://www.dukehealth.org/privacy/HIPAA,2022-01-21 09:24:09
142,https://www.dukehealth.org/spanish-covid-19-update/schedule-covid-19-test,text/html; charset=UTF-8,200,OK,Indexable,,Programe una autoprueba PCR NASAL COVID-19 | Duke Health,56,571,Esta página permite programar una cita para una autoprueba PCR NASAL COVID-19.,78,531,,0,Programe una autoprueba PCR NASAL COVID-19,42,Instrucciones para hacerse la prueba,36,,0,,,,https://www.dukehealth.org/spanish-covid-19-update/schedule-covid-19-test,,,,,,50930,612,8.113,2,,4,3,0,0.37,47,28,0,15,15,0,,,,,7b35ce010076cac6fa5ac2041bffc0d2,0.171,"Fri, 21 Jan 2022 14:20:50 GMT",,,,1.1,https://www.dukehealth.org/spanish-covid-19-update/schedule-covid-19-test,2022-01-21 09:24:12
144,https://www.dukehealth.org/hospitals/duke-raleigh-hospital,text/html; charset=UTF-8,200,OK,Indexable,,"Duke Raleigh Hospital | Raleigh, NC | Duke Health",49,447,Duke Raleigh Hospital is located on Wake Forest Road in Raleigh and ranked one of the best hospitals in North Carolina.,119,749,,0,Duke Raleigh Hospital,21,Plan Your Visit,15,About Duke Raleigh Hospital,27,,,,https://www.dukehealth.org/hospitals/duke-raleigh-hospital,,,,,,97275,466,3.415,2,,48,24,0,2.96,75,45,0,20,16,0,,,,,1e5bbd1cca3aa56b8dbca5fdd726231b,0.167,"Fri, 21 Jan 2022 14:22:15 GMT",,,,1.1,https://www.dukehealth.org/hospitals/duke-raleigh-hospital,2022-01-21 09:24:12
145,https://www.dukehealth.org/hospitals/duke-childrens-hospital/about,text/html; charset=UTF-8,200,OK,Indexable,,"About Duke Children's | Durham, NC | Duke Health",48,451,"Learn more about Duke’s nationally ranked children’s hospital in Durham, NC.",76,478,,0,About Duke Children's,21,Locations,9,Outreach and Advocacy,21,,,,https://www.dukehealth.org/hospitals/duke-childrens-hospital/about,,,,,,68384,1044,10.676,2,,38,18,0,2.22,76,53,0,17,15,0,,,,,d491c220b98b9d3f0b108037b26d70ce,2.753,"Fri, 21 Jan 2022 14:24:08 GMT",,,,1.1,https://www.dukehealth.org/hospitals/duke-childrens-hospital/about,2022-01-21 09:24:10
146,https://www.dukehealth.org/blog/categories/pediatric-plastic-surgery,text/html; charset=UTF-8,200,OK,Indexable,,Pediatric Plastic Surgery Articles | Duke Health,48,412,Read about the advanced surgical techniques and innovative surgical devices that Duke pediatric plastic surgeons are using to improve the lives of children of all ages.,168,1035,,0,Pediatric Plastic Surgery,25,,0,,0,,,,https://www.dukehealth.org/blog/categories/pediatric-plastic-surgery,,,,,,59917,546,6.431,2,,198,97,0,11.95,116,65,0,12,12,0,,,,,d26fd1e77b5d82b0c4b6cc6ad38b4e76,1.189,"Fri, 21 Jan 2022 14:24:10 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/pediatric-plastic-surgery,2022-01-21 09:24:12
148,https://www.dukehealth.org/search-results/doctors?s=&treatments=Primary%20care,text/html; charset=UTF-8,200,OK,Non-Indexable,"Canonicalised,noindex",Search Results | Duke Health,28,260,,0,0,,0,,0,,0,,0,noindex,,,https://www.dukehealth.org/search-results/doctors,,,,,,104778,144,1.459,2,,7,6,0,0.74,30,28,0,15,15,0,,,,,5de5a6c02b0c4858418a36c18370dc66,0.689,"Fri, 21 Jan 2022 14:24:10 GMT",,,,1.1,https://www.dukehealth.org/search-results/doctors?s=&treatments=Primary%20care,2022-01-21 09:24:13
149,https://www.dukehealth.org/diversity-equity-and-inclusion/lgbtq,text/html; charset=UTF-8,200,OK,Indexable,,LGBTQ+ Health Services and Resources | Duke Health,50,488,"Duke Health is committed to all patients regardless of gender identity or sexual orientation. We are committed to eliminating discrimination, promoting equality, and standing with the lesbian, gay, bisexual, transgender, queer, and questioning (LGBTQ+) community.",263,1621,,0,LGBTQ+ Health Services and Resources,36,"Inclusive Care for Lesbian, Gay, Bisexual, Transgender, Queer, and Questioning Patients",87,Services We Provide,19,,,,https://www.dukehealth.org/diversity-equity-and-inclusion/lgbtq,,,,,,61505,967,11.218,2,,52,25,0,3.08,57,42,0,17,17,0,,,,,8409ac8012dcb5516ddb100e3318b34f,1.933,"Fri, 21 Jan 2022 14:24:10 GMT",,,,1.1,https://www.dukehealth.org/diversity-equity-and-inclusion/lgbtq,2022-01-21 09:24:12
150,https://www.dukehealth.org/treatments/neurological-disorders/neuropathy,text/html; charset=UTF-8,200,OK,Indexable,,Neuropathy | Duke Health,24,228,"Duke neurologists use advanced diagnostic tools and therapies to pinpoint, treat, and even reverse neuropathy. Our specialists are experienced in caring for all types of neuropathy, even rare ones that can be difficult to treat.",228,1391,,0,Neuropathy,10,"Peripheral Neuropathy, Polyneuropathy, and Other Neuropathies",61,About Neuropathy,16,,,,https://www.dukehealth.org/treatments/neurological-disorders/neuropathy,,,,,,89033,1319,10.964,2,,12,6,0,0.74,56,41,0,16,16,0,,,,,10ad9942172fb8334ab4f7f50a2777e0,2.59,"Fri, 21 Jan 2022 14:24:09 GMT",,,,1.1,https://www.dukehealth.org/treatments/neurological-disorders/neuropathy,2022-01-21 09:24:11
153,https://www.dukehealth.org/search-results/doctors?s=&treatments=Heart%20failure,text/html; charset=UTF-8,200,OK,Non-Indexable,"Canonicalised,noindex",Search Results | Duke Health,28,260,,0,0,,0,,0,,0,,0,noindex,,,https://www.dukehealth.org/search-results/doctors,,,,,,104779,144,1.459,2,,4,3,0,0.37,30,28,0,15,15,0,,,,,a4b6676d1f52bc90805b918c5bec72a2,0.504,"Fri, 21 Jan 2022 14:24:12 GMT",,,,1.1,https://www.dukehealth.org/search-results/doctors?s=&treatments=Heart%20failure,2022-01-21 09:24:14
154,https://www.dukehealth.org/blog/weigh-benefits-of-covid-19-vaccine-against-risk-infection,text/html; charset=UTF-8,200,OK,Indexable,,Weigh the Benefits of the COVID-19 Vaccine Against the Risk for Infection | Duke Health,87,775,People with medical conditions should weigh the benefits of getting the COVID-19 vaccine against the risks of getting very sick if infected.,140,853,,0,Weigh the Benefits of the COVID-19 Vaccine Against the Risk for Infection,73,Understanding the Allergy Connection,36,"If You Have Medication, Pet, Environmental Allergies",52,,,,https://www.dukehealth.org/blog/weigh-benefits-of-covid-19-vaccine-against-risk-infection,,,,,,74601,1100,9.808,2,,11,5,0,0.62,39,30,0,12,12,0,,,,,1e52b8c43c3bb1718c9a527e09afbb43,1.374,"Fri, 21 Jan 2022 14:24:12 GMT",,,,1.1,https://www.dukehealth.org/blog/weigh-benefits-of-covid-19-vaccine-against-risk-infection,2022-01-21 09:24:14
155,https://www.dukehealth.org/blog/categories/eye-care,text/html; charset=UTF-8,200,OK,Indexable,,Eye Care Articles | Duke Health,31,277,"Read how Duke ophthalmologists are using innovative therapies to treat men, women, and children with mild to severe eye conditions.",131,829,,0,Eye Care,8,,0,,0,,,,https://www.dukehealth.org/blog/categories/eye-care,,,,,,67976,816,7.993,2,,198,97,0,11.95,133,74,0,12,12,0,,,,,7f58e2c190aecbd83f0eba8d469a54d3,2.475,"Fri, 21 Jan 2022 14:24:11 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/eye-care,2022-01-21 09:24:13
156,https://www.dukehealth.org/blog/categories/orthopaedics,text/html; charset=UTF-8,200,OK,Indexable,,Orthopaedic Care Articles | Duke Health,39,351,Read how Duke orthopaedic specialists are taking new approaches to care for children and adults with joint pain and injuries. ,126,773,,0,Orthopaedic Care,16,,0,,0,,,,https://www.dukehealth.org/blog/categories/orthopaedics,,,,,,69076,826,7.985,2,,198,97,0,11.95,136,77,0,12,12,0,,,,,1df8b9be8a11cae1aa99bffcaab6a373,0.917,"Fri, 21 Jan 2022 14:24:13 GMT",,,,1.1,https://www.dukehealth.org/blog/categories/orthopaedics,2022-01-21 09:24:15
