,Source,Target,Unnamed: 2,Unnamed: 3,Unnamed: 4
953,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
954,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.shrinershospitalsforchildren.org/sacramento,,,
955,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
956,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.usnews.com/best-graduate-schools/top-nursing-schools/university-of-california-davis-33605,,,
957,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://grad-schools.usnews.rankingsandreviews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
958,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://grad-schools.usnews.rankingsandreviews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
959,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
960,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.usnews.com/best-graduate-schools/top-nursing-schools/university-of-california-davis-33605,,,
961,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.newsweek.com/best-hospitals-2021,,,
962,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
963,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.nursingworld.org/,,,
964,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.ucdmc.ucdavis.edu/ddcenter/,,,
965,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.newsweek.com/best-maternity-care-hospitals-2021,,,
966,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.leapfroggroup.org/,,,
967,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.bcbs.com/about-us/capabilities-initiatives/blue-distinction/blue-distinction-specialty-care,,,
968,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.bcbs.com/about-us/capabilities-initiatives/blue-distinction/blue-distinction-specialty-care,,,
969,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.soap.org/,,,
970,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.hrc.org/resources/healthcare-equality-index,,,
971,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.hrc.org/resources/healthcare-equality-index,,,
972,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.beckershospitalreview.com/lists/100-great-hospitals-in-america-2020.html,,,
973,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://chimecentral.org/chime-most-wired-2/,,,
974,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://chimecentral.org/chime-most-wired-2/,,,
975,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://chimecentral.org/chime-most-wired-2/,,,
976,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.ncqa.org/HomePage.aspx,,,
977,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://practicegreenhealth.org/,,,
978,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.iha.org/,,,
980,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.heart.org/en/professional/quality-improvement/get-with-the-guidelines/get-with-the-guidelines-stroke,,,
982,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.jointcommission.org/,,,
983,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.jointcommission.org/accreditation-and-certification/certification/certifications-by-setting/hospital-certifications/stroke-certification/advanced-stroke/comprehensive-stroke-center/,,,
984,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.elso.org/,,,
985,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.aacn.org/,,,
986,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.aacn.org/,,,
987,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.ucdmc.ucdavis.edu/vascular/clinic/vein_clinic_index.html/)_,,,
988,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.ucdmc.ucdavis.edu/vascular/,,,
989,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.ucdmc.ucdavis.edu/vascular/clinic/vein_clinic_index.html/,,,
990,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.intersocietal.org/,,,
991,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://hdsa.org/,,,
992,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.naec-epilepsy.org/about-epilepsy-centers/find-an-epilepsy-center/,,,
993,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.vizientinc.com/,,,
994,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.ihi.org/Engage/Initiatives/Age-Friendly-Health-Systems/Pages/default.aspx,,,
995,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.johnahartford.org/,,,
996,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.ihi.org/,,,
997,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.aha.org/,,,
998,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.chausa.org/,,,
999,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.forbes.com/best-employers-by-state/,,,
1000,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://hr.ucdavis.edu/news/uc-davis-uc-davis-health-among-best-employers-diversity,,,
1001,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://nationalfund.org/initiatives/careerstat/frontline-health-care-champions/,,,
1002,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.urac.org/about/,,,
1003,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.jamesbeard.org/smart-catch?ref=smartcatchseal,,,
1004,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.jamesbeard.org/smart-catch,,,
1005,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://mychart.ucdavis.edu/mychart/,,,
1006,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.facebook.com/UCDavisMedicalCenter,,,
1007,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://twitter.com/UCDavisMedCntr,,,
1008,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.youtube.com/ucdavishealth,,,
1009,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://pinterest.com/ucdavishealth/,,,
1010,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,http://www.instagram.com/ucdavishealth,,,
1011,https://health.ucdavis.edu/medicalcenter/quality/recognition.html,https://www.linkedin.com/company/uc-davis-health/,,,
1012,https://health.ucdavis.edu/cme/,https://hr.ucdavis.edu/,,,
1013,https://health.ucdavis.edu/cme/,https://intranet.ucdmc.ucdavis.edu/cme/index.shtml,,,
1014,https://health.ucdavis.edu/cme/,https://visitor.r20.constantcontact.com/manage/optin?v=0019OzoQS_uAtmhUgiWLKV3TpOoBMOnZm7UDtV0N6xy_C4_i9sLRlxT5LIZ9ecLfRXkGG-Q1Ea6pF87w2RN-rZUjHwzxaP8D6zf-zVNG-nZ1GvVEXedVvuZ3rIvFrSkAhZsl7tJa22zBJQPMH5uRVN6WiiIplf4agqHoz2Z7nprITdLdeuWD6R8h_O_0bk8HvAP,,,
1015,https://health.ucdavis.edu/cme/,http://www.accme.org/why-accredited-CME-matters,,,
1016,https://health.ucdavis.edu/cme/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1017,https://health.ucdavis.edu/cme/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1018,https://health.ucdavis.edu/cme/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
1019,https://health.ucdavis.edu/cme/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
1020,https://health.ucdavis.edu/cme/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1021,https://health.ucdavis.edu/cme/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1022,https://health.ucdavis.edu/cme/,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1023,https://health.ucdavis.edu/cme/,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1024,https://health.ucdavis.edu/cme/,https://www.usnews.com/best-graduate-schools/top-nursing-schools/university-of-california-davis-33605,,,
1025,https://health.ucdavis.edu/cme/,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1026,https://health.ucdavis.edu/cme/,https://www.nursingworld.org/organizational-programs/magnet/,,,
1027,https://health.ucdavis.edu/cme/,http://www.ucdmc.ucdavis.edu/academicpersonnel/,,,
1028,https://health.ucdavis.edu/cme/,http://directory.ucdavis.edu/PeopleSearch.htm,,,
1029,https://health.ucdavis.edu/cme/,https://www.facebook.com/UCDavisHealthCME/,,,
1030,https://health.ucdavis.edu/cme/,https://hr.ucdavis.edu/,,,
1031,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://physicians.ucdavis.edu/medicalcenter/,,,
1032,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://physicians.ucdavis.edu/medicalcenter/,,,
1033,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
1034,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
1035,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
1036,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
1037,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
1038,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
1039,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
1040,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
1041,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://campusmap.ucdavis.edu/,,,
1042,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,https://mychart.ucdavis.edu/mychart/,,,
1043,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,https://www.facebook.com/UCDavisMedicalCenter,,,
1044,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,https://twitter.com/UCDavisMedCntr,,,
1045,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://www.youtube.com/ucdavishealth,,,
1046,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://pinterest.com/ucdavishealth/,,,
1047,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,http://www.instagram.com/ucdavishealth,,,
1048,https://health.ucdavis.edu/medicalcenter/map_directions/index.html,https://www.linkedin.com/company/uc-davis-health/,,,
1049,https://health.ucdavis.edu/welcome/,https://physicians.ucdavis.edu/medicalcenter,,,
1050,https://health.ucdavis.edu/welcome/,http://research.ucdavis.edu/policiescompliance/irb-admin/,,,
1051,https://health.ucdavis.edu/welcome/,http://research.ucdavis.edu/,,,
1052,https://health.ucdavis.edu/welcome/,https://www.library.ucdavis.edu/library/carlson-health-sciences/,,,
1053,https://health.ucdavis.edu/welcome/,http://occr.ucdavis.edu/poc/index.html,,,
1054,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/,,,
1055,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/careers/benefits-overview,,,
1056,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/,,,
1057,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/,,,
1058,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/careers/nursing,,,
1059,https://health.ucdavis.edu/welcome/,https://recruit.ucdavis.edu/apply,,,
1060,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/careers,,,
1061,https://health.ucdavis.edu/welcome/,http://jobs.universityofcalifornia.edu/?action=home,,,
1062,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/,,,
1063,https://health.ucdavis.edu/welcome/,http://physicians.ucdavis.edu/medicalcenter,,,
1064,https://health.ucdavis.edu/welcome/,https://physicians.ucdavis.edu/medicalcenter,,,
1065,https://health.ucdavis.edu/welcome/,https://studypages.com/ucdavis/,,,
1066,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/,,,
1067,https://health.ucdavis.edu/welcome/,https://give.ucdavis.edu/Donate/YourGift/9100850,,,
1068,https://health.ucdavis.edu/welcome/,https://www.trumba.com/,,,
1069,https://health.ucdavis.edu/welcome/,https://twitter.com/UCDavisHealth,,,
1070,https://health.ucdavis.edu/welcome/,https://giving.ucdavis.edu/reimagining-medicine?utm_source=ucdhealthhome&utm_medium=btn&utm_campaign=expect%20greater,,,
1071,https://health.ucdavis.edu/welcome/,https://www.instagram.com/ucdavishealth/,,,
1072,https://health.ucdavis.edu/welcome/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1073,https://health.ucdavis.edu/welcome/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1074,https://health.ucdavis.edu/welcome/,http://health.usnews.com/best-hospitals/pediatric-rankings,,,
1075,https://health.ucdavis.edu/welcome/,http://health.usnews.com/best-hospitals/pediatric-rankings,,,
1076,https://health.ucdavis.edu/welcome/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1077,https://health.ucdavis.edu/welcome/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1078,https://health.ucdavis.edu/welcome/,http://grad-schools.usnews.rankingsandreviews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1079,https://health.ucdavis.edu/welcome/,http://grad-schools.usnews.rankingsandreviews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1080,https://health.ucdavis.edu/welcome/,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1081,https://health.ucdavis.edu/welcome/,http://grad-schools.usnews.rankingsandreviews.com/best-graduate-schools/top-nursing-schools/university-of-california-davis-33605,,,
1082,https://health.ucdavis.edu/welcome/,https://www.nursingworld.org/organizational-programs/magnet/,,,
1083,https://health.ucdavis.edu/welcome/,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
1084,https://health.ucdavis.edu/welcome/,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
1085,https://health.ucdavis.edu/welcome/,https://www.facebook.com/UCDavisHealth,,,
1086,https://health.ucdavis.edu/welcome/,https://twitter.com/UCDavisHealth,,,
1087,https://health.ucdavis.edu/welcome/,http://www.youtube.com/ucdavishealth,,,
1088,https://health.ucdavis.edu/welcome/,http://pinterest.com/ucdavishealth/,,,
1089,https://health.ucdavis.edu/welcome/,https://instagram.com/ucdavishealth/,,,
1090,https://health.ucdavis.edu/welcome/,https://www.linkedin.com/company/uc-davis-health/,,,
1091,https://health.ucdavis.edu/welcome/,https://physicians.ucdavis.edu/,,,
1092,https://health.ucdavis.edu/welcome/,https://hr.ucdavis.edu/,,,
1093,https://health.ucdavis.edu/welcome/,http://www.universityofcalifornia.edu/,,,
1094,https://health.ucdavis.edu/welcome/,http://health.universityofcalifornia.edu/,,,
1095,https://health.ucdavis.edu/welcome/,http://www.ucdavis.edu/,,,
1096,https://health.ucdavis.edu/referrals/index.html,https://hr.ucdavis.edu/careers/,,,
1097,https://health.ucdavis.edu/referrals/index.html,https://physician-referral.ucdmc.ucdavis.edu/index.cfm,,,
1098,https://health.ucdavis.edu/referrals/index.html,https://physicianconnect.ucdmc.ucdavis.edu/,,,
1099,https://health.ucdavis.edu/referrals/index.html,http://physicians.ucdavis.edu/medicalcenter/,,,
1100,https://health.ucdavis.edu/referrals/index.html,http://www.ucdmc.ucdavis.edu/cme/index.html,,,
1101,https://health.ucdavis.edu/referrals/index.html,https://physicianconnect.ucdmc.ucdavis.edu/,,,
1102,https://health.ucdavis.edu/referrals/index.html,https://physician-referral.ucdmc.ucdavis.edu/index.cfm,,,
1103,https://health.ucdavis.edu/referrals/index.html,https://physician-referral.ucdmc.ucdavis.edu/index.cfm,,,
1104,https://health.ucdavis.edu/referrals/index.html,https://physicians.ucdavis.edu/medicalcenter,,,
1105,https://health.ucdavis.edu/referrals/index.html,http://www.ucdmc.ucdavis.edu/medicalcenter/patients/financial-assistance.html,,,
1106,https://health.ucdavis.edu/referrals/index.html,http://www.ucdavis.edu/,,,
1107,https://health.ucdavis.edu/referrals/index.html,http://www.ucdmc.ucdavis.edu/newsroom/index.html,,,
1108,https://health.ucdavis.edu/referrals/index.html,http://www.ucdmc.ucdavis.edu/newsroom/publications/index.html,,,
1109,https://health.ucdavis.edu/referrals/index.html,http://www.ucdmc.ucdavis.edu/newsroom/facts_figures/index.html,,,
1110,https://health.ucdavis.edu/referrals/index.html,https://www.facebook.com/UCDavisMedicalCenter,,,
1111,https://health.ucdavis.edu/referrals/index.html,https://twitter.com/UCDavisMedCntr,,,
1112,https://health.ucdavis.edu/referrals/index.html,http://www.youtube.com/ucdavishealth,,,
1113,https://health.ucdavis.edu/referrals/index.html,http://pinterest.com/ucdavishealth/,,,
1114,https://health.ucdavis.edu/referrals/index.html,http://www.instagram.com/ucdavishealth,,,
1115,https://health.ucdavis.edu/referrals/index.html,https://www.linkedin.com/company/uc-davis-health-system,,,
1116,https://health.ucdavis.edu/referrals/index.html,https://give.ucdavis.edu/Area/,,,
1117,https://health.ucdavis.edu/referrals/index.html,https://hr.ucdavis.edu/careers,,,
1118,https://health.ucdavis.edu/referrals/index.html,https://www.ucdavis.edu/,,,
1119,https://health.ucdavis.edu/injuryprevention/index.html,https://hr.ucdavis.edu/,,,
1120,https://health.ucdavis.edu/injuryprevention/index.html,https://www.cdc.gov/safechild/nap/index.html,,,
1121,https://health.ucdavis.edu/injuryprevention/index.html,http://www.ucdmc.ucdavis.edu/children/clinical_services/pediatric_trauma_center/index.html,,,
1122,https://health.ucdavis.edu/injuryprevention/index.html,http://www.ucdmc.ucdavis.edu/injuryprevention/kohls/injury_prevention.html,,,
1123,https://health.ucdavis.edu/injuryprevention/index.html,http://www.ucdmc.ucdavis.edu/injuryprevention/contactus/index.html,,,
1124,https://health.ucdavis.edu/injuryprevention/index.html,http://www.ucdmc.ucdavis.edu/injuryprevention/fallprevention/,,,
1125,https://health.ucdavis.edu/injuryprevention/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1126,https://health.ucdavis.edu/injuryprevention/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1127,https://health.ucdavis.edu/injuryprevention/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
1128,https://health.ucdavis.edu/injuryprevention/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
1129,https://health.ucdavis.edu/injuryprevention/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1130,https://health.ucdavis.edu/injuryprevention/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1131,https://health.ucdavis.edu/injuryprevention/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1132,https://health.ucdavis.edu/injuryprevention/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1133,https://health.ucdavis.edu/injuryprevention/index.html,https://www.usnews.com/best-graduate-schools/top-nursing-schools/university-of-california-davis-33605,,,
1134,https://health.ucdavis.edu/injuryprevention/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
1135,https://health.ucdavis.edu/injuryprevention/index.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
1136,https://health.ucdavis.edu/injuryprevention/index.html,http://www.ucdavis.edu/search/,,,
1137,https://health.ucdavis.edu/injuryprevention/index.html,https://www.ucdavis.edu/,,,
1138,https://health.ucdavis.edu/injuryprevention/index.html,https://www.facebook.com/UCDavisHealth,,,
1139,https://health.ucdavis.edu/injuryprevention/index.html,http://twitter.com/UCDavisHealth,,,
1140,https://health.ucdavis.edu/injuryprevention/index.html,http://www.youtube.com/ucdavishealth,,,
1141,https://health.ucdavis.edu/injuryprevention/index.html,http://pinterest.com/ucdavishealth/,,,
1142,https://health.ucdavis.edu/injuryprevention/index.html,http://www.instagram.com/ucdavishealth,,,
1143,https://health.ucdavis.edu/injuryprevention/index.html,https://www.linkedin.com/company/uc-davis-health-system,,,
1144,https://health.ucdavis.edu/injuryprevention/index.html,https://hr.ucdavis.edu/,,,
1145,https://health.ucdavis.edu/birth-center/,https://hr.ucdavis.edu/,,,
1146,https://health.ucdavis.edu/birth-center/,https://youtu.be/J4iSSAOAEm4,,,
1147,https://health.ucdavis.edu/birth-center/,https://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1148,https://health.ucdavis.edu/birth-center/,https://hr.ucdavis.edu/,,,
1149,https://health.ucdavis.edu/birth-center/,https://physicians.ucdavis.edu/,,,
1150,https://health.ucdavis.edu/birth-center/,https://www.ucdavis.edu/,,,
1151,https://health.ucdavis.edu/birth-center/,https://www.facebook.com/UCDavisHealth,,,
1152,https://health.ucdavis.edu/birth-center/,http://twitter.com/UCDavisHealth,,,
1153,https://health.ucdavis.edu/birth-center/,http://www.youtube.com/ucdavishealth,,,
1154,https://health.ucdavis.edu/birth-center/,http://pinterest.com/ucdavishealth/,,,
1155,https://health.ucdavis.edu/birth-center/,http://www.instagram.com/ucdavishealth,,,
1156,https://health.ucdavis.edu/birth-center/,https://www.linkedin.com/company/uc-davis-health/,,,
1157,https://health.ucdavis.edu/birth-center/,https://give.ucdavis.edu/Area/,,,
1158,https://health.ucdavis.edu/birth-center/,https://hr.ucdavis.edu/,,,
1159,https://health.ucdavis.edu/giftshop/index.html,https://hr.ucdavis.edu/,,,
1160,https://health.ucdavis.edu/giftshop/index.html,http://physicians.ucdavis.edu/medicalcenter/,,,
1161,https://health.ucdavis.edu/giftshop/index.html,http://physicians.ucdavis.edu/medicalcenter/,,,
1162,https://health.ucdavis.edu/giftshop/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
1163,https://health.ucdavis.edu/giftshop/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
1164,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
1165,https://health.ucdavis.edu/giftshop/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
1166,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
1167,https://health.ucdavis.edu/giftshop/index.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
1168,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
1169,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/medicalcenter/map_directions/index.html,,,
1170,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/referrals/,,,
1171,https://health.ucdavis.edu/giftshop/index.html,https://www.ucdavis.edu/,,,
1172,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/index.html,,,
1173,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/aboutus/,,,
1174,https://health.ucdavis.edu/giftshop/index.html,https://www.ucdmc.ucdavis.edu/newsroom/socialmedia/,,,
1175,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/hr/,,,
1176,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/contactus/,,,
1177,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/medschool/,,,
1178,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/nursing/,,,
1179,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/leadership/pmg.html,,,
1180,https://health.ucdavis.edu/giftshop/index.html,http://www.ucdmc.ucdavis.edu/medicalcenter/,,,
1181,https://health.ucdavis.edu/giftshop/index.html,https://www.facebook.com/UCDavisHealth,,,
1182,https://health.ucdavis.edu/giftshop/index.html,http://twitter.com/UCDavisHealth,,,
1183,https://health.ucdavis.edu/giftshop/index.html,http://www.youtube.com/ucdavishealth,,,
1184,https://health.ucdavis.edu/giftshop/index.html,http://pinterest.com/ucdavishealth/,,,
1185,https://health.ucdavis.edu/giftshop/index.html,http://www.instagram.com/ucdavishealth,,,
1186,https://health.ucdavis.edu/giftshop/index.html,https://www.linkedin.com/company/uc-davis-health-system,,,
1187,https://health.ucdavis.edu/nurse/,https://hr.ucdavis.edu/,,,
1188,https://health.ucdavis.edu/nurse/,https://intranet.ucdmc.ucdavis.edu/pcs/qs/josie_king_hero_award.shtml,,,
1189,https://health.ucdavis.edu/nurse/,http://intranet.ucdmc.ucdavis.edu/pcs/nursing/Nurse_Residency/index.shtml,,,
1190,https://health.ucdavis.edu/nurse/,https://give.ucdavis.edu/Bundle/Details/Gratitude%20Heals%20Campaign?appeal=21526,,,
1191,https://health.ucdavis.edu/nurse/,https://hr.ucdavis.edu/careers/nursing,,,
1192,https://health.ucdavis.edu/nurse/,https://ucdhserp.workstride.com/ng,,,
1193,https://health.ucdavis.edu/nurse/,https://twitter.com/@TobyMarshRN,,,
1194,https://health.ucdavis.edu/nurse/,https://intranet.ucdmc.ucdavis.edu/pcs/nursing/governance/index.shtml,,,
1195,https://health.ucdavis.edu/nurse/,https://www.nursingworld.org/organizational-programs/magnet/,,,
1196,https://health.ucdavis.edu/nurse/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1197,https://health.ucdavis.edu/nurse/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1198,https://health.ucdavis.edu/nurse/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
1199,https://health.ucdavis.edu/nurse/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
1200,https://health.ucdavis.edu/nurse/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
1201,https://health.ucdavis.edu/nurse/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
