,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
432,https://www.keckmedicine.org/blog/do-vitamin-d-supplements-really-improve-your-health/,text/html; charset=UTF-8,200,OK,Indexable,,Do Vitamin D Supplements Really Improve Your Health? - Keck Medicine of USC,75,712,"Can vitamin D supplements prevent cancer, protect your heart and step-up physical performance? Read on to see what science has to say.",134,865,,0,Do Vitamin D Supplements Really Improve Your Health?,52,,0,"Can vitamin D supplements prevent cancer, protect your heart and step up physical performance? Read on to see what science has to say.",134,Related Blog Articles,21,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/blog/do-vitamin-d-supplements-really-improve-your-health/,,,,,,126291,1339,8.357,2,,18,9,0,1.23,189,98,0,37,25,0,,,,,ffa47c7c680beebae9c2bc2657c0061d,4.078,,,,,1.1,https://www.keckmedicine.org/blog/do-vitamin-d-supplements-really-improve-your-health/,2022-01-31 18:22:27
433,https://www.keckmedicine.org/wp-content/uploads/2020/11/How-to-Read-Your-Bill.pdf,text/html; charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,19684,0,0.0,2,,2,2,0,0.27,0,0,0,0,0,0,,,,,,4.258,,,,,1.1,https://www.keckmedicine.org/wp-content/uploads/2020/11/How-to-Read-Your-Bill.pdf,2022-01-31 18:22:28
434,https://keckmedicine.org/wp-content/uploads/sites/45/2021/04/Patient-Portal-Proxy-Access-Authorization-Form.pdf,text/html; charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,19718,0,0.0,2,,1,1,0,0.14,0,0,0,0,0,0,,,,,,4.463,,,,,1.1,https://keckmedicine.org/wp-content/uploads/sites/45/2021/04/Patient-Portal-Proxy-Access-Authorization-Form.pdf,2022-01-31 18:22:31
435,https://www.keckmedicine.org/wp-content/uploads/2021/09/COVID-19-Vaccine-and-Pregnancy-FAQ-Flyer_092021.pdf,text/html; charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,19762,0,0.0,2,,2,2,0,0.27,0,0,0,0,0,0,,,,,,3.675,,,,,1.1,https://www.keckmedicine.org/wp-content/uploads/2021/09/COVID-19-Vaccine-and-Pregnancy-FAQ-Flyer_092021.pdf,2022-01-31 18:22:32
436,https://www.keckmedicine.org/about/usc-norris-comprehensive-cancer-center/,text/html; charset=UTF-8,200,OK,Indexable,,USC Norris Comprehensive Cancer Center - Keck Medicine of USC,61,596,"Licensed by: USC Kenneth Norris Jr. Cancer Hospital For more than 40 years, USC Norris Comprehensive Cancer Center has gone beyond exceptional medicine to lead the fight to make cancer a disease of the past. USC Norris is one of the eight original comprehensive cancer centers designated by the National Cancer Institute and has a... Read More Now »",349,2240,,0,,0,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/about/usc-norris-comprehensive-cancer-center/,,,,,,90894,350,4.717,2,,11,3,0,0.41,92,46,0,13,10,0,,,,,36eb8c39e02bb5d8f137d29c01b8e5b0,3.748,,,,,1.1,https://www.keckmedicine.org/about/usc-norris-comprehensive-cancer-center/,2022-01-31 18:22:32
437,https://www.keckmedicine.org/category/breaking-myths-and-misconceptions,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,251,150,0,20.55,0,0,0,0,0,0,,,,,,0.52,,https://www.keckmedicine.org/category/breaking-myths-and-misconceptions/,HTTP Redirect,,1.1,https://www.keckmedicine.org/category/breaking-myths-and-misconceptions,2022-01-31 18:22:35
438,https://www.keckmedicine.org/wp-content/uploads/sites/45/2021/04/Patient-Portal-Proxy-Access-Authorization-Form.pdf,text/html; charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,15069,0,0.0,2,,1,1,0,0.14,0,0,0,0,0,0,,,,,,3.579,,,,,1.1,https://www.keckmedicine.org/wp-content/uploads/sites/45/2021/04/Patient-Portal-Proxy-Access-Authorization-Form.pdf,2022-01-31 18:22:32
439,https://www.keckmedicine.org/wp-content/uploads/2021/11/SelfAttestation3rdVaccineDose-v2.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,174986,0,0.0,2,,2,2,0,0.27,0,0,0,0,0,0,,,,,,0.244,"Mon, 22 Nov 2021 21:10:22 GMT",,,,1.1,https://www.keckmedicine.org/wp-content/uploads/2021/11/SelfAttestation3rdVaccineDose-v2.pdf,2022-01-31 18:22:36
442,https://www.keckmedicine.org/category/covid-19,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,249,150,0,20.55,0,0,0,0,0,0,,,,,,1.098,,https://www.keckmedicine.org/category/covid-19/,HTTP Redirect,,1.1,https://www.keckmedicine.org/category/covid-19,2022-01-31 18:22:37
443,https://www.keckmedicine.org/parking/,text/html; charset=UTF-8,200,OK,Indexable,,Parking - Keck Medicine of USC,30,284,"Keck Medicine of USC has multiple locations in the Greater Los Angeles area, Orange County and Central California. Learn more about our parking locations for your care and needs.",178,1128,,0,Parking,7,,0,Where is your appointment?,26,Parking Structures,18,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/parking/,,,,,,105059,1171,8.263,2,,17,7,0,0.96,87,55,0,22,18,0,,,,,d55f451593075fe0f38a7ec9ba07b6e0,0.184,,,,,1.1,https://www.keckmedicine.org/parking/,2022-01-31 18:22:38
445,https://www.keckmedicine.org/category/headache,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,249,150,0,20.55,0,0,0,0,0,0,,,,,,0.547,,https://www.keckmedicine.org/category/headache/,HTTP Redirect,,1.1,https://www.keckmedicine.org/category/headache,2022-01-31 18:22:39
446,https://www.keckmedicine.org/blog/5-reasons-for-sunglasses/,text/html; charset=UTF-8,200,OK,Indexable,,Five Reasons Why There Is More to Sunglasses Than Meets the Eye - Keck Medicine of USC,86,823,"Sunglasses are not just a fashion accessory, but can help prevent eye diseases and premature aging of your eyes. Learn 5 benefits of wearing sunglasses.",152,966,,0,Five Reasons Why There Is More to Sunglasses Than Meets the Eye,63,,0,Related Blog Articles,21,Ask the Expert: How COVID-19 Affects the Eyes,45,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/blog/5-reasons-for-sunglasses/,,,,,,119728,1387,8.66,2,,36,25,0,3.42,183,95,0,24,15,0,,,,,ee0eb93854ef020fd68e7be3e25bf8d1,3.776,,,,,1.1,https://www.keckmedicine.org/blog/5-reasons-for-sunglasses/,2022-01-31 18:22:36
447,https://www.keckmedicine.org/blog/common-questions-about-the-common-cold/,text/html; charset=UTF-8,200,OK,Indexable,,Common Questions About the Common Cold - Keck Medicine of USC,61,613,"The average adult can have 2 to 3 colds per year, but is there anything you can do to make the common cold less common in your health?",134,855,,0,Common Questions About the Common Cold,38,,0,"The average adult can have 2 to 3 colds per year, but is there anything you can do to make the common cold a less common fixture in your health? Here’s what you need to know.",174,Related Blog Articles,21,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/blog/common-questions-about-the-common-cold/,,,,,,119579,1419,8.413,2,,16,6,0,0.82,158,92,0,32,19,0,,,,,b038d857cf468ef86968461d926e7b71,4.551,,,,,1.1,https://www.keckmedicine.org/blog/common-questions-about-the-common-cold/,2022-01-31 18:22:36
448,https://www.keckmedicine.org/category/healthy-sleep,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,249,150,0,20.55,0,0,0,0,0,0,,,,,,0.496,,https://www.keckmedicine.org/category/healthy-sleep/,HTTP Redirect,,1.1,https://www.keckmedicine.org/category/healthy-sleep,2022-01-31 18:22:40
450,https://www.keckmedicine.org/blog/why-is-colorectal-cancer-on-the-rise-for-younger-people/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Why Is Colorectal Cancer on the Rise for Younger People? - Keck Medicine of USC,79,732,Doctors are working to uncover why colon cancer numbers are increasing in people under 50. Here’s what you need to know about risk factors.,139,887,,0,Why Is Colorectal Cancer on the Rise for Younger People?,56,,0,"Doctors are working to uncover why colon cancer numbers are increasing in people under 50. Here’s what you need to know about risk factors, symptoms and more.",158,Related Blog Articles,21,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://urology.keckmedicine.org/blog/why-is-colorectal-cancer-on-the-rise-for-younger-people/,,,,,,127886,1548,9.147,2,,24,11,0,1.51,189,98,0,37,25,0,,,,,5de907de3f5b8a7637b0d2716081172b,0.067,,,,,1.1,https://www.keckmedicine.org/blog/why-is-colorectal-cancer-on-the-rise-for-younger-people/,2022-01-31 18:22:41
451,https://keckmedicine.org/blog/prose-grateful-patient/,text/html; charset=UTF-8,200,OK,Indexable,,The corneal correction: How a specialty scleral lens restored a patient’s sight - Keck Medicine of USC,102,887,,0,0,,0,The corneal correction: How a specialty scleral lens restored a patient’s sight,79,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://keckmedicine.org/blog/prose-grateful-patient/,,,,,,92551,820,7.158,2,,137,113,0,15.48,117,57,0,25,17,0,,,,,e0d6875bf2d740d468aaef094b76161d,4.062,,,,,1.1,https://keckmedicine.org/blog/prose-grateful-patient/,2022-01-31 18:22:38
452,"https://www.keckmedicine.org/request-an-appointment/?physician=Gerhard%20J.%20Fuchs,%20MD",text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Request an Appointment - Keck Medicine of USC,45,434,"At Keck Medicine of USC, your health and safety are our top priorities. Telehealth and in-person appointments are available to meet all of your health care needs. Our physicians and staff are here for you when you need care.",224,1391,,0,,0,,0,Request an Appointment,22,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/request-an-appointment/,,,,,,112193,406,4.494,3,,21,14,0,1.92,92,48,0,13,10,0,,,,,bda61ee72cf3ebd177f3d8a3cc0d9a76,4.562,,,,,1.1,"https://www.keckmedicine.org/request-an-appointment/?physician=Gerhard%20J.%20Fuchs,%20MD",2022-01-31 18:22:42
453,https://www.keckmedicine.org/services/cancer/cancer-on-site-services/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,On-Site Services - Keck Medicine of USC,39,365,Learn more about the variety of on-site visitor services available at USC Norris Comprehensive Cancer Center in Los Angeles.,124,787,,0,On-Site Services,16,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/services/cancer/cancer-on-site-services/,,,,,,98351,1083,8.962,3,,9,2,0,0.27,90,46,0,13,10,0,,,,,9e67f3bb6d14d93353401df0d0447e8,3.747,,,,,1.1,https://www.keckmedicine.org/services/cancer/cancer-on-site-services/,2022-01-31 18:22:43
454,https://www.keckmedicine.org/conditions/scoliosis-and-kyphosis/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Scoliosis and Kyphosis - Keck Medicine of USC,45,420,"Scoliosis refers to an S-shaped or C-shaped spinal deformity in the coronal plane when looking directly at the person. Kyphosis is used to describe the condition of increased forward spinal angulation in the sagittal plane when looking at someone from the side. Patients may develop scoliosis or kyphosis spinal deformities in adulthood, or the deformity Read More",364,2248,,0,,0,,0,Scoliosis and Kyphosis,22,Latest News & Articles,22,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/conditions/scoliosis-and-kyphosis/,,,,,,108833,834,6.795,3,,12,3,0,0.41,95,48,0,18,14,0,,,,,164d1bb73240dd6a73c8573a9d2060af,6.545,,,,,1.1,https://www.keckmedicine.org/conditions/scoliosis-and-kyphosis/,2022-01-31 18:22:41
455,https://www.keckmedicine.org/coronavirus/,text/html; charset=UTF-8,200,OK,Indexable,,Coronavirus - Keck Medicine of USC,34,323,Keck Medicine of USC has a robust COVID-19 preparedness plan and is ready to respond to any community needs in collaboration with our local health agencies.,156,1003,,0,COVID-19:,9,COVID-19:,9,Patient & Visitor Information,29,Our Experts in the Media,24,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/coronavirus/,,,,,,155916,2452,11.604,2,,22,6,0,0.82,130,62,0,54,41,0,,,,,5afe3ec659d6ef6e5ca277000335c4e0,9.473,,,,,1.1,https://www.keckmedicine.org/coronavirus/,2022-01-31 18:22:39
456,https://www.keckmedicine.org/centers-and-programs/biliary-and-pancreatic-disease/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Biliary and Pancreatic Disease Care - Keck Medicine of USC,58,533,We provide complete treatment for pancreatic cancer and biliary disease. Our expert surgeons work with you to design a plan of care.,132,829,,0,Biliary and Pancreatic Disease Care,35,Biliary and Pancreatic Disease Care,35,Innovative Treatment for Biliary and Pancreatic Disease,55,Treatments,10,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/centers-and-programs/biliary-and-pancreatic-disease/,,,,,,149156,1071,6.287,3,,21,2,0,0.27,78,44,0,32,26,0,,,,,bbf9078896a377612f4338accf1a13c0,8.916,,,,,1.1,https://www.keckmedicine.org/centers-and-programs/biliary-and-pancreatic-disease/,2022-01-31 18:22:41
457,https://keckmedicine.org/category/spine-health,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,106,53,0,7.26,0,0,0,0,0,0,,,,,,3.342,,https://keckmedicine.org/category/spine-health/,HTTP Redirect,,1.1,https://keckmedicine.org/category/spine-health,2022-01-31 18:22:50
458,https://www.keckmedicine.org/conditions/spinal-cord-injury/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Spinal Cord Injury - Keck Medicine of USC,41,375,"A spinal cord injury is regarded by many as one of the most devastating injuries. There are different types of spinal cord injuries depending on the region of the spinal cord and spinal level involved. The injury may be complete or incomplete. Anterior cord syndrome is the most common, and most severe, as it affects Read More",327,2017,,0,Spinal Cord Injury,18,,0,Latest News & Articles,22,The corneal correction: How a specialty scleral lens restored a...,66,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/conditions/spinal-cord-injury/,,,,,,108113,821,6.639,3,,12,3,0,0.41,95,48,0,18,14,0,,,,,470b924223c3545d920593f9c1996ecc,6.672,,,,,1.1,https://www.keckmedicine.org/conditions/spinal-cord-injury/,2022-01-31 18:22:47
459,https://www.keckmedicine.org/wp-content/uploads/2021/11/Resized_Mitchell-Evelyn-Nicole_001.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,461744,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.084,"Fri, 05 Nov 2021 16:27:35 GMT",,,,1.1,https://www.keckmedicine.org/wp-content/uploads/2021/11/Resized_Mitchell-Evelyn-Nicole_001.jpg,2022-01-31 18:22:55
460,https://www.keckmedicine.org/centers-and-programs/genetic-aortic-and-related-disorders/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Genetic Aortic and Related Disorders Care - Keck Medicine of USC,64,590,"We offer expert care for inherited connective tissue disorders that impact your heart, aorta and other organs. Learn how we help you stay healthy.",146,907,,0,Genetic Aortic and Related Disorders Care,41,Genetic Aortic and Related Disorders Care,41,A Team of Genetic Aortic and Related Disorders Experts,54,What Should You Know About the USC GARD Center?,47,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/centers-and-programs/genetic-aortic-and-related-disorders/,,,,,,177990,1359,6.655,3,,31,4,0,0.55,134,67,0,32,26,0,,,,,bfb1d40fa5626fc538fdc63360c3e4f,11.98,,,,,1.1,https://www.keckmedicine.org/centers-and-programs/genetic-aortic-and-related-disorders/,2022-01-31 18:22:47
461,https://www.keckmedicine.org/centers-and-programs/trauma-and-critical-care/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Trauma and Surgical Critical Care - Keck Medicine of USC,56,516,"Comprehensive, world-class resuscitation and surgical care of critically injured patients and those with life-threatening surgical emergencies.",143,869,,0,Trauma and Surgical Critical Care,33,Trauma and Surgical Critical Care,33,Leaders in Treating the Critically Injured and Those with Surgical Emergencies,78,Why You Should Choose Us for Trauma and Surgical Critical Care,62,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://ent.keckmedicine.org/centers-and-programs/trauma-and-critical-care/,,,,,,137743,866,5.708,3,,18,3,0,0.41,113,58,0,23,17,0,,,,,cfbf52bebefefeade10b271b42fe2de,11.234,,,,,1.1,https://www.keckmedicine.org/centers-and-programs/trauma-and-critical-care/,2022-01-31 18:22:48
462,https://www.keckmedicine.org/blog/10-surprising-facts-about-kidney-stones/,text/html; charset=UTF-8,200,OK,Indexable,,10 Surprising Facts About Kidney Stones - Keck Medicine of USC,62,579,Do you know which part of the country is nicknamed the “Stone Belt”? Find out this and other fascinating facts about kidney stones.,131,813,,0,10 Surprising Facts About Kidney Stones,39,,0,Do you know which part of the country is nicknamed the “Stone Belt”? Find out this and other fascinating facts about these mineral deposits formed by the human body.,165,Related Blog Articles,21,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/blog/10-surprising-facts-about-kidney-stones/,,,,,,128043,1541,8.848,3,,18,8,0,1.1,189,98,0,36,23,0,,,,,5e252946d566a8402aa19f59cf7de7e0,0.059,,,,,1.1,https://www.keckmedicine.org/blog/10-surprising-facts-about-kidney-stones/,2022-01-31 18:22:59
463,https://www.keckmedicine.org/wp-content/uploads/2021/11/womans-hand-holding-her-elbow.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,171457,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.059,"Fri, 05 Nov 2021 16:34:38 GMT",,,,1.1,https://www.keckmedicine.org/wp-content/uploads/2021/11/womans-hand-holding-her-elbow.jpg,2022-01-31 18:22:59
464,https://www.keckmedicine.org/centers-and-programs/retinal-degeneration/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Retinal Degeneration Care - Keck Medicine of USC,48,450,"As a part of the USC Roski Eye Institute, the USC Retinal Degeneration Center provides comprehensive ophthalmic care to patients with inherited retinal degenerative diseases.",174,1096,,0,Retinal Degeneration Care,25,Retinal Degeneration Care,25,Comprehensive Services for Degenerative Retinal Diseases,56,Free Genetic Testing,20,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://keckmedicine.org/centers-and-programs/retinal-degeneration/,,,,,,116568,776,6.104,3,,16,4,0,0.55,80,43,0,22,16,0,,,,,5c87ecb8494aac2c66af471b07f3512f,12.353,,,,,1.1,https://www.keckmedicine.org/centers-and-programs/retinal-degeneration/,2022-01-31 18:22:49
465,https://www.keckmedicine.org/treatments/acl-repair/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,ACL Repair - Keck Medicine of USC,33,319,"In minor cases, repairing an ACL includes rest, ice, elevation, anti-inflammatory medicine and physical therapy to regain full range of motion and increase strength of the knee-surrounding muscles. For patients who experience ongoing instability and swelling with activity, ACL reconstruction may be recommended. For this minimally invasive procedure, doctors make small incisions around the knee Read More",406,2531,,0,,0,,0, ,1,Get the Latest Keck Medicine of USC Updates,43,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://urology.keckmedicine.org/treatments/acl-repair/,,,,,,98190,264,3.785,3,,11,4,0,0.55,90,46,0,15,12,0,,,,,3e720e369e88f8255759349906a3f05e,7.047,,,,,1.1,https://www.keckmedicine.org/treatments/acl-repair/,2022-01-31 18:22:55
466,https://keckmedicine.org/blog/easy-ways-to-make-the-holiday-season-healthier/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,5 Easy Ways to Make the Holiday Season Healthier - Keck Medicine of USC,71,669,"From keeping leftovers safe to managing holiday stress, these tips can help make the holiday season a little merrier.",117,719,,0,5 Easy Ways to Make the Holiday Season Healthier,48,,0,"From keeping leftovers safe to managing holiday stress, these tips can help make the holiday season a little merrier.",117,Related Blog Articles,21,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.keckmedicine.org/blog/easy-ways-to-make-the-holiday-season-healthier/,,,,,,128162,1651,9.342,3,,11,2,0,0.27,189,98,0,33,21,0,,,,,425dffb7afedfdcfe3ab0c1ed43786a4,4.526,,,,,1.1,https://keckmedicine.org/blog/easy-ways-to-make-the-holiday-season-healthier/,2022-01-31 18:23:01
467,https://keckmedicine.org/category/running-tips,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,106,53,0,7.26,0,0,0,0,0,0,,,,,,0.452,,https://keckmedicine.org/category/running-tips/,HTTP Redirect,,1.1,https://keckmedicine.org/category/running-tips,2022-01-31 18:23:06
468,https://www.keckmedicine.org/centers-and-programs/ecls/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Extracorporeal Life Support - Keck Medicine of USC,50,456,"Our experts are specially trained to offer advanced life support care, such as ECMO, to critically ill individuals. Learn more about our program.",145,878,,0,Extracorporeal Life Support,27,Extracorporeal Life Support,27,State-of-the-Art Life Support Technology and Care,49,A Trusted Team of ECLS Specialists,34,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/centers-and-programs/ecls/,,,,,,128509,740,5.054,3,,20,3,0,0.41,63,32,0,20,14,0,,,,,8d6a72a83e36f569e83db960db85e0b7,14.151,,,,,1.1,https://www.keckmedicine.org/centers-and-programs/ecls/,2022-01-31 18:22:53
469,https://www.keckmedicine.org/treatments/scar-revision-surgery/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Scar Revision Surgery - Keck Medicine of USC,44,414,"Scar revision surgery drastically minimizes the visual appearance of a facial laceration scar. A facial laceration is a cut or tear in the soft tissue of your face or neck. Neck or facial scarring is often the result of severe acne, trauma, injury or surgery, such as skin cancer resection. Scarring also may occur as Read More",327,1977,,0,Scar Revision Surgery,21,,0,Related to Scar Revision Surgery,32,Treatments,10,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/treatments/scar-revision-surgery/,,,,,,104136,642,5.969,3,,10,3,0,0.41,94,47,0,25,20,0,,,,,a2597bcb19bd09e1623f5e5a74074c2,3.738,,,,,1.1,https://www.keckmedicine.org/treatments/scar-revision-surgery/,2022-01-31 18:23:08
470,https://www.keckmedicine.org/category/brain-health/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Brain Health Archives - Keck Medicine of USC,44,407,,0,0,,0,,0,,0,Keck Medicine of USC Blog | Brain Health,40,Important Facts To Know About Multiple Sclerosis,48,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://cancer.keckmedicine.org/category/brain-health/,,,,,,115139,645,4.879,3,,8,1,0,0.14,138,103,0,19,14,0,,,,,d34dbbc41825f2975f8b8a3f5626d5bd,0.04,,,,,1.1,https://www.keckmedicine.org/category/brain-health/,2022-01-31 18:23:13
471,https://www.keckmedicine.org/treatments/breast-screening-and-diagnostic-imaging/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Breast Cancer Screening - Keck Medicine of USC,46,437,Our experts use mammograms and other advanced imaging tools to screen for breast cancer. Learn how our breast cancer team can help.,131,857,,0,Breast Cancer Screening,23,Breast Cancer Screening,23,Advanced Imaging Tools to Detect Breast Cancer,46,What Is the Difference Between a 2D and 3D Mammogram?,53,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://weightloss.keckmedicine.org/treatments/breast-screening-and-diagnostic-imaging/,,,,,,171945,1236,6.291,3,,23,3,0,0.41,127,66,0,32,26,0,,,,,481bb7ea214518c6591d1496a01f1698,14.305,,,,,1.1,https://www.keckmedicine.org/treatments/breast-screening-and-diagnostic-imaging/,2022-01-31 18:22:59
472,https://www.keckmedicine.org/treatments/anterior-cervical-corpectomy-and-fusion-accf/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Anterior Cervical Corpectomy and Fusion - Keck Medicine of USC,62,578,Our spine experts use anterior cervical corpectomy and fusion to treat your neck pain. Learn about our advanced care.,117,737,,0,Anterior Cervical Corpectomy and Fusion,39,Anterior Cervical Corpectomy and Fusion,39,"Advanced, Team-Based Care for Cervical Spine Damage",51,What Should You Know About Anterior Cervical Corpectomy Surgery?,64,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://urology.keckmedicine.org/treatments/anterior-cervical-corpectomy-and-fusion-accf/,,,,,,159755,1299,7.171,3,,20,3,0,0.41,124,66,0,32,26,0,,,,,af8917f0be051b81101cd685229f4c34,11.859,,,,,1.1,https://www.keckmedicine.org/treatments/anterior-cervical-corpectomy-and-fusion-accf/,2022-01-31 18:23:04
473,https://www.keckmedicine.org/conditions/neck-pain/,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Neck Pain - Keck Medicine of USC,32,307,"Our team offers expert treatment for neck pain, including minimally invasive surgery. Learn more about your condition.",118,728,,0,Neck Pain,9,Neck Pain,9,Surgery and Noninvasive Neck Pain Treatments  ,46,Why Choose Us to Relieve Your Neck Pain,39,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://spine.keckmedicine.org/conditions/neck-pain/,,,,,,155848,1155,6.659,3,,20,3,0,0.41,122,64,0,30,24,0,,,,,2e29d4b8685ad5928584c582643ae806,9.185,,,,,1.1,https://www.keckmedicine.org/conditions/neck-pain/,2022-01-31 18:23:07
