,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
49,https://www.rfuclinics.com/our-providers/trivedi-ashka/,text/html;charset=UTF-8,200,OK,Indexable,,"Ashka Trivedi, DPM · University Health Clinics",46,409,"Ashka Trivedi, DPM · University Health Clinics",46,286,,0,"Ashka Trivedi, DPM",18,,0,Breadcrumb,10,,0,,,,,,,,,,13160,50,5.897,2,,3,3,0,4.55,26,14,0,4,2,0,,,,,83b183cb6e58a6c4f7875fc481a0aadb,0.263,,,,,1.1,https://www.rfuclinics.com/our-providers/trivedi-ashka/,2022-02-04 11:37:10
50,https://www.rfuclinics.com/contact-us/email-us/,text/html;charset=UTF-8,200,OK,Indexable,,Email Us · University Health Clinics,36,313,"Messages submitted will be read during regular office hours (Monday through Friday, 9 a.m. to 6 p.m. - we are closed on weekends and holidays) and a representative will respond within two business days. The inquiry box below is for general ...",243,1507,,0,Email Us,8,,0,Breadcrumb,10,,0,,,,,,,,,,17660,149,8.596,2,,2,2,0,3.03,27,14,0,4,2,0,,,,,429587b22fdbafe601b38b822a92b008,0.311,,,,,1.1,https://www.rfuclinics.com/contact-us/email-us/,2022-02-04 11:37:11
51,https://www.rfuclinics.com/our-providers/elskenidy-naglaa/,text/html;charset=UTF-8,200,OK,Indexable,,"Naglaa Elskenidy, DSc, MS, PT · University Health Clinics",57,513,Dr. Elskenidy joined the faculty of Rosalind Franklin University in 2020 as an assistant professor in the College of Health Professions. Dr. Elskenidy received her bachelor’s degree in physical therapy from Cairo University in Egypt. She ...,241,1469,,0,"Naglaa Elskenidy, DSc, MS, PT",29,,0,Breadcrumb,10,,0,,,,,,,,,,15742,297,15.741,2,,3,3,0,4.55,27,14,0,4,2,0,,,,,a5a9347e43b3df11d0b70d01fa08ad37,0.325,,,,,1.1,https://www.rfuclinics.com/our-providers/elskenidy-naglaa/,2022-02-04 11:37:11
52,https://www.rfuclinics.com/appointment-scheduling/new-patients/,text/html;charset=UTF-8,200,OK,Indexable,,Preparing for Your First Appointment · University Health Clinics,64,555,Preparing for Your First Appointment · University Health Clinics,64,389,,0,Preparing for Your First Appointment,36,,0,Breadcrumb,10,First Visit Checklist,21,,,,,,,,,,14535,273,14.29,2,,2,2,0,3.03,30,14,0,4,2,0,,,,,644b53bb39a282a496c876608171494c,0.327,,,,,1.1,https://www.rfuclinics.com/appointment-scheduling/new-patients/,2022-02-04 11:37:11
53,https://www.rfuclinics.com/our-providers/kwak-kim-joanne/,text/html;charset=UTF-8,200,OK,Indexable,,"Joanne Kwak-Kim, MD, MPH · University Health Clinics",52,490,Dr. Joanne Kwak-Kim has spent the last three decades serving womenwho suffer from recurrent pregnancy loss. Her expertise in ReproductiveMedicine and Immunology is matched only by her deep compassion forher patients and dedication to their ...,243,1555,,0,"Joanne Kwak-Kim, MD, MPH",24,,0,Breadcrumb,10,,0,,,,,,,,,,18819,579,23.178,2,,4,4,0,6.06,27,14,0,4,2,0,,,,,a0cbb0cd485039d4274beb95901277f,0.285,,,,,1.1,https://www.rfuclinics.com/our-providers/kwak-kim-joanne/,2022-02-04 11:37:11
54,https://www.rfuclinics.com/our-providers/blake-katherine/,text/html;charset=UTF-8,200,OK,Indexable,,"Katherine Blake, DO · University Health Clinics",47,413,"Dr. Blake received her medical degree from the Lake Erie College of Osteopathic Medicine in Erie, PA, and completed her family medicine residency training at Advocate Lutheran General Hospital, with an area of concentration in obstetrics. She ...",246,1531,,0,"Katherine Blake, DO",19,,0,Breadcrumb,10,,0,,,,,,,,,,14806,143,9.733,2,,3,3,0,4.55,26,14,0,4,2,0,,,,,562ff4c2f54211f91824a1a2eabad50b,0.309,,,,,1.1,https://www.rfuclinics.com/our-providers/blake-katherine/,2022-02-04 11:37:11
55,https://www.rfuclinics.com/our-providers/morstadt-kimberly/,text/html;charset=UTF-8,200,OK,Indexable,,"Kimberly Morstadt, MD · University Health Clinics",49,435,"Kimberly Morstadt, MD · University Health Clinics",49,305,,0,"Kimberly Morstadt, MD",21,,0,Breadcrumb,10,,0,,,,,,,,,,13460,62,6.3,2,,3,3,0,4.55,26,14,0,4,2,0,,,,,fe78dea01a1081f06c817325cde733fc,0.314,,,,,1.1,https://www.rfuclinics.com/our-providers/morstadt-kimberly/,2022-02-04 11:37:11
56,https://www.rfuclinics.com/locations/north-shore/,text/html;charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,1,1,0,1.52,0,0,0,0,0,0,,,,,,0.312,,https://www.rfuclinics.com/locations/north-chicago/,HTTP Redirect,,1.1,https://www.rfuclinics.com/locations/north-shore/,2022-02-04 11:37:11
57,https://www.rfuclinics.com/our-providers/janes-margaret/,text/html;charset=UTF-8,200,OK,Indexable,,"Margaret Janes, ANP · University Health Clinics",47,421,"Margaret Janes, ANP · University Health Clinics",47,297,,0,"Margaret Janes, ANP",19,,0,Breadcrumb,10,,0,,,,,,,,,,13163,54,6.138,2,,3,3,0,4.55,26,14,0,4,2,0,,,,,ea7d3b4963c865eab04128db4807ce34,0.3,,,,,1.1,https://www.rfuclinics.com/our-providers/janes-margaret/,2022-02-04 11:37:11
58,https://www.rfuclinics.com/our-providers/?service=4&insurance=&location=,text/html;charset=UTF-8,200,OK,Indexable,,Provider Directory: Filtered to Reproductive Medicine and Immunology · University Health Clinics,96,850,Provider Directory: Filtered to Reproductive Medicine and Immunology · University Health Clinics,96,599,,0,Our Providers,13,,0,Breadcrumb,10,,0,,,,,,,,,,19434,80,9.036,2,,2,2,0,3.03,29,16,0,4,2,0,,,,,ea5069a75ada7cf85e2f2ca04f30dcd3,0.299,,,,,1.1,https://www.rfuclinics.com/our-providers/?service=4&insurance=&location=,2022-02-04 11:37:11
59,https://www.rfuclinics.com/our-providers/lu-lin/,text/html;charset=UTF-8,200,OK,Indexable,,"Lin Lu, MD, PhD · University Health Clinics",43,381,"Dr. Lu brings her unique understanding of the mind/body relationship to her treatment of children, adolescents and adults. She develops a personal connection with each patient and family, which contribute to her success in treating depression, ...",247,1514,,0,"Lin Lu, MD, PhD",15,,0,Breadcrumb,10,,0,,,,,,,,,,16644,266,13.52,2,,3,3,0,4.55,27,14,0,4,2,0,,,,,c806ec20db026817fce8cc687b3d0afa,0.256,,,,,1.1,https://www.rfuclinics.com/our-providers/lu-lin/,2022-02-04 11:37:11
60,https://www.rfuclinics.com/our-providers/buskirk-james/,text/html;charset=UTF-8,200,OK,Indexable,,"James Buskirk, PT, DPT, MS Ed · University Health Clinics",57,521,"James Buskirk, PT, DPT, MS Ed · University Health Clinics",57,364,,0,"James Buskirk, PT, DPT, MS Ed",29,,0,Breadcrumb,10,,0,,,,,,,,,,13427,60,6.36,2,,3,3,0,4.55,27,14,0,4,2,0,,,,,d64e8a107ae3e111e8370fc3804cf6f9,0.246,,,,,1.1,https://www.rfuclinics.com/our-providers/buskirk-james/,2022-02-04 11:37:11
61,https://www.rfuclinics.com/our-providers/waites-julie/,text/html;charset=UTF-8,200,OK,Indexable,,Julie Waites · University Health Clinics,40,341,Julie Waites · University Health Clinics,40,241,,0,Julie Waites,12,,0,Breadcrumb,10,,0,,,,,,,,,,13101,46,5.816,2,,3,3,0,4.55,26,14,0,4,2,0,,,,,9a55a55654b9536fbc946991eb22eb77,0.278,,,,,1.1,https://www.rfuclinics.com/our-providers/waites-julie/,2022-02-04 11:37:11
62,https://www.rfuclinics.com//images/RFUHC_wordmark_k.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,11255,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.08,"Wed, 02 Oct 2019 13:31:18 GMT",,,,1.1,https://www.rfuclinics.com//images/RFUHC_wordmark_k.png,2022-02-04 11:37:12
63,https://www.rfuclinics.com/our-providers/haag-sarah/,text/html;charset=UTF-8,200,OK,Indexable,,"Sarah Haag, PT, DPT, MS · University Health Clinics",51,467,"Sarah Haag, PT, DPT, MS · University Health Clinics",51,327,,0,"Sarah Haag, PT, DPT, MS",23,,0,Breadcrumb,10,,0,,,,,,,,,,13251,51,5.924,2,,3,3,0,4.55,27,14,0,4,2,0,,,,,2433538008f11d76b3450b82f877235f,0.242,,,,,1.1,https://www.rfuclinics.com/our-providers/haag-sarah/,2022-02-04 11:37:12
64,https://www.rfuclinics.com/our-providers/?service=1&insurance=&location=,text/html;charset=UTF-8,200,OK,Indexable,,Provider Directory: Filtered to Primary Care · University Health Clinics,72,612,Provider Directory: Filtered to Primary Care · University Health Clinics,72,435,,0,Our Providers,13,,0,Breadcrumb,10,,0,,,,,,,,,,19648,74,8.581,2,,2,2,0,3.03,30,17,0,4,2,0,,,,,8a640a3f5986a35d9eb3cc4fb18cb76a,0.259,,,,,1.1,https://www.rfuclinics.com/our-providers/?service=1&insurance=&location=,2022-02-04 11:37:12
65,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/about/,text/html;charset=UTF-8,200,OK,Indexable,,About the ICC · University Health Clinics,41,357,"The Interprofessional Community Clinic (ICC) provides free, quality healthcare for uninsured adults in our community. We welcome patients in a respectful environment, where students and health professionals work together to provide care for ...",244,1511,,0,About the Interprofessional Community Clinic,44,,0,Breadcrumb,10,For our patients,16,,,,,,,,,,27087,614,18.223,3,,15,6,0,9.09,24,16,0,2,2,0,,,,,d53de6ad473d3b501b90087b5e43e4b9,0.25,,,,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/about/,2022-02-04 11:37:12
66,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/request-an-appointment,text/html;charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,12,6,0,9.09,0,0,0,0,0,0,,,,,,0.25,,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/request-an-appointment/,HTTP Redirect,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/request-an-appointment,2022-02-04 11:37:13
67,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/patient-services/,text/html;charset=UTF-8,200,OK,Indexable,,ICC Patient Services · University Health Clinics,48,415,"The Interprofessional Community Clinic (ICC) at Rosalind Franklin University is currently offering telehealth appointments for primary care medicine, physical therapy and behavioral health. The ICC will remain closed for in-person visits ...",241,1461,,0,Patient Services,16,,0,Breadcrumb,10,Primary Care Medicine,21,,,,,,,,,,17172,522,21.786,3,,13,6,0,9.09,24,16,0,2,2,0,,,,,dc94f9e4475405f99b309984ee40d8af,0.258,,,,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/patient-services/,2022-02-04 11:37:13
68,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/request-an-appointment/,text/html;charset=UTF-8,200,OK,Indexable,,Request an Appointment · University Health Clinics,50,451,"Please call (847) 578-8501 and leave a message with name (including spelling), date of birth, reason for calling, and call back number. Messages will be returned within 1 weeks time. If you are experiencing a health emergency ...",229,1413,,0,Request an Appointment,22,,0,Breadcrumb,10,TELEHEALTH,10,,,,,,,,,,14401,116,8.13,3,,13,6,0,9.09,24,16,0,2,2,0,,,,,7ccfb7e138cdcaf5cb8e0a6be76bee35,0.269,,,,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/request-an-appointment/,2022-02-04 11:37:13
69,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/get-involved/,text/html;charset=UTF-8,200,OK,Indexable,,Get Involved · University Health Clinics,40,343,"Students The ICC is a student-led clinic, with RFU students volunteering to serve on a patient care team. Students greet patients and check them in, and are the first people to meet with the patient before consulting with the attending ...",239,1451,,0,Get Involved,12,,0,Breadcrumb,10,Students,8,,,,,,,,,,15866,417,19.52,3,,13,6,0,9.09,24,16,0,2,2,0,,,,,5fad9b1ddd327b7f699f0f8ee430202c,0.266,,,,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/get-involved/,2022-02-04 11:37:13
70,https://www.rfuclinics.com/locations/libertyville-primary-care/,text/html;charset=UTF-8,200,OK,Indexable,,Libertyville Primary Care · University Health Clinics,53,450,Libertyville Primary Care · University Health Clinics,53,317,,0,Libertyville Primary Care,25,,0,Breadcrumb,10,Additional Navigation,21,,,,,,,,,,19134,88,5.352,3,,4,3,0,4.55,31,17,0,9,7,0,,,,,d98063c1c61ddf6e7ad20872a4f4cf0,0.266,,,,,1.1,https://www.rfuclinics.com/locations/libertyville-primary-care/,2022-02-04 11:37:13
71,https://www.rfuclinics.com/services/caring-for-our-community/community-care-connection/community-care-connection-schedule/,text/html;charset=UTF-8,200,OK,Indexable,,Community Care Connection Schedule · University Health Clinics,62,577,"Free Bone Density Screenings Tuesday February 15, 20224:30 p.m.-6:30 p.m.North Chicago Public Library Learn More Free Health Screenings Blood pressure Blood sugar Cholesterol Body Mass Index Health Education Covid and flu vaccine - ...",235,1527,,0,Community Care Connection Schedule,34,,0,Breadcrumb,10,Additional Navigation,21,,,,,,,,,,26825,684,15.836,3,,7,3,0,4.55,32,17,0,4,2,0,,,,,7f7c8cc7b2242ac94651aebbe21bc819,0.301,,,,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/community-care-connection/community-care-connection-schedule/,2022-02-04 11:37:13
72,https://www.rfuclinics.com/locations/north-chicago/,text/html;charset=UTF-8,200,OK,Indexable,,North Chicago · University Health Clinics,41,361,North Chicago · University Health Clinics,41,252,,0,North Chicago,13,,0,Breadcrumb,10,Additional Navigation,21,,,,,,,,,,19917,50,3.851,3,,5,4,0,6.06,33,19,0,10,8,0,,,,,805a038c8d59b76e360599a5f190f079,0.273,,,,,1.1,https://www.rfuclinics.com/locations/north-chicago/,2022-02-04 11:37:13
73,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/donate/,text/html;charset=UTF-8,200,OK,Indexable,,Donate to the ICC · University Health Clinics,45,390,"As a not-for-profit clinic, the Interprofessional Community Clinic (ICC) relies heavily on donations from individuals and community sponsors. We host a number of fundraising events throughout the year, but as our clinic grows, so do our needs ...",246,1507,,0,Donate,6,,0,Breadcrumb,10,Fundraising Opportunities,25,,,,,,,,,,15327,323,15.489,3,,13,6,0,9.09,25,16,0,4,3,0,,,,,aa085ccdf98d3523405b9d5e1aa92ba4,0.237,,,,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/donate/,2022-02-04 11:37:13
74,https://www.rfuclinics.com/services/caring-for-our-community/community-care-connection/community-care-connection-schedule/building-better-bones/,text/html;charset=UTF-8,200,OK,Indexable,,Building Better Bones · University Health Clinics,49,425,Building Better Bones · University Health Clinics,49,297,,0,Building Better Bones - An Osteoporosis WorkShop,48,,0,Breadcrumb,10,Additional Navigation,21,,,,,,,,,,15130,114,8.612,4,,4,2,0,3.03,32,17,0,4,2,0,,,,,52e2628c5096be47d533ee94eae6b05c,0.238,,,,,1.1,https://www.rfuclinics.com/services/caring-for-our-community/community-care-connection/community-care-connection-schedule/building-better-bones/,2022-02-04 11:37:14
