,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
176,http://huhealthcare.com/healthcare/hospital/coronavirus-vaccine-information/faq,text/html; charset=utf-8,200,OK,Indexable,,"Howard University Hospital | Washington, DC",43,401,,0,0,,0,Coronavirus Vaccine Q & A,25,,0,,0,,0,,,,,,,,,,39285,1013,15.302,2,,5,2,0,0.68,90,74,0,12,12,0,,,,,222bbc8d3f951035cc11695dc01732d2,0.069,,,,,1.1,http://huhealthcare.com/healthcare/hospital/coronavirus-vaccine-information/faq,2022-01-21 13:13:22
177,http://huhealthcare.com/healthcare/hospital/specialty-services/~/media/Images/news-center/x225/hayesX225.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,80926,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.043,"Mon, 30 Apr 2012 17:33:34 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/specialty-services/~/media/Images/news-center/x225/hayesX225.ashx,2022-01-21 13:13:22
178,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/template-images/logisitics-image.ashx,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,32316,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.055,"Mon, 10 Sep 2012 03:28:35 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/template-images/logisitics-image.ashx,2022-01-21 13:13:22
179,http://huhealthcare.com/healthcare/~/media/Images/logos/x77/shcX77.ashx,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,21770,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.08,"Wed, 02 Dec 2015 23:22:39 GMT",,,,1.1,http://huhealthcare.com/healthcare/~/media/Images/logos/x77/shcX77.ashx,2022-01-21 13:13:22
180,http://huhealthcare.com/community/news-and-media,text/html; charset=utf-8,200,OK,Indexable,,"Howard University Health Sciences | Washington, DC",50,473,,0,0,,0,,0,,0,Search results for:,19,,0,,,,http://huhealthcare.com/community/news-and-media,,,,,,42825,490,6.818,1,,313,296,0,100.0,65,53,0,11,11,0,,,,,536c4815aa2aea3c4fe344bf6714c408,3.278,,,,,1.1,http://huhealthcare.com/community/news-and-media,2022-01-21 13:13:19
181,http://huhealthcare.com/healthcare/hospital/specialty-services/diabetes-treatment-center/links,text/html; charset=utf-8,200,OK,Indexable,,"Links | Howard University Hospital | Washington, DC",51,465,Useful links for Diabetes Treatment Center patients.,52,321,,0,Links,5,,0,,0,,0,,,,,,,,,,36206,477,7.941,2,,11,8,0,2.7,60,46,0,14,14,0,,,,,9bebc58265e91df98e3ecd5080b2c4a2,0.106,,,,,1.1,http://huhealthcare.com/healthcare/hospital/specialty-services/diabetes-treatment-center/links,2022-01-21 13:13:22
182,http://huhealthcare.com/healthcare/hospital/~/media/Images/robotics%20image.ashx,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,38061,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.043,"Wed, 15 Jan 2020 02:41:34 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/~/media/Images/robotics%20image.ashx,2022-01-21 13:13:23
183,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/corrected-portraits/jayam-trouth-annapurni.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,41064,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Tue, 13 Dec 2011 16:43:37 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/corrected-portraits/jayam-trouth-annapurni.ashx,2022-01-21 13:13:23
184,http://huhealthcare.com/community/news-and-media/2018-3-10-Power-of-Art-in-Medicine,text/html,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,5,5,0,1.69,0,0,0,0,0,0,,,,,,0.102,,http://huhealthcare.com/community/news-and-media/2018-3-10-Power-of-Art-in-Medicine,HTTP Redirect,,1.1,http://huhealthcare.com/community/news-and-media/2018-3-10-Power-of-Art-in-Medicine,2022-01-21 13:13:23
185,http://huhealthcare.com/healthcare/~/media/Files/healthcare/student-health/How%20to%20clear%20a%20medical%20hold%20pdf.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,549034,0,0.0,2,,1,1,0,0.34,0,0,0,0,0,0,,,,,,0.051,"Wed, 16 Jan 2019 15:53:44 GMT",,,,1.1,http://huhealthcare.com/healthcare/~/media/Files/healthcare/student-health/How%20to%20clear%20a%20medical%20hold%20pdf.ashx,2022-01-21 13:13:23
186,http://huhealthcare.com/healthcare/doctors/insurance-information,text/html; charset=utf-8,200,OK,Indexable,,Insurance Information | Faculty Practice Plan | Howard University,65,569,A comprehensive list of insurance that is accepted by the Howard University Faculty Practice Plan.,98,613,FPP accepted insurance,22,Insurances We Accept,20,,0,Government Payors,17,Commercial organizations,24,,,,http://huhealthcare.com/healthcare/doctors/insurance-information,,,,,,35358,428,6.788,2,,21,10,0,3.38,59,42,0,10,10,0,,,,,d35e0f596351b7c3cd2caa6b8fbb3079,0.152,,,,,1.1,http://huhealthcare.com/healthcare/doctors/insurance-information,2022-01-21 13:13:23
187,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/privacy/HUH%20Wifi%20Access_Jan31.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,461940,0,0.0,2,,1,1,0,0.34,0,0,0,0,0,0,,,,,,0.084,"Wed, 01 Feb 2012 10:15:06 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/privacy/HUH%20Wifi%20Access_Jan31.ashx,2022-01-21 13:13:23
188,http://huhealthcare.com/healthcare/hospital/da%20Vinci%20Robotic%20Surgery%20Program/Schedule%20an%20Appointment,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,2,2,0,0.68,0,0,0,0,0,0,,,,,,0.072,,http://huhealthcare.com/healthcare/hospital/da%20vinci%20robotic%20surgery%20program,HTTP Redirect,,1.1,http://huhealthcare.com/healthcare/hospital/da%20Vinci%20Robotic%20Surgery%20Program/Schedule%20an%20Appointment,2022-01-21 13:13:23
189,http://huhealthcare.com/healthcare/hospital/departments/surgery/about-us,text/html; charset=utf-8,200,OK,Indexable,,About Us | Surgery | Howard University Hospital | DC,52,467,,0,0,,0,,0,,0,Our Physicians,14,,0,,,,,,,,,,34546,500,8.985,2,,8,5,0,1.69,58,43,0,9,9,0,,,,,42db241811dfa4180ba35ce4b1022cf1,0.194,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/surgery/about-us,2022-01-21 13:13:23
190,http://huhealthcare.com/healthcare/hospital/specialty-services/~/media/Images/Physicians/physician-thumbnails/DrNekhai.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,10434,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.086,"Tue, 18 Jun 2019 19:08:44 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/specialty-services/~/media/Images/Physicians/physician-thumbnails/DrNekhai.ashx,2022-01-21 13:13:23
191,http://huhealthcare.com/healthcare/hospital/departments/dermatology/about-us,text/html; charset=utf-8,200,OK,Indexable,,About Us | Dermatology | Howard University Hospital | DC,56,509,,0,0,,0,About Us,8,,0,Our Physicians,14,,0,,,,,,,,,,36605,359,5.786,2,,13,10,0,3.38,65,49,0,9,9,0,,,,,1ac8555d37e010414f023e00f79c0d00,0.089,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/dermatology/about-us,2022-01-21 13:13:23
192,http://huhealthcare.com/healthcare/hospital/specialty-services/heart-center/staff,text/html; charset=utf-8,200,OK,Indexable,,"Howard University Hospital | Washington, DC",43,401,,0,0,,0,Meet the Doctors,16,,0,,0,,0,,,,,,,,,,39959,995,16.084,2,,8,5,0,1.69,57,43,0,10,10,0,,,,,dcf8c0259f70e52547c46f9a8a9fa4d4,0.132,,,,,1.1,http://huhealthcare.com/healthcare/hospital/specialty-services/heart-center/staff,2022-01-21 13:13:23
193,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Stage%20%20Images/surgery-default.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,54058,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.063,"Sun, 27 Apr 2014 13:35:20 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Stage%20%20Images/surgery-default.ashx,2022-01-21 13:13:23
194,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Stage%20%20Images/opthal-default.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,50091,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.071,"Sun, 27 Apr 2014 13:35:17 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Stage%20%20Images/opthal-default.ashx,2022-01-21 13:13:23
195,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/news-center/x90/mental-healthX90.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,25791,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.046,"Thu, 26 Mar 2015 17:24:41 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/news-center/x90/mental-healthX90.ashx,2022-01-21 13:13:23
196,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/news-center/x90/breast-imagingX90.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,32121,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.057,"Wed, 25 Mar 2015 18:58:34 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/news-center/x90/breast-imagingX90.ashx,2022-01-21 13:13:23
197,http://huhealthcare.com/healthcare/hospital/physician-map,text/html; charset=utf-8,200,OK,Indexable,,"Howard University Hospital | Washington, DC",43,401,,0,0,,0,Physician Maps,14,,0,,0,,0,,,,,,,,,,42261,465,6.212,2,,18,15,0,5.07,103,78,0,12,12,0,,,,,453edd21356c7e5797701849e38c36b2,0.101,,,,,1.1,http://huhealthcare.com/healthcare/hospital/physician-map,2022-01-21 13:13:23
198,http://huhealthcare.com/healthcare/hospital/departments/pediatrics/about-us,text/html; charset=utf-8,200,OK,Indexable,,Pediatrics and Child Health | Howard University Hospital | DC,61,541,,0,0,,0,About Us,8,,0,Our Physicians,14,,0,,,,http://huhealthcare.com/healthcare/hospital/departments/pediatrics/about-us,,,,,,36201,352,5.668,2,,12,9,0,3.04,64,48,0,9,9,0,,,,,d226491876e1674ee880ce3ab5466443,0.076,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/pediatrics/about-us,2022-01-21 13:13:23
199,http://huhealthcare.com/healthcare/doctors/our-physicians,text/html; charset=utf-8,200,OK,Indexable,,Our Physicians | Faculty Practice Plan | Howard University,58,514,A comprehensive list of all physicians that work within Howard University's Faculty Practice Plan.,98,600,"Doctors list, fpp list, physician list",38,Our Physicians,14,,0,Allergy and Rheumatology,24,Anesthesiology,14,,,,http://huhealthcare.com/healthcare/doctors/our-physicians,,,,,,39457,817,11.484,2,,21,10,0,3.38,59,42,0,10,10,0,,,,,dc139bb35732029971b8562be463d7ba,0.069,,,,,1.1,http://huhealthcare.com/healthcare/doctors/our-physicians,2022-01-21 13:13:23
200,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/corrected-portraits/cornwell-edward.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,38478,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.076,"Tue, 13 Dec 2011 16:43:41 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/corrected-portraits/cornwell-edward.ashx,2022-01-21 13:13:23
201,http://huhealthcare.com/healthcare/students/about-us,text/html; charset=utf-8,200,OK,Indexable,,"About Us | Washington, DC",25,244,"The Howard University Student Health Center provides full-time and part-time students with access to care for acute sickness and injuries, chronic disease management, specialty referrals, health promotion, and disease prevention education.",239,1493,,0,,0,,0,,0,,0,,,,,,,,,,36800,433,7.024,2,,31,15,0,5.07,66,52,0,10,10,0,,,,,def77c92adf940606fdfcad6426f57d1,0.064,,,,,1.1,http://huhealthcare.com/healthcare/students/about-us,2022-01-21 13:13:23
202,http://huhealthcare.com/healthcare/hospital/specialty-services/sickle-cell-disease-center/giving,text/html; charset=utf-8,200,OK,Indexable,,Giving | Sickle Cell Center | Howard University,47,409,,0,0,,0,Contributions to the Center,27,,0,Does the Howard University Center for Sickle Cell Disease Have Unmet Financial Needs?,85,,0,,,,,,,,,,42233,580,8.015,2,,13,10,0,3.38,99,81,0,13,13,0,,,,,83b3dad6e294faf41cfa14c40b862a72,0.069,,,,,1.1,http://huhealthcare.com/healthcare/hospital/specialty-services/sickle-cell-disease-center/giving,2022-01-21 13:13:23
203,http://huhealthcare.com/healthcare/~/link.aspx?_id=A25EB3DD6AF4431B9AE6688C485B07AC&_z=z,text/html; charset=utf-8,200,OK,Non-Indexable,Canonicalised,About FPP | Faculty Practice Plan | Howard University,53,475,"The Doctors of Howard University are equipped with the most advanced research, clinical knowledge, and medical technology to provide superior healthcare service to the Greater Washington, DC community.",201,1289,About FPP,9,About Us,8,,0,,0,,0,,,,http://huhealthcare.com/healthcare/~/link.aspx,,,,,,35373,420,7.051,2,,4,2,0,0.68,61,45,0,10,10,0,,,,,df69d3932fb5a2348db424d4db070b85,0.076,,,,,1.1,http://huhealthcare.com/healthcare/%7E/link.aspx?_id=A25EB3DD6AF4431B9AE6688C485B07AC&_z=z,2022-01-21 13:13:24
204,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/pastoral-care,text/html; charset=utf-8,200,OK,Indexable,,"Howard University Hospital | Washington, DC",43,401,,0,0,,0,Department of Pastoral Care Services,36,,0,,0,,0,,,,,,,,,,44764,491,6.213,2,,24,17,0,5.74,105,79,0,12,12,0,,,,,1980a4ee0ca2d12bc8ead3a93beb5bd5,0.091,,,,,1.1,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/pastoral-care,2022-01-21 13:13:23
205,http://huhealthcare.com/healthcare/hospital/departments/~/media/Files/privacy/jcaho-pdf.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,54095,0,0.0,2,,15,15,0,5.07,0,0,0,0,0,0,,,,,,0.044,"Fri, 07 Aug 2015 17:05:09 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Files/privacy/jcaho-pdf.ashx,2022-01-21 13:13:24
206,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/privacy/jcaho-pdf.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,54095,0,0.0,2,,13,13,0,4.39,0,0,0,0,0,0,,,,,,0.045,"Fri, 07 Aug 2015 17:05:09 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/privacy/jcaho-pdf.ashx,2022-01-21 13:13:24
207,http://huhealthcare.com/healthcare/hospital/departments/dermatology/upcoming-events,text/html; charset=utf-8,200,OK,Indexable,,Dermatology | Howard University Hospital | DC,45,412,,0,0,,0,Upcoming Events,15,,0,,0,,0,,,,,,,,,,38851,397,6.602,2,,13,10,0,3.38,65,49,0,11,11,0,,,,,c4714e91363816a89f20ed4a8912ea88,0.093,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/dermatology/upcoming-events,2022-01-21 13:13:24
208,http://huhealthcare.com/healthcare/hospital/departments/neurology/about-us,text/html; charset=utf-8,200,OK,Indexable,,About Us | Neurology | Howard University Hospital | DC,54,488,,0,0,,0,About Us,8,,0,Our Physicians,14,,0,,,,,,,,,,33106,371,6.669,2,,8,5,0,1.69,58,43,0,9,9,0,,,,,ccce8b76440322ad10c04f9fe6171cc8,0.108,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/neurology/about-us,2022-01-21 13:13:24
209,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/Physician%20Photos/JonesMDLeslieS.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,71324,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.039,"Tue, 22 Mar 2016 21:14:02 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/Physician%20Photos/JonesMDLeslieS.ashx,2022-01-21 13:13:24
210,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/layout-images/Footer%20Images/logo-huh-small.ashx,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,3863,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Tue, 31 May 2011 17:06:54 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/layout-images/Footer%20Images/logo-huh-small.ashx,2022-01-21 13:13:24
211,http://huhealthcare.com/healthcare/hospital/da%20Vinci%20Robotic%20Surgery%20Program/Patient%20Testimonials,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,2,2,0,0.68,0,0,0,0,0,0,,,,,,0.089,,http://huhealthcare.com/healthcare/hospital/da%20vinci%20robotic%20surgery%20program,HTTP Redirect,,1.1,http://huhealthcare.com/healthcare/hospital/da%20Vinci%20Robotic%20Surgery%20Program/Patient%20Testimonials,2022-01-21 13:13:24
212,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/privacy/Notice%20of%20Privacy%20Practice%20%20w%20LOGO--SPANISH%20Version--Revised%202013%20Final.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,164136,0,0.0,2,,1,1,0,0.34,0,0,0,0,0,0,,,,,,0.043,"Wed, 26 Feb 2014 11:26:38 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/privacy/Notice%20of%20Privacy%20Practice%20%20w%20LOGO--SPANISH%20Version--Revised%202013%20Final.ashx,2022-01-21 13:13:24
213,http://huhealthcare.com/healthcare/hospital/departments/neurology/contact-us,text/html; charset=utf-8,200,OK,Indexable,,Contact Us | Neurology | Howard University Hospital | DC,56,505,,0,0,,0,Contact Us,10,,0,,0,,0,,,,,,,,,,32262,272,4.646,2,,8,5,0,1.69,58,43,0,9,9,0,,,,,385cabbe3a91cfa564e64166ec5788fb,0.113,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/neurology/contact-us,2022-01-21 13:13:24
214,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/healthcare/pdf-global/Patients%20Bill%20of%20Rights%20English%20revised%202015.ashx,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,112973,0,0.0,2,,1,1,0,0.34,0,0,0,0,0,0,,,,,,0.05,"Thu, 17 Dec 2015 02:37:31 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/patients-and-visitors/~/media/Files/healthcare/pdf-global/Patients%20Bill%20of%20Rights%20English%20revised%202015.ashx,2022-01-21 13:13:24
215,http://huhealthcare.com/community/news-and-media/results,text/html; charset=utf-8,200,OK,Indexable,,"Howard University Health Sciences | Washington, DC",50,473,,0,0,,0,,0,,0,Search results for:,19,,0,,,,http://huhealthcare.com/community/news-and-media/results,,,,,,44148,506,6.593,2,,19,17,0,5.74,57,45,0,11,11,0,,,,,2f66db5cad9249d8fefd26b40bea02ea,1.627,,,,,1.1,http://huhealthcare.com/community/news-and-media/results,2022-01-21 13:13:23
216,http://huhealthcare.com/healthcare/doctors/did-you-know,text/html; charset=utf-8,200,OK,Indexable,,"Did you know: Isaac Opoku-Asare, MD | Faculty Practice Plan | Howard University",79,719,"Dr. Isaac Opoku-Asare, Assistant Professor in the Department of Medicine at Howard University College of Medicine and Interventional Cardiologist in the Division of Cardiovascular Medicine at Howard University Hospital.",219,1373,,0,Did you know...,15,,0,,0,,0,,,,http://huhealthcare.com/healthcare/doctors/did-you-know,,,,,,35111,350,5.956,2,,13,10,0,3.38,59,42,0,10,10,0,,,,,5e72c674610ac9d2737a1a34618c29,0.113,,,,,1.1,http://huhealthcare.com/healthcare/doctors/did-you-know,2022-01-21 13:13:24
217,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/college/schottenfeld.ashx,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,122542,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.046,"Tue, 17 Dec 2019 01:39:01 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/college/schottenfeld.ashx,2022-01-21 13:13:24
218,http://huhealthcare.com/healthcare,text/html; charset=utf-8,302,Found,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,240,0,0.0,2,,207,207,0,69.93,0,0,0,0,0,0,,,,,,0.046,,http://huhealthcare.com/sitecore/service/nolayout.aspx?item=%2Fhealthcare&layout={00000000-0000-0000-0000-000000000000}&device=Default,HTTP Redirect,,1.1,http://huhealthcare.com/healthcare,2022-01-21 13:13:24
219,http://huhealthcare.com/healthcare/~/media/Images/healthcare/layout-images/shc-plc.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,299550,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.096,"Fri, 04 Dec 2015 03:00:34 GMT",,,,1.1,http://huhealthcare.com/healthcare/~/media/Images/healthcare/layout-images/shc-plc.ashx,2022-01-21 13:13:24
220,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Radiology/radiology-default.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,57507,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.122,"Thu, 09 Apr 2015 20:23:21 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Radiology/radiology-default.ashx,2022-01-21 13:13:24
221,http://huhealthcare.com/healthcare/hospital/specialty-services/~/media/Images/healthcare/hospital/specialty-centers/custom-dev/heart-center/heart-center-flash-v1.ashx,application/x-shockwave-flash,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,148345,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.187,"Mon, 21 Nov 2011 21:42:28 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/specialty-services/~/media/Images/healthcare/hospital/specialty-centers/custom-dev/heart-center/heart-center-flash-v1.ashx,2022-01-21 13:13:24
222,http://huhealthcare.com/healthcare/hospital/departments/community-family/resources,text/html; charset=utf-8,200,OK,Indexable,,Resources | Community and Family Medicine | Howard University Hospital | DC,75,700,Common family medicine resources.,33,225,,0,Resources ,10,,0,,0,,0,,,,,,,,,,34336,378,6.501,2,,9,6,0,2.03,61,45,0,9,9,0,,,,,b02572db83e87c0f7c16a9d9997a0ff2,0.116,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/community-family/resources,2022-01-21 13:13:25
223,http://huhealthcare.com/healthcare/hospital/departments/anesthesiology/contact-us,text/html; charset=utf-8,200,OK,Indexable,,Contact Us | Anesthesiology | Howard University Hospital | DC,61,548,,0,0,,0,Contact Us,10,,0,,0,,0,,,,,,,,,,32248,332,5.824,2,,9,5,0,1.69,60,44,0,9,9,0,,,,,c414540607c48d4e9eb182d4e1b180e5,0.131,,,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/anesthesiology/contact-us,2022-01-21 13:13:25
224,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Stage%20%20Images/neurology-default.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,34795,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.041,"Sun, 27 Apr 2014 13:35:18 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/healthcare/hospital/departments/Stage%20%20Images/neurology-default.ashx,2022-01-21 13:13:25
225,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/corrected-portraits/deurinckx-andre.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,38176,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.053,"Tue, 13 Dec 2011 16:43:38 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/corrected-portraits/deurinckx-andre.ashx,2022-01-21 13:13:25
226,http://huhealthcare.com/healthcare/hospital/da%20Vinci%20Robotic%20Surgery%20Program/Are%20you%20a%20candidate%20for%20surgery,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,2,2,0,0.68,0,0,0,0,0,0,,,,,,0.054,,http://huhealthcare.com/healthcare/hospital/da%20vinci%20robotic%20surgery%20program,HTTP Redirect,,1.1,http://huhealthcare.com/healthcare/hospital/da%20Vinci%20Robotic%20Surgery%20Program/Are%20you%20a%20candidate%20for%20surgery,2022-01-21 13:13:25
227,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/Physician%20Photos/HowellMDCharles.ashx,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,9369,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Mon, 20 Apr 2015 22:06:10 GMT",,,,1.1,http://huhealthcare.com/healthcare/hospital/departments/~/media/Images/Physicians/Physician%20Photos/HowellMDCharles.ashx,2022-01-21 13:13:25
