,Type,Source,Destination,Size (Bytes),Alt Text,Anchor,Status Code,Status,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin
1296,Hyperlink,https://www.bswhealth.com/specialties/eye-care,"https://www.google.com/maps/dir//201%20E.%20Central%20Texas%20Expressway,Suite%201270,Harker%20Heights,,TX",49872,,"201 E. Central Texas Expressway , Suite 1270 , Harker Heights, TX 76548",200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_0f4ec983_9535_4594_9440_52c7dce8c622']/div[1]/div/div[@id='ctl00_SPWebPartManager1_g_0f4ec983_9535_4594_9440_52c7dce8c622']/div/div/div/div/div/div[2]/div/div[@id='itemContent-2']/div[@class='item-details']/div[@class='item-contact-info']/div[@class='loc-address']/div[@class='details-col']/a,Content,HTML
1297,Hyperlink,https://www.bswhealth.com/specialties/eye-care,"https://www.google.com/maps/dir//425%20University%20Blvd.,Suite%20120,Round%20Rock,,TX",49445,,"425 University Blvd. , Suite 120 , Round Rock, TX 78665",200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_0f4ec983_9535_4594_9440_52c7dce8c622']/div[1]/div/div[@id='ctl00_SPWebPartManager1_g_0f4ec983_9535_4594_9440_52c7dce8c622']/div/div/div/div/div/div[2]/div/div[@id='itemContent-3']/div[@class='item-details']/div[@class='item-contact-info']/div[@class='loc-address']/div[@class='details-col']/a,Content,HTML
1298,Hyperlink,https://www.bswhealth.com/specialties/eye-care,http://www.facebook.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[1]/a,Footer,HTML
1299,Hyperlink,https://www.bswhealth.com/specialties/eye-care,http://twitter.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[2]/a,Footer,HTML
1300,Hyperlink,https://www.bswhealth.com/specialties/eye-care,http://instagram.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[3]/a,Footer,HTML
1301,Hyperlink,https://www.bswhealth.com/specialties/eye-care,http://pinterest.com/bswhealth,265,,,308.0,Permanent Redirect,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[4]/a,Footer,HTML
1302,Hyperlink,https://www.bswhealth.com/specialties/eye-care,http://www.youtube.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[5]/a,Footer,HTML
1303,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://www.bswhealth.med/Pages/refer.aspx,76528,,Refer a Patient,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[1]/a,Header,HTML
1304,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://www.bswhealth.med/education/Pages/home.aspx,123574,,Medical Education,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[2]/a,Header,HTML
1305,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://jobs.bswhealth.com/,0,,Careers,303.0,See Other,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[@class='util-career']/a,Header,HTML
1306,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://my.bswhealth.com/,38080,,Log in to MyBSWHealth,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/div/a,Header,HTML
1307,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://events.bswhealth.com/,113576,,Classes and Events,200.0,OK,True,,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[2]/a,Header,HTML
1308,Hyperlink,https://www.bswhealth.com/specialties/home-care,http://swhp.org/en-us/,0,,Insurance,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[3]/a,Header,HTML
1309,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://news.bswhealth.com/,146,,News,403.0,Forbidden,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-three']/article/ul/li[4]/a,Header,HTML
1310,Hyperlink,https://www.bswhealth.com/specialties/home-care,http://scrubbing.in/,162,,Blog,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-three']/article/ul/li[5]/a,Header,HTML
1311,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://www.bswhealth.med/,78831,,For Physicians,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/ul/li[1]/a,Header,HTML
1312,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://jobs.bswhealth.com/,0,,Careers,303.0,See Other,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/ul/li[@class='util-career']/a,Header,HTML
1313,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://my.bswhealth.com/,38080,,Log in to MyBSWHealth,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/a,Header,HTML
1314,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://www.bswrehab.com/locations/,36424,,Find a North Texas location,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[2]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_61bd686a_57fd_4def_8f68_71613c43d41d']/div[1]/div/div[@id='ctl00_SPWebPartManager1_g_61bd686a_57fd_4def_8f68_71613c43d41d']/div[@id='g_61bd686a_57fd_4def_8f68_71613c43d41d']/div/div/div/div[2]/a[1],Content,HTML
1315,Hyperlink,https://www.bswhealth.com/specialties/home-care,https://accentcare.com/contact-us/locations/,0,,Find a Central Texas location,302.0,Moved Temporarily,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[2]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_61bd686a_57fd_4def_8f68_71613c43d41d']/div[1]/div/div[@id='ctl00_SPWebPartManager1_g_61bd686a_57fd_4def_8f68_71613c43d41d']/div[@id='g_61bd686a_57fd_4def_8f68_71613c43d41d']/div/div/div/div[2]/a[2],Content,HTML
1316,Hyperlink,https://www.bswhealth.com/specialties/home-care,http://www.facebook.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[1]/a,Footer,HTML
1317,Hyperlink,https://www.bswhealth.com/specialties/home-care,http://twitter.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[2]/a,Footer,HTML
1318,Hyperlink,https://www.bswhealth.com/specialties/home-care,http://instagram.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[3]/a,Footer,HTML
1319,Hyperlink,https://www.bswhealth.com/specialties/home-care,http://pinterest.com/bswhealth,265,,,308.0,Permanent Redirect,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[4]/a,Footer,HTML
1320,Hyperlink,https://www.bswhealth.com/specialties/home-care,http://www.youtube.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[5]/a,Footer,HTML
1321,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://www.bswhealth.med/Pages/refer.aspx,76528,,Refer a Patient,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[1]/a,Header,HTML
1322,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://www.bswhealth.med/education/Pages/home.aspx,123574,,Medical Education,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[2]/a,Header,HTML
1323,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://jobs.bswhealth.com/,0,,Careers,303.0,See Other,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[@class='util-career']/a,Header,HTML
1324,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://my.bswhealth.com/,38080,,Log in to MyBSWHealth,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/div/a,Header,HTML
1325,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://events.bswhealth.com/,113576,,Classes and Events,200.0,OK,True,,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[2]/a,Header,HTML
1326,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,http://swhp.org/en-us/,0,,Insurance,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[3]/a,Header,HTML
1327,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://news.bswhealth.com/,146,,News,403.0,Forbidden,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-three']/article/ul/li[4]/a,Header,HTML
1328,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,http://scrubbing.in/,162,,Blog,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-three']/article/ul/li[5]/a,Header,HTML
1329,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://www.bswhealth.med/,78831,,For Physicians,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/ul/li[1]/a,Header,HTML
1330,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://jobs.bswhealth.com/,0,,Careers,303.0,See Other,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/ul/li[@class='util-career']/a,Header,HTML
1331,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://my.bswhealth.com/,38080,,Log in to MyBSWHealth,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/a,Header,HTML
1332,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://pages.bswhealth.com/scoliosis-treatment-guide.html,35803,,Download Our Treatment Guide,200.0,OK,True,,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_6dbc1681_c9f7_49a9_a817_c7c5998f628f']/div[1]/div/div[@id='ctl00_SPWebPartManager1_g_6dbc1681_c9f7_49a9_a817_c7c5998f628f']/div/section/div/div[2]/div/div[2]/a,Content,HTML
1333,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://scrubbing.in/curved-back-treatment-options-for-adult-scoliosis/,196408,,Curved back: Treatment options for adult scoliosis,200.0,OK,True,_blank,noopener noreferrer,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div[@id='ctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div/div/div/div/div/div[@class='container'][1]/div/div[@class='col-sm-9']/h4/a,Content,HTML
1334,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://scrubbing.in/curved-back-treatment-options-for-adult-scoliosis/,196408,,Read more,200.0,OK,True,_blank,noopener noreferrer,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div[@id='ctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div/div/div/div/div/div[@class='container'][1]/div/div[@class='col-sm-3']/p/a,Content,HTML
1335,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://scrubbing.in/could-you-have-a-herniated-disc-treatment-options-for-back-and-leg-pain/,193071,,Could you have a herniated disc? Treatment options for back and leg pain,200.0,OK,True,_blank,noopener noreferrer,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div[@id='ctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div/div/div/div/div/div[@class='container'][2]/div/div[@class='col-sm-9']/h4/a,Content,HTML
1336,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://scrubbing.in/could-you-have-a-herniated-disc-treatment-options-for-back-and-leg-pain/,193071,,Read more,200.0,OK,True,_blank,noopener noreferrer,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div[@id='ctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div/div/div/div/div/div[@class='container'][2]/div/div[@class='col-sm-3']/p/a,Content,HTML
1337,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://scrubbing.in/back-and-leg-pain-that-just-wont-quit-it-could-be-spondylolisthesis/,180667,,Back and leg pain that just won’t quit? It could be spondylolisthesis,200.0,OK,True,_blank,noopener noreferrer,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div[@id='ctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div/div/div/div/div/div[@class='container'][3]/div/div[@class='col-sm-9']/h4/a,Content,HTML
1338,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,https://scrubbing.in/back-and-leg-pain-that-just-wont-quit-it-could-be-spondylolisthesis/,180667,,Read more,200.0,OK,True,_blank,noopener noreferrer,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div[@id='ctl00_SPWebPartManager1_g_361fe6db_4c5c_4c7b_a338_a803d83a0ef0']/div/div/div/div/div/div/div/div[@class='container'][3]/div/div[@class='col-sm-3']/p/a,Content,HTML
1339,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,http://www.facebook.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[1]/a,Footer,HTML
1340,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,http://twitter.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[2]/a,Footer,HTML
1341,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,http://instagram.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[3]/a,Footer,HTML
1342,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,http://pinterest.com/bswhealth,265,,,308.0,Permanent Redirect,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[4]/a,Footer,HTML
1343,Hyperlink,https://www.bswhealth.com/specialties/scoliosis-care,http://www.youtube.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[5]/a,Footer,HTML
1344,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://www.bswhealth.med/Pages/refer.aspx,76528,,Refer a Patient,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[1]/a,Header,HTML
1345,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://www.bswhealth.med/education/Pages/home.aspx,123574,,Medical Education,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[2]/a,Header,HTML
1346,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://jobs.bswhealth.com/,0,,Careers,303.0,See Other,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[@class='util-career']/a,Header,HTML
1347,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://my.bswhealth.com/,38080,,Log in to MyBSWHealth,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/div/a,Header,HTML
1348,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://events.bswhealth.com/,113576,,Classes and Events,200.0,OK,True,,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[2]/a,Header,HTML
1349,Hyperlink,https://www.bswhealth.com/specialties/diabetes,http://swhp.org/en-us/,0,,Insurance,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[3]/a,Header,HTML
1350,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://news.bswhealth.com/,146,,News,403.0,Forbidden,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-three']/article/ul/li[4]/a,Header,HTML
1351,Hyperlink,https://www.bswhealth.com/specialties/diabetes,http://scrubbing.in/,162,,Blog,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-three']/article/ul/li[5]/a,Header,HTML
1352,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://www.bswhealth.med/,78831,,For Physicians,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/ul/li[1]/a,Header,HTML
1353,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://jobs.bswhealth.com/,0,,Careers,303.0,See Other,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/ul/li[@class='util-career']/a,Header,HTML
1354,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://my.bswhealth.com/,38080,,Log in to MyBSWHealth,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-five']/div/a,Header,HTML
1355,Hyperlink,https://www.bswhealth.com/specialties/diabetes,https://events.bswhealth.com/page/quicklinks/?id=9e764b9b-4d79-4b18-a4ec-bc5e053991a7,141,,See All Events,302.0,Found,True,_self,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='DeltaPlaceHolderMain']/div[4]/div[@id='MSOZoneCell_WebPartctl00_SPWebPartManager1_g_3026ed4c_a47f_461f_bd73_48185c54c830']/div/div/div[@id='ctl00_SPWebPartManager1_g_3026ed4c_a47f_461f_bd73_48185c54c830']/div/div/div/div/div/div/div[2]/div/a,Content,HTML
1356,Hyperlink,https://www.bswhealth.com/specialties/diabetes,http://www.facebook.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[1]/a,Footer,HTML
1357,Hyperlink,https://www.bswhealth.com/specialties/diabetes,http://twitter.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[2]/a,Footer,HTML
1358,Hyperlink,https://www.bswhealth.com/specialties/diabetes,http://instagram.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[3]/a,Footer,HTML
1359,Hyperlink,https://www.bswhealth.com/specialties/diabetes,http://pinterest.com/bswhealth,265,,,308.0,Permanent Redirect,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[4]/a,Footer,HTML
1360,Hyperlink,https://www.bswhealth.com/specialties/diabetes,http://www.youtube.com/bswhealth,0,,,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[3]/footer/div/div[@class='footer-right']/ul/li[5]/a,Footer,HTML
1361,Hyperlink,https://www.bswhealth.com/research/clinical-trials,https://www.bswhealth.med/Pages/refer.aspx,76528,,Refer a Patient,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[1]/a,Header,HTML
1362,Hyperlink,https://www.bswhealth.com/research/clinical-trials,https://www.bswhealth.med/education/Pages/home.aspx,123574,,Medical Education,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[2]/a,Header,HTML
1363,Hyperlink,https://www.bswhealth.com/research/clinical-trials,https://jobs.bswhealth.com/,0,,Careers,303.0,See Other,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/ul/li[@class='util-career']/a,Header,HTML
1364,Hyperlink,https://www.bswhealth.com/research/clinical-trials,https://my.bswhealth.com/,38080,,Log in to MyBSWHealth,200.0,OK,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[1]/div/div/a,Header,HTML
1365,Hyperlink,https://www.bswhealth.com/research/clinical-trials,https://events.bswhealth.com/,113576,,Classes and Events,200.0,OK,True,,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[2]/a,Header,HTML
1366,Hyperlink,https://www.bswhealth.com/research/clinical-trials,http://swhp.org/en-us/,0,,Insurance,301.0,Moved Permanently,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-two']/article/ul/li[3]/a,Header,HTML
1367,Hyperlink,https://www.bswhealth.com/research/clinical-trials,https://news.bswhealth.com/,146,,News,403.0,Forbidden,True,_blank,,Absolute,//body/form/div[@id='s4-workspace']/div/div[@id='contentBox']/div/div[@id='wsmenu']/section/header/div/header/div/section/header/div[@class='menu']/section/div[@class='menu-col-three']/article/ul/li[4]/a,Header,HTML
