,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
224,https://www.nebraskamed.com/doctors/results?last_name=I,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,1,1,0,0.32,0,0,0,0,0,0,,,,,,,,,,,None,https://www.nebraskamed.com/doctors/results?last_name=I,2022-02-04 09:35:53
225,https://www.nebraskamed.com/doctors/results?last_name=H,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,1,1,0,0.32,0,0,0,0,0,0,,,,,,,,,,,None,https://www.nebraskamed.com/doctors/results?last_name=H,2022-02-04 09:35:53
226,https://www.nebraskamed.com/doctors/results?last_name=G,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,1,1,0,0.32,0,0,0,0,0,0,,,,,,,,,,,None,https://www.nebraskamed.com/doctors/results?last_name=G,2022-02-04 09:35:53
227,https://www.nebraskamed.com/doctors/results?last_name=F,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,1,1,0,0.32,0,0,0,0,0,0,,,,,,,,,,,None,https://www.nebraskamed.com/doctors/results?last_name=F,2022-02-04 09:35:53
228,https://www.nebraskamed.com/careers/employee-stories/allied-health,text/html; charset=UTF-8,200,OK,Indexable,,"Allied Health Jobs | Omaha, NE | Nebraska Medicine",50,464,"Broaden your career horizons.

We employ a variety of people in the fields of pharmacy, physical and occupational therapy, diagnostic imaging, clinical laboratory sciences, respiratory therapy, neurodiagnostic, social work or as a physician assistant.",251,1542,,0,Allied Health,13,,0,Careers,7,Breadcrumb,10,,,,https://www.nebraskamed.com/careers/employee-stories/allied-health,,,,,,72184,313,5.515,2,,82,34,0,10.73,88,38,0,17,11,0,,,,,d5b3c6fa85e63d729e1c138aefaeea7e,0.024,"Fri, 04 Feb 2022 11:37:25 GMT",,,,1.1,https://www.nebraskamed.com/careers/employee-stories/allied-health,2022-02-04 09:35:53
229,https://www.nebraskamed.com/COVID/weve-always-kept-you-safe-and-that-will-never-change,text/html; charset=UTF-8,200,OK,Indexable,,"6 changes to expect at your next appointment | Nebraska Medicine Omaha, NE",74,693,"As we all are beginning to return to a state of ""new normal,"" this post explains what that looks like for Nebraska Medicine patients.",133,801,,0,6 changes to expect at your next appointment,44,,0,Breadcrumb,10,Related stories:,16,,,,https://www.nebraskamed.com/COVID/weve-always-kept-you-safe-and-that-will-never-change,,,,,,73301,568,5.533,2,,7,3,0,0.95,51,25,0,14,10,0,,,,,37f20402f3604442339cab8553683b63,0.032,"Fri, 04 Feb 2022 13:43:31 GMT",,,,1.1,https://www.nebraskamed.com/COVID/weve-always-kept-you-safe-and-that-will-never-change,2022-02-04 09:35:54
230,https://www.nebraskamed.com/patients/support-groups/loss-child,text/html; charset=UTF-8,200,OK,Indexable,,Losing a Child | Nebraska Medicine Support Group,48,449,Learn about support groups for parents who have lost a child.,61,380,,0,Support groups for parents who have lost a child,48,,0,Breadcrumb,10,Support groups,14,,,,https://www.nebraskamed.com/patients/support-groups/loss-child,,,,,,106135,641,4.371,2,,115,111,0,35.02,142,116,0,13,9,0,,,,,4edb3cb692789124f0b6dfec1f216a80,0.667,"Fri, 04 Feb 2022 14:35:53 GMT",,,,1.1,https://www.nebraskamed.com/patients/support-groups/loss-child,2022-02-04 09:35:53
231,https://www.nebraskamed.com/about-us/news/patient-information-policy,text/html; charset=UTF-8,200,OK,Indexable,,"Patient Information Policy | News | About Us | Nebraska Medicine | Omaha, NE",76,691,Find information on Nebraska Medicine's patient information policies.,69,426,,0,Patient Information Policy,26,,0,Breadcrumb,10,Patient Information Policy,26,,,,https://www.nebraskamed.com/about-us/news/patient-information-policy,,,,,,83223,346,3.476,2,,20,17,0,5.36,57,32,0,12,8,0,,,,,5ea88d0c24b86d770ce5ed07042f909b,0.766,"Fri, 04 Feb 2022 14:35:53 GMT",,,,1.1,https://www.nebraskamed.com/about-us/news/patient-information-policy,2022-02-04 09:35:53
232,https://www.nebraskamed.com/patients/support-groups/breastfeeding,text/html; charset=UTF-8,200,OK,Indexable,,Breastfeeding | Support Groups | Nebraska Medicine,50,465,Learn more about our breastfeeding support groups and classes offered at various locations.,91,575,,0,Breastfeeding support groups,28,,0,Breadcrumb,10,Support groups,14,,,,https://www.nebraskamed.com/patients/support-groups/breastfeeding,,,,,,107362,829,5.378,2,,115,111,0,35.02,144,118,0,12,8,0,,,,,e0ca7919730eea7dff229675da7679d,0.023,"Fri, 04 Feb 2022 13:36:45 GMT",,,,1.1,https://www.nebraskamed.com/patients/support-groups/breastfeeding,2022-02-04 09:35:54
233,https://www.nebraskamed.com/patients/child-life/meet-our-child-and-family-development-team,text/html; charset=UTF-8,200,OK,Indexable,,"Meet our Child and Family Development team | Nebraska Medicine Omaha, NE",72,697,Meet our Child and Family Development Team.,43,289,,0,Meet our Child and Family Development team,42,,0,Breadcrumb,10,Meet Our Certified Child and Family Development Specialists,59,,,,https://www.nebraskamed.com/patients/child-life/meet-our-child-and-family-development-team,,,,,,112660,1672,9.331,2,,116,111,0,35.02,142,116,0,12,8,0,,,,,856613255d9bc553369153cfcd5e6f5e,0.589,"Fri, 04 Feb 2022 14:35:54 GMT",,,,1.1,https://www.nebraskamed.com/patients/child-life/meet-our-child-and-family-development-team,2022-02-04 09:35:54
234,https://www.nebraskamed.com/patients/hospital-stay/discharge,text/html; charset=UTF-8,200,OK,Indexable,,"Hospital discharge: What to expect | Nebraska Medicine Omaha, NE",64,601,"As part of your health care team, it is our goal to make your discharge from the hospital as efficient as possible for you and your family.",139,836,,0,Hospital discharge: What to expect,34,,0,Breadcrumb,10,Hospital stay information,25,,,,https://www.nebraskamed.com/patients/hospital-stay/discharge,,,,,,109665,1241,7.218,2,,115,111,0,35.02,142,116,0,12,8,0,,,,,c2a8ca31bf3729fbc32a7e1d0a584c7c,0.609,"Fri, 04 Feb 2022 14:35:54 GMT",,,,1.1,https://www.nebraskamed.com/patients/hospital-stay/discharge,2022-02-04 09:35:54
235,https://www.nebraskamed.com/patients/support-groups/grief-resources,text/html; charset=UTF-8,200,OK,Indexable,,Grief Resources | Support Groups | Nebraska Medicine,52,485,Learn more about the centering corporation grief resource center.,65,407,,0,The Centering Corporation Grief Resource Center,47,,0,Breadcrumb,10,Support groups,14,,,,https://www.nebraskamed.com/patients/support-groups/grief-resources,,,,,,105922,618,4.225,2,,115,111,0,35.02,142,116,0,13,9,0,,,,,27dbe167dd84f99a4a1918963c4914f7,0.596,"Fri, 04 Feb 2022 14:35:54 GMT",,,,1.1,https://www.nebraskamed.com/patients/support-groups/grief-resources,2022-02-04 09:35:54
236,https://www.nebraskamed.com/nebraska-medical-center,text/html; charset=UTF-8,200,OK,Indexable,,"Nebraska Medical Center | Nebraska Medicine Omaha, NE",53,518,"Nebraska Medical Center is a 718 acute-care bed facility that provides care to some of the sickest and most complex patients from a team of experts that represents more than 1,000 physicians in all major specialties and services. As the teaching hospital for the University of Nebraska Medical Center (UNMC), our patients also benefit from one of the nation’s leaders in and cutting edge research and education.

Our campus is shared with UNMC and consists of many buildings and clinics, including:",498,3094,,0,Nebraska Medical Center,23,,0,Breadcrumb,10,Nebraska Medical Center,23,,,,https://www.nebraskamed.com/nebraska-medical-center,,,,,,60845,406,5.112,2,,4,3,0,0.95,40,22,0,13,9,0,,,,,512e380234d5b9efd825da00a81c4174,0.041,"Fri, 04 Feb 2022 11:53:27 GMT",,,,1.1,https://www.nebraskamed.com/nebraska-medical-center,2022-02-04 09:35:55
237,https://www.nebraskamed.com/about-us/fast-facts,text/html; charset=UTF-8,200,OK,Indexable,,"Fast Facts | About Us | Nebraska Medicine | Omaha, NE",53,494,"Find fast facts about Nebraska Medicine such as milestone dates, facility information and statistics.",101,617,,0,Fast Facts about Nebraska Medicine,34,,0,Breadcrumb,10,Facts,5,,,,https://www.nebraskamed.com/about-us/fast-facts,,,,,,84098,458,4.144,2,,20,17,0,5.36,57,32,0,12,8,0,,,,,277f1b4af3efdb9309875858c8cf4dac,0.481,"Fri, 04 Feb 2022 14:35:55 GMT",,,,1.1,https://www.nebraskamed.com/about-us/fast-facts,2022-02-04 09:35:55
238,https://www.nebraskamed.com/patients/hospital-stay/nominate-a-caregiver,text/html; charset=UTF-8,200,OK,Indexable,,"Nominate a Nurse | Patients | Nebraska Medicine | Omaha, NE",59,552,Have you or your family had a great experience with our health care team? Would you like to recognize someone who went above and beyond? We have two awards at Nebraska Medicine aimed at doing just that.,202,1315,,0,Nominate a deserving caregiver,30,,0,Breadcrumb,10,Hospital stay information,25,,,,https://www.nebraskamed.com/patients/hospital-stay/nominate-a-caregiver,,,,,,107438,777,5.101,2,,114,111,0,35.02,142,116,0,13,9,0,,,,,51afc9c9a7f1a7a69ee8d0da4165daab,0.641,"Fri, 04 Feb 2022 14:35:54 GMT",,,,1.1,https://www.nebraskamed.com/patients/hospital-stay/nominate-a-caregiver,2022-02-04 09:35:54
239,https://www.nebraskamed.com/careers/employee-stories/management,text/html; charset=UTF-8,200,OK,Indexable,,"Management | Nebraska Medicine Omaha, NE",40,410,"Own your career.

As an integrated organization, we have the career opportunity to fit your goals… even if that career path is outside of health care. We believe each person plays an important role in upholding our promise of “Serious Medicine. Extraordinary Care.” This is why each team, from doctors to accounting, is created with innovation, teamwork and ongoing development in mind.",386,2400,,0,Management,10,,0,Careers,7,Breadcrumb,10,,,,https://www.nebraskamed.com/careers/employee-stories/management,,,,,,72447,311,5.473,2,,82,34,0,10.73,88,38,0,17,11,0,,,,,df49bdc3363d499f0a476301bd91c145,0.021,"Fri, 04 Feb 2022 13:42:42 GMT",,,,1.1,https://www.nebraskamed.com/careers/employee-stories/management,2022-02-04 09:35:55
240,https://www.nebraskamed.com/patients/support-groups/child-grief-recovery,text/html; charset=UTF-8,200,OK,Indexable,,Child Grief Recovery | Support Groups | Nebraska Medicine,57,526,Read about support groups designed for children ages 5-19 who are adjusting to a death.,87,551,,0,Support groups for children grieving a death,44,,0,Breadcrumb,10,Support groups,14,,,,https://www.nebraskamed.com/patients/support-groups/child-grief-recovery,,,,,,107275,789,5.098,2,,115,111,0,35.02,142,116,0,14,9,0,,,,,e8cb405610e8b4067b7344a9b42deec2,0.691,"Fri, 04 Feb 2022 14:35:55 GMT",,,,1.1,https://www.nebraskamed.com/patients/support-groups/child-grief-recovery,2022-02-04 09:35:55
241,https://www.nebraskamed.com/patients/medical-records/health-information-exchange,text/html; charset=UTF-8,200,OK,Indexable,,"Health Information Exchange | Nebraska Medicine | Omaha, NE",59,559,An electronic health information exchange (HIE) is an internet-based legal way for your health information to be shared for your treatment and payment purposes.,160,995,,0,Electronic Health Information Exchange,38,,0,Breadcrumb,10,Medical records,15,,,,https://www.nebraskamed.com/patients/medical-records/health-information-exchange,,,,,,107945,855,5.474,2,,114,111,0,35.02,143,117,0,13,9,0,,,,,9828f474776636223145ae30734650d1,0.672,"Fri, 04 Feb 2022 14:35:55 GMT",,,,1.1,https://www.nebraskamed.com/patients/medical-records/health-information-exchange,2022-02-04 09:35:55
242,https://www.nebraskamed.com/giving/donate-money,text/html; charset=UTF-8,200,OK,Indexable,,"Donate money | Nebraska Medicine Omaha, NE",42,423,Help us support and show our appreciation for those who are working on the front lines.,87,540,,0,Donate money,12,,0,Breadcrumb,10,Show your appreciation for those on the front lines ,52,,,,https://www.nebraskamed.com/giving/donate-money,,,,,,80924,259,2.81,2,,6,2,0,0.63,46,26,0,13,9,0,,,,,4ee97c0edc85008a865f11db770354a5,0.029,"Fri, 04 Feb 2022 13:25:02 GMT",,,,1.1,https://www.nebraskamed.com/giving/donate-money,2022-02-04 09:35:55
243,https://www.nebraskamed.com/doctors/results?keywords=Neurological%20Care,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,1,1,0,0.32,0,0,0,0,0,0,,,,,,,,,,,None,https://www.nebraskamed.com/doctors/results?keywords=Neurological%20Care,2022-02-04 09:35:56
244,https://www.nebraskamed.com/careers/nursing-videos,text/html; charset=UTF-8,200,OK,Indexable,,"Hear first hand what nursing is like | Nebraska Medicine Omaha, NE",66,599,Get a glimpse of what it would be like to be a nurse at a research hospital and download a free ebook on how to have a successful career as a nurse.,148,927,,0,Hear first hand what nursing is like,36,,0,Careers,7,Breadcrumb,10,,,,https://www.nebraskamed.com/careers/nursing-videos,,,,,,73891,308,5.006,2,,67,34,0,10.73,87,38,0,23,17,0,,,,,703398ce0be89d439054b8c9c002bc3a,0.042,"Fri, 04 Feb 2022 13:21:21 GMT",,,,1.1,https://www.nebraskamed.com/careers/nursing-videos,2022-02-04 09:35:55
245,https://www.nebraskamed.com/sites/default/files/documents/patients-visitors/Privacy_Practices.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,255445,0,0.0,2,,1,1,0,0.32,0,0,0,0,0,0,,,,,,0.021,"Sun, 12 Feb 2017 04:07:44 GMT",,,,1.1,https://www.nebraskamed.com/sites/default/files/documents/patients-visitors/Privacy_Practices.pdf,2022-02-04 09:35:56
246,https://www.nebraskamed.com/patients/child-life/school-in-hospital,text/html; charset=UTF-8,200,OK,Indexable,,School in Hospital | Patients | Nebraska Medicine,49,433,"Read about Nebraska Medicine's educational support services, including our early learning program and school age intervention program.",134,849,,0,Education resources for hospitalized children,45,,0,Breadcrumb,10,Early Learning Program,22,,,,https://www.nebraskamed.com/patients/child-life/school-in-hospital,,,,,,108311,909,5.948,2,,115,111,0,35.02,142,116,0,12,8,0,,,,,76098826697d153bf71ed8b0ecee26d5,0.515,"Fri, 04 Feb 2022 14:35:55 GMT",,,,1.1,https://www.nebraskamed.com/patients/child-life/school-in-hospital,2022-02-04 09:35:55
247,https://www.nebraskamed.com/surgery/enhanced-recovery/before-surgery,text/html; charset=UTF-8,200,OK,Indexable,,"Before surgery checklist | Nebraska Medicine Omaha, NE",54,506,There is a lot you can do before surgery to have the best possible outcome.,75,470,,0,Before surgery checklist,24,,0,Breadcrumb,10,Preparing for surgery,21,,,,https://www.nebraskamed.com/surgery/enhanced-recovery/before-surgery,,,,,,87799,1342,9.791,2,,123,112,0,35.33,147,119,0,12,8,0,,,,,56f64c91b788cd6d1f600d8e5c8af59d,0.558,"Fri, 04 Feb 2022 14:35:55 GMT",,,,1.1,https://www.nebraskamed.com/surgery/enhanced-recovery/before-surgery,2022-02-04 09:35:55
248,https://www.nebraskamed.com/patients/covid19/screening,text/html; charset=UTF-8,200,OK,Indexable,,"COVID-19 screening and testing | Nebraska Medicine Omaha, NE",60,581,How do you test someone for COVID-19? And what should you do if you have had close contact with someone who tests positive?,123,811,,0,COVID-19 screening and testing,30,,0,Breadcrumb,10,COVID-19 community information,30,,,,https://www.nebraskamed.com/patients/covid19/screening,,,,,,109341,1101,6.613,2,,115,111,0,35.02,142,116,0,14,9,0,,,,,d682888039033a6c42bf19398a6bbb1d,0.025,"Fri, 04 Feb 2022 12:12:40 GMT",,,,1.1,https://www.nebraskamed.com/patients/covid19/screening,2022-02-04 09:35:56
249,https://www.nebraskamed.com/telehealth/visit-types,text/html; charset=UTF-8,200,OK,Indexable,,"Telehealth at-a-glance | Nebraska Medicine Omaha, NE",52,491,We offer a few different types of telehealth. Not sure which one is right for you? Here's a quick explanation of each type.,123,745,,0,Telehealth at-a-glance,22,,0,Breadcrumb,10,Telehealth: Care anywhere,25,,,,https://www.nebraskamed.com/telehealth/visit-types,,,,,,108118,751,4.817,2,,117,112,0,35.33,145,117,0,12,8,0,,,,,c4c551be317e31208b02ab894b9b3ff5,0.571,"Fri, 04 Feb 2022 14:35:55 GMT",,,,1.1,https://www.nebraskamed.com/telehealth/visit-types,2022-02-04 09:35:55
251,https://www.nebraskamed.com/about-us/board,text/html; charset=UTF-8,200,OK,Indexable,,"Nebraska Medicine Board of Directors | Nebraska Medicine Omaha, NE",66,629,"*/

/*-->*/



Mogens C. Bay is the chairman of Valmont Industries, Inc.",72,413,,0,Nebraska Medicine Board of Directors,36,,0,Breadcrumb,10,Leadership,10,,,,https://www.nebraskamed.com/about-us/board,,,,,,86944,447,3.882,2,,20,17,0,5.36,54,32,0,12,8,0,,,,,348c7e8e0fff7092849688d6a44e7de8,0.632,"Fri, 04 Feb 2022 14:35:56 GMT",,,,1.1,https://www.nebraskamed.com/about-us/board,2022-02-04 09:35:56
252,https://www.nebraskamed.com/patients/interpretive-services,text/html; charset=UTF-8,200,OK,Indexable,,"Interpretive Services | Patients | Nebraska Medicine | Omaha, NE",64,572,"Find help with spoken and/or written assistance for language translation, sign language, help with documents, translation of wavier/consent forms and more.",155,962,,0,Interpretive Services,21,,0,Breadcrumb,10,Interpretive services,21,,,,https://www.nebraskamed.com/patients/interpretive-services,,,,,,106250,640,4.326,2,,18,11,0,3.47,144,116,0,12,8,0,,,,,cee89bb9ccb0991d5db895563d1738e8,0.022,"Fri, 04 Feb 2022 14:04:26 GMT",,,,1.1,https://www.nebraskamed.com/patients/interpretive-services,2022-02-04 09:35:56
253,https://www.nebraskamed.com/patients/hospital-stay/internet-tv-phone,text/html; charset=UTF-8,200,OK,Indexable,,"Internet, television and phone access | Nebraska Medicine Omaha, NE",67,620,"Internet

Nebraska Medicine would like to assist you in keeping your lifestyle as normal as possible during your hospital stay. One of the ways we help achieve that is by providing patients with high-speed internet access. Wireless internet connection is available in several locations on campus, including patient areas.

Visit this page to get connected",355,2159,,0,"Internet, television and phone access",37,,0,Breadcrumb,10,Hospital stay information,25,,,,https://www.nebraskamed.com/patients/hospital-stay/internet-tv-phone,,,,,,107589,739,4.844,2,,115,111,0,35.02,146,120,0,12,8,0,,,,,7a6a593f0d776a3449dbaa9c693b6bec,0.528,"Fri, 04 Feb 2022 14:35:56 GMT",,,,1.1,https://www.nebraskamed.com/patients/hospital-stay/internet-tv-phone,2022-02-04 09:35:56
254,https://www.nebraskamed.com/careers/employee-stories/nursing-support,text/html; charset=UTF-8,200,OK,Indexable,,"Nursing Support | Nebraska Medicine Omaha, NE",45,440,"Find your path

As a patient care provider, which includes certified nursing assistants, or Medical Assistants, you have the opportunity to gain experience and explore career options while attending school. Together we can determine which areas of care are most attractive to you, and give you the background and experience needed to shape your long-term career.",362,2257,,0,Nursing Support,15,,0,Careers,7,Breadcrumb,10,,,,https://www.nebraskamed.com/careers/employee-stories/nursing-support,,,,,,75126,451,6.308,2,,82,34,0,10.73,89,38,0,20,14,0,,,,,bdfb2a3791a5faadfaca6e633900b615,0.02,"Fri, 04 Feb 2022 13:43:51 GMT",,,,1.1,https://www.nebraskamed.com/careers/employee-stories/nursing-support,2022-02-04 09:35:57
255,https://www.nebraskamed.com/sites/default/files/images/giving/donatemoney_100.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,7263,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.062,"Fri, 01 May 2020 18:44:15 GMT",,,,1.1,https://www.nebraskamed.com/sites/default/files/images/giving/donatemoney_100.png,2022-02-04 09:35:57
256,https://www.nebraskamed.com/patients/your-surgery/parking-arrival-time,text/html; charset=UTF-8,200,OK,Indexable,,"Parking and Arrival Time | Registration | Patients | Nebraska Medicine | Omaha, NE",82,733,Check here for guidance on where to park and when to arrive for your appointment at Nebraska Medicine.,102,654,,0,Parking and arrival time,24,,0,Breadcrumb,10,Preparing for surgery,21,,,,https://www.nebraskamed.com/patients/your-surgery/parking-arrival-time,,,,,,107472,786,5.075,2,,115,111,0,35.02,149,122,0,12,8,0,,,,,5d0f33b6a087c965edc537f1322099b1,0.541,"Fri, 04 Feb 2022 14:35:56 GMT",,,,1.1,https://www.nebraskamed.com/patients/your-surgery/parking-arrival-time,2022-02-04 09:35:56
257,https://www.nebraskamed.com/patients/child-life/students,text/html; charset=UTF-8,200,OK,Indexable,,"Students | Child Life | Patients | Nebraska Medicine | Omaha, NE",64,571,"PLEASE NOTE: We are not accepting intern or practicum applications at this time due to COVID-19

Child Life for Students

Child Life Internship at Nebraska Medical Center

Nebraska Medicine offers spring and fall internships.",225,1391,,0,For college students: Child Life internship or practicum,56,,0,Breadcrumb,10,Child Life for Students,23,,,,https://www.nebraskamed.com/patients/child-life/students,,,,,,112372,1373,8.549,2,,115,111,0,35.02,144,118,0,12,8,0,,,,,dcbe11f6d6994608132a3285a643e545,0.542,"Fri, 04 Feb 2022 14:35:57 GMT",,,,1.1,https://www.nebraskamed.com/patients/child-life/students,2022-02-04 09:35:57
258,https://www.nebraskamed.com/COVID/vaccine,text/html; charset=UTF-8,200,OK,Indexable,,"COVID-19 vaccines | Nebraska Medicine Omaha, NE",47,469,Everything we know about the COVID-19 vaccines. The information on this page will evolve as we get more insight into vaccine data and distribution plans.,153,959,,0,COVID-19 vaccines,17,,0,Breadcrumb,10,The latest updates:,19,,,,https://www.nebraskamed.com/COVID/vaccine,,,,,,61139,792,8.828,2,,30,19,0,5.99,58,34,0,19,14,0,,,,,fc3eea2036f31c255854fa25c4ceacc7,0.021,"Fri, 04 Feb 2022 11:59:43 GMT",,,,1.1,https://www.nebraskamed.com/COVID/vaccine,2022-02-04 09:35:57
259,https://www.nebraskamed.com/patients/medical-records,text/html; charset=UTF-8,200,OK,Indexable,,"Medical records | Nebraska Medicine Omaha, NE",45,435,"Because of the risk posed by coronavirus (COVID-19) to our patients, staff and our community, visitors are not allowed at our Health Information Management location at 3333 Farnam St., 3rd Floor, Omaha, NE 68131at this time.

Patient records are not available to be picked up in person.",286,1785,,0,Medical records,15,,0,Breadcrumb,10,Medical records,15,,,,https://www.nebraskamed.com/patients/medical-records,,,,,,108022,833,5.201,2,,12,5,0,1.58,146,121,0,14,10,0,,,,,c3483ac364eaef09a926dda1c1110521,0.532,"Fri, 04 Feb 2022 14:35:57 GMT",,,,1.1,https://www.nebraskamed.com/patients/medical-records,2022-02-04 09:35:57
260,https://www.nebraskamed.com/grand-island,text/html; charset=UTF-8,200,OK,Indexable,,"Grand Island Health Center | Nebraska Medicine Omaha, NE",56,535,"Internal Medical Associates is a familiar place with familiar faces. We pride ourselves on taking care of our patients for life. We’ve had the pleasure of taking care of some of our patients for over 40 years. In addition to our internal medicine physicians, we have 2 rheumatologists, 2 APRNs and 1 PA. We are also a teaching clinic with our resident program. We’ve developed an infusion center for our patients and others in the community in need of this service. We have a clinical trials department researching new medications.",531,3270,,0,Grand Island Health Center,26,,0,Breadcrumb,10,Grand Island Health Center,26,,,,https://www.nebraskamed.com/grand-island,,,,,,64521,639,5.995,2,,3,2,0,0.63,41,22,0,14,10,0,,,,,b0a19ff0d5b0ede4b4c1a7cd50b1a400,0.02,"Fri, 04 Feb 2022 13:56:20 GMT",,,,1.1,https://www.nebraskamed.com/grand-island,2022-02-04 09:35:57
261,https://www.nebraskamed.com/careers/employee-stories/non-clinical-professionals,text/html; charset=UTF-8,200,OK,Indexable,,"Non-Clinical Professionals | Nebraska Medicine Omaha, NE",56,527,"Make a Difference

Every person at Nebraska Medicine plays a role in providing an extraordinary patient experience. Our positions are built with your success in mind as we work to give you the background, education and advancement opportunities needed to positively impact the lives of the patients and families we work with.",325,2024,,0,Non-Clinical Professionals,26,,0,Careers,7,Breadcrumb,10,,,,https://www.nebraskamed.com/careers/employee-stories/non-clinical-professionals,,,,,,72148,269,5.13,2,,82,34,0,10.73,88,38,0,17,11,0,,,,,c86b1c6033dd319e7f7780e05d4239a6,0.02,"Fri, 04 Feb 2022 13:21:35 GMT",,,,1.1,https://www.nebraskamed.com/careers/employee-stories/non-clinical-professionals,2022-02-04 09:35:57
262,https://www.nebraskamed.com/about-us/publications,text/html; charset=UTF-8,200,OK,Indexable,,"Publications | About Us | Nebraska Medicine | Omaha, NE",55,511,Nebraska Medicine Publications,30,199,,0,Nebraska Medicine Publications,30,,0,Breadcrumb,10,About Nebraska Medicine,23,,,,https://www.nebraskamed.com/about-us/publications,,,,,,82816,338,3.287,2,,20,17,0,5.36,58,33,0,12,8,0,,,,,48d2ac8773c099130c7c9ccb5daaf0e6,0.02,"Fri, 04 Feb 2022 12:33:21 GMT",,,,1.1,https://www.nebraskamed.com/about-us/publications,2022-02-04 09:35:57
263,https://www.nebraskamed.com/patients/support-groups/transplant,text/html; charset=UTF-8,200,OK,Indexable,,Transplant | Support Groups | Nebraska Medicine,47,437,Find information here on support groups and additional resources for transplant patients and their families.,108,655,,0,Transplant support group,24,New Hearts Transplant Support Group,35,Breadcrumb,10,Support groups,14,,,,https://www.nebraskamed.com/patients/support-groups/transplant,,,,,,105999,636,4.315,2,,115,111,0,35.02,142,116,0,12,8,0,,,,,c38b1e65892e25c7bec7061f83f97ed9,0.586,"Fri, 04 Feb 2022 14:35:57 GMT",,,,1.1,https://www.nebraskamed.com/patients/support-groups/transplant,2022-02-04 09:35:57
264,https://www.nebraskamed.com/patients/child-life/how-we-can-help,text/html; charset=UTF-8,200,OK,Indexable,,"How We Can Help | Child Life | Patients | Nebraska Medicine | Omaha, NE",71,657,Child Life Specialists are able to share information with patients and their families about upcoming experiences. Medical play is one of the many tools used to prepare children.,177,1081,,0,How Child Life can help,23,,0,Breadcrumb,10,How Child Life Can Help,23,,,,https://www.nebraskamed.com/patients/child-life/how-we-can-help,,,,,,108159,913,5.758,2,,115,111,0,35.02,142,116,0,12,8,0,,,,,830876ab0b804793b140da396867340c,0.082,"Fri, 04 Feb 2022 12:22:19 GMT",,,,1.1,https://www.nebraskamed.com/patients/child-life/how-we-can-help,2022-02-04 09:35:57
265,https://www.nebraskamed.com/OneChart,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,11071,0,0.0,2,,1,1,0,0.32,0,0,0,0,0,0,,,,,,0.022,,https://www.onechartpatient.com/mychart/,HTTP Redirect,,1.1,https://www.nebraskamed.com/OneChart,2022-02-04 09:35:58
266,https://www.nebraskamed.com/patients/child-life/arts,text/html; charset=UTF-8,200,OK,Indexable,,"Arts | Child Life | Patients | Nebraska Medicine | Omaha, NE",60,527,"Through a relationship with VSA Arts, the Nebraska Medicine Guild and the Junior League of Omaha, the Child Life Department brings art and the community into the everyday lives of hospitalized children and their families.",221,1369,,0,Child Life Arts Program,23,,0,Breadcrumb,10,Child Life Arts,15,,,,https://www.nebraskamed.com/patients/child-life/arts,,,,,,107003,741,4.863,2,,115,111,0,35.02,142,116,0,12,8,0,,,,,6a44750da450916c8dc19b0d60b46d5f,0.636,"Fri, 04 Feb 2022 14:35:57 GMT",,,,1.1,https://www.nebraskamed.com/patients/child-life/arts,2022-02-04 09:35:57
