,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Title 2,Title 2 Length,Title 2 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,Meta Robots 2,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
194,https://tulanehealthcare.com/contact-us,text/html;charset=UTF-8,301,,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,0,0,0.0,2,,2,2,0,0.38,0,0,0,0,0,0,,,,,,2.553,,https://tulanehealthcare.com/about/contact-us/,HTTP Redirect,,1.1,https://tulanehealthcare.com/contact-us,2022-02-04 10:47:33
195,https://tulanehealthcare.com/service/dermatology,text/html;charset=UTF-8,200,,Indexable,,"Dermatology | New Orleans, LA | Tulane Health System",52,488,,0,0,The Tulane Medical Center Dermatology team is dedicated to providing the highest level of dermatologic care.  The experience of our dermatology staff allows for ...,164,1010,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Dermatology,11,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/dermatology,,,,,,124758,492,5.571,2,,29,4,0,0.77,206,76,0,23,8,0,,,,,3956d0e9f9ced561727ebb409890532c,7.051,,,,,1.1,https://tulanehealthcare.com/service/dermatology,2022-02-04 10:47:28
196,https://tulanehealthcare.com/util/documents/Volunteer-Progam-Requirements-a.pdf,application/pdf,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,55880,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.192,"Tue, 03 Sep 2019 18:59:31 +0000",,,,1.1,https://tulanehealthcare.com/util/documents/Volunteer-Progam-Requirements-a.pdf,2022-02-04 10:47:44
197,https://tulanehealthcare.com/service/vascular-and-endovascular-care,text/html;charset=UTF-8,200,,Indexable,,"Vascular Care in New Orleans, LA | Tulane Health System",55,511,,0,0,"Our team of vascular specialists provide consultation, diagnosis and non-invasive treatment for disease and disorders of the arteries and veins.",144,891,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Vascular and Endovascular Care,30,,0,Limb Preservation Program,25,Locations,9,,,,,https://tulanehealthcare.com/service/vascular-and-endovascular-care,,,,,,130412,838,7.126,2,,31,9,0,1.72,210,79,0,23,8,0,,,,,ea950b43972e46e75069d32c7285b011,4.564,,,,,1.1,https://tulanehealthcare.com/service/vascular-and-endovascular-care,2022-02-04 10:47:27
198,https://tulanehealthcare.com/testimonials/devyn-dominick,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Patient Stories | Tulane Medical Center,39,344,,0,0,Patients share their stories of receiving medical care at Tulane Medical Center in $ehc_current_facility_building.city.,119,721,"hospital, patient, share, story, testimonial, experience, review, medical, care, treatment",90,Patient Stories,15,,0,Devyn Dominick,14,View Similar Stories,20,,,,,https://tulanehealthcare.com/testimonials/,,,,,,104733,738,7.563,2,,22,3,0,0.57,201,78,0,22,7,0,,,,,22d02a8e69c432b406bb74765bf7e371,2.726,,,,,1.1,https://tulanehealthcare.com/testimonials/devyn-dominick,2022-02-04 10:47:46
199,https://tulanehealthcare.com/about/newsroom/?pageNumber=1&filterStartDate=2021-01-01&filterEndDate=2021-12-31,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,0,0,0.0,2,,204,102,0,19.54,0,0,0,0,0,0,,,,,,,,,,,None,https://tulanehealthcare.com/about/newsroom/?pageNumber=1&filterStartDate=2021-01-01&filterEndDate=2021-12-31,2022-02-04 10:47:49
200,https://tulanehealthcare.com/service/care-for-student-athletes,text/html;charset=UTF-8,200,,Indexable,,"Care for Student Athletes in New Orleans, LA",44,396,,0,0,"The Tulane Institute of Sports Medicine is committed to helping student athletes stay safe and in top form, and get prompt, advanced care when needed.",150,940,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Care for Student Athletes,25,,0,"Injury Prevention, Treatment and Outreach",41,Come Back Stronger,18,,,,,https://tulanehealthcare.com/service/care-for-student-athletes,,,,,,131388,879,7.045,2,,43,21,0,4.02,216,84,0,34,19,0,,,,,ab694f1ef2e945c36ac7c377001b590b,5.071,,,,,1.1,https://tulanehealthcare.com/service/care-for-student-athletes,2022-02-04 10:47:30
201,https://tulanehealthcare.com/service/wound-care,text/html;charset=UTF-8,200,,Indexable,,"Wound Healing Cntr in New Orleans, LA | Tulane Health System",60,568,,0,0,The Comprehensive Wound Healing Center at Tulane Medical Center provides care to those suffering from non-healing wounds in a way no other provider can – all in ...,164,1040,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Wound Healing Center,20,,0,Types of Wounds That May Benefit from Wound Care Services,57,What Can Wound Care Patients Expect?,36,,,,,https://tulanehealthcare.com/service/wound-care,,,,,,127395,709,6.427,2,,31,6,0,1.15,206,76,0,22,7,0,,,,,256a8be2517b50cc8b82c79e0f2114b4,5.064,,,,,1.1,https://tulanehealthcare.com/service/wound-care,2022-02-04 10:47:37
202,https://tulanehealthcare.com/legal/,text/html;charset=UTF-8,200,,Indexable,,Legal standards for New Orleans hospital,40,363,Web Accessibility,17,156,"Tulane Medical Center's legal guidelines, including compliance, nondiscrimination, patient rights, privacy, quality and safety standards.",137,827,"compliance, nondiscrimination, patient rights, privacy, quality, safety, legal, standards, guidelines",101,Legal,5,,0,Accessibility,13,Thank You,9,,,,,https://tulanehealthcare.com/legal/,,,,,,246753,16872,45.395,2,,28,1,0,0.19,219,80,0,49,34,0,,,,,2575f3d3461352b2ec1ca52f6eebc165,3.34,,,,,1.1,https://tulanehealthcare.com/legal/,2022-02-04 10:47:49
203,https://tulanehealthcare.com/service/prostate-cancer,text/html;charset=UTF-8,200,,Indexable,,Prostate Cancer | Tulane Medical Center,39,358,,0,0,"Tulane Health System offers the latest technologies and tools to detect prostate cancer as early as possible. And once it is detected, patients have access to a ...",164,1005,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Prostate Cancer,15,,0,What is Prostate Cancer?,24,Symptoms of Prostate Cancer,27,,,,,https://tulanehealthcare.com/service/prostate-cancer,,,,,,128339,1130,8.41,2,,36,10,0,1.92,213,80,0,23,8,0,,,,,c10ea36a2b703aea9f99a13b225997da,2.572,,,,,1.1,https://tulanehealthcare.com/service/prostate-cancer,2022-02-04 10:47:45
204,https://tulanehealthcare.com/util/images/services/service-bone-and-joint-care.jpg,image/jpeg,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,29917,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.192,"Thu, 09 Oct 2014 21:44:38 +0000",,,,1.1,https://tulanehealthcare.com/util/images/services/service-bone-and-joint-care.jpg,2022-02-04 10:47:55
205,https://tulanehealthcare.com/legal,,301,,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,0,0,0.0,2,,8,4,0,0.77,0,0,0,0,0,0,,,,,,0.192,,https://tulanehealthcare.com/legal/,HTTP Redirect,,1.1,https://tulanehealthcare.com/legal,2022-02-04 10:47:55
206,https://tulanehealthcare.com/patients-and-visitors/health-tourism.dot?lang=sp,text/html;charset=UTF-8,200,,Indexable,,Health Tourism and International Patient Services,49,435,,0,0,"As a top teaching hospital in the U.S., it’s no surprise that Tulane Health System is a destination for medical tourism from all over the world. If you and your family are traveling for medical treatment, we want to ensure we accommodate your unique needs.",256,1569,"U.S., USA, America, medical tourism, medical travel, travel for medical treatment, health tourism, , teaching hospitals in US, 
travel health, surgery abroad, treatment abroad, healthcare abroad, medical tourism abroad, medical care abroad, medical trip abroad",261,Health Tourism,14,,0,Hospitalidad sureña,19,Preguntas Frecuentes,20,,,,,https://tulanehealthcare.com/patients-and-visitors/health-tourism.dot?lang=sp,,,,,,113983,980,8.761,2,,20,3,0,0.57,215,77,0,24,8,0,,,,,a655521aae6007b430f239e1cc95760c,2.37,,,,,1.1,https://tulanehealthcare.com/patients-and-visitors/health-tourism.dot?lang=sp,2022-02-04 10:47:53
207,https://tulanehealthcare.com/service/patient-information,text/html;charset=UTF-8,200,,Indexable,,Patient Information | Tulane Health System,42,376,,0,0,"Please bring any prior records and diagnostic studies (such as x-ray, MRI, CT-scan) with reports relating to your condition.",124,759,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Patient Information,19,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/patient-information,,,,,,125871,542,5.683,2,,43,21,0,4.02,216,84,0,23,8,0,,,,,682972745a14f52e39807250bf8ea71d,8.693,,,,,1.1,https://tulanehealthcare.com/service/patient-information,2022-02-04 10:47:36
208,https://tulanehealthcare.com/about/newsroom/tulane-health-system-donates-225-000-to-hurricane-ida-relief?amp=true,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Tulane Health System donates $225,000 to Hurricane Ida relief",61,554,,0,0,,0,0,,0,"Tulane Health System donates $225,000 to Hurricane Ida relief",61,,0,,0,,0,,,,,https://tulanehealthcare.com/about/newsroom/tulane-health-system-donates-225-000-to-hurricane-ida-relief,,,,,,24540,655,17.742,2,,0,0,0,0.0,3,1,0,10,10,0,,,,,f4f9e269c2616d20d68b4d61139f21d1,0.773,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-health-system-donates-225-000-to-hurricane-ida-relief?amp=true,2022-02-04 10:47:55
209,https://tulanehealthcare.com/about/newsroom/tulane-first-in-region-to-offer-new-robotic-spine-surgery-technology,text/html;charset=UTF-8,200,,Indexable,,Tulane First in Region to Offer New Robotic Spine Surgery Technology,68,623,,0,0,Tulane First in Region to Offer New Robotic Spine Surgery Technology - Recent purchase of two robotic surgery systems represents $3.5 million in new investments.,161,1023,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane First in Region to Offer New Robotic Spine Surgery Technology,68,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-first-in-region-to-offer-new-robotic-spine-surgery-technology,,,,,https://tulanehealthcare.com/about/newsroom/tulane-first-in-region-to-offer-new-robotic-spine-surgery-technology?amp=true,122709,847,7.44,2,,31,11,0,2.11,218,83,0,22,7,0,,,,,60cabcec72d3b0038a0cf47eaf1e822f,2.954,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-first-in-region-to-offer-new-robotic-spine-surgery-technology,2022-02-04 10:47:55
210,https://tulanehealthcare.com/about/newsroom/tulane-transplant-institute-receives-center-of-excellence-designations,text/html;charset=UTF-8,200,,Indexable,,Tulane Transplant Institute Receives Center of Excellence Designations,70,629,,0,0,Tulane Transplant Institute Receives Center of Excellence Designations - Designation recognizes facilities that provide superior outcomes for patients receiving ...,164,1006,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane Transplant Institute Receives Center of Excellence Designations,70,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-transplant-institute-receives-center-of-excellence-designations,,,,,https://tulanehealthcare.com/about/newsroom/tulane-transplant-institute-receives-center-of-excellence-designations?amp=true,119579,598,6.355,2,,26,4,0,0.77,216,82,0,22,7,0,,,,,7782fdd329fcbfd7f008df10f8083d9a,2.95,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-transplant-institute-receives-center-of-excellence-designations,2022-02-04 10:47:56
211,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-earns-national-award-for-promoting-organ-donation,text/html;charset=UTF-8,200,,Indexable,,Tulane Medical Center earns national award for promoting organ donation,71,647,,0,0,Tulane Medical Center earns national award for  promoting organ donation - Health system receives highest-level award for efforts to increase organ donor registration,166,1029,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane Medical Center earns national award for promoting organ donation,71,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-earns-national-award-for-promoting-organ-donation,,,,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-earns-national-award-for-promoting-organ-donation?amp=true,118238,513,5.857,2,,24,4,0,0.77,216,82,0,24,9,0,,,,,c62f3fdef027a8e4c368b472a5846a6a,3.063,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-earns-national-award-for-promoting-organ-donation,2022-02-04 10:47:56
212,https://tulanehealthcare.com/service/phases-of-transplant,text/html;charset=UTF-8,200,,Indexable,,"Phases of Transplant | Tulane Transplant Institute | New Orleans, LA",68,603,,0,0,Any type of organ transplant is not an event or merely the surgery itself – it’s a process. It is helpful to think of think of transplant as occurring in four phases...,168,976,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Phases of Transplant,20,,0,Evaluation,10,Wait List,9,,,,,https://tulanehealthcare.com/service/phases-of-transplant,,,,,,123394,789,6.95,2,,43,21,0,4.02,216,85,0,22,7,0,,,,,87967c736a025893708c3d454f37f3ac,9.527,,,,,1.1,https://tulanehealthcare.com/service/phases-of-transplant,2022-02-04 10:47:50
213,https://tulanehealthcare.com/about/newsroom/tulane-medical-earns-get-with-the-guidelines-stroke-gold-plus-quality-award?amp=true,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Tulane Medical earns Get With The Guidelines - Stroke Gold Plus Quality Award,77,707,,0,0,,0,0,,0,Tulane Medical earns Get With The Guidelines - Stroke Gold Plus Quality Award,77,,0,,0,,0,,,,,https://tulanehealthcare.com/about/newsroom/tulane-medical-earns-get-with-the-guidelines-stroke-gold-plus-quality-award,,,,,,22201,514,16.472,2,,0,0,0,0.0,3,2,0,3,3,0,,,,,a6841367a66027f56a07b8db0862cf56,0.871,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-medical-earns-get-with-the-guidelines-stroke-gold-plus-quality-award?amp=true,2022-02-04 10:48:03
214,https://tulanehealthcare.com/testimonials/nick-mosca,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Patient Stories | Tulane Medical Center,39,344,,0,0,Patients share their stories of receiving medical care at Tulane Medical Center in $ehc_current_facility_building.city.,119,721,"hospital, patient, share, story, testimonial, experience, review, medical, care, treatment",90,Patient Stories,15,,0,Nick Mosca,10,View Similar Stories,20,,,,,https://tulanehealthcare.com/testimonials/,,,,,,102668,399,5.945,2,,26,5,0,0.96,201,78,0,22,7,0,,,,,743656dd3e867e2ec326b6731d35b644,2.71,,,,,1.1,https://tulanehealthcare.com/testimonials/nick-mosca,2022-02-04 10:48:04
215,https://tulanehealthcare.com/service/radiation-oncology,text/html;charset=UTF-8,200,,Indexable,,Radiation Oncology | Tulane Health System,41,385,,0,0,The Tulane Cancer Center’s radiation oncology team is committed to ensuring the quality of the therapy we deliver. The department is accredited by the American College...,170,1062,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Radiation Oncology,18,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/radiation-oncology,,,,,,136127,857,6.802,2,,42,15,0,2.87,222,89,0,22,7,0,,,,,e7b5c180a73079d073b49620aa0f8fd9,3.823,,,,,1.1,https://tulanehealthcare.com/service/radiation-oncology,2022-02-04 10:47:57
216,https://tulanehealthcare.com/testimonials/richard-tullier,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Patient Stories | Tulane Medical Center,39,344,,0,0,Patients share their stories of receiving medical care at Tulane Medical Center in $ehc_current_facility_building.city.,119,721,"hospital, patient, share, story, testimonial, experience, review, medical, care, treatment",90,Patient Stories,15,,0,Richard Tullier,15,His advice to other patients?,29,,,,,https://tulanehealthcare.com/testimonials/,,,,,,103603,527,6.649,2,,24,5,0,0.96,201,78,0,22,7,0,,,,,a4b162be8249d0adeb6f8d4805df6956,3.141,,,,,1.1,https://tulanehealthcare.com/testimonials/richard-tullier,2022-02-04 10:48:09
217,https://tulanehealthcare.com/about/newsroom/tulane-inpatient-rehab-named-one-of-americas-best?amp=true,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Tulane Inpatient Rehab named one of America's Best,50,467,,0,0,,0,0,,0,Tulane Inpatient Rehab named one of America's Best,50,,0,,0,,0,,,,,https://tulanehealthcare.com/about/newsroom/tulane-inpatient-rehab-named-one-of-americas-best,,,,,,19494,412,14.858,2,,0,0,0,0.0,2,1,0,4,4,0,,,,,9ea4466714c8222bfebfa528bf7095b,0.884,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-inpatient-rehab-named-one-of-americas-best?amp=true,2022-02-04 10:48:13
218,https://tulanehealthcare.com/service/tulane-dance-medicine,text/html;charset=UTF-8,200,,Indexable,,"Dance Medicine in New Orleans, LA | Tulane Health System",56,529,,0,0,"The Tulane Dance Medicine Center is dedicated to educating professional, student and amateur dancers on preventing and minimizing dance-related injuries. In addition...",168,1050,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Tulane Dance Medicine,21,,0,Specialized Care and Injury Prevention for Dancers,50,Experienced Care for Dance-Related Injuries,43,,,,,https://tulanehealthcare.com/service/tulane-dance-medicine,,,,,,129602,794,6.783,2,,43,21,0,4.02,216,84,0,22,7,0,,,,,892311e5e59a23f773da666910ff8e5a,4.738,,,,,1.1,https://tulanehealthcare.com/service/tulane-dance-medicine,2022-02-04 10:48:01
219,https://tulanehealthcare.com/service/rehabilitation-services,text/html;charset=UTF-8,200,,Indexable,,"Rehab Services | New Orleans, LA | Tulane Health System",55,516,,0,0,"Tulane offers acute care, inpatient, and outpatient therapy and rehabilitation services at convenient locations throughout the city.",132,797,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Rehabilitation Services,23,,0,Acute Care Therapy,18,Inpatient Rehabilitation Services,33,,,,,https://tulanehealthcare.com/service/rehabilitation-services,,,,,,126888,511,5.573,2,,39,13,0,2.49,212,81,0,22,7,0,,,,,e51e83f7f39d22c6ab23e3d146e63e3a,5.901,,,,,1.1,https://tulanehealthcare.com/service/rehabilitation-services,2022-02-04 10:48:07
220,https://tulanehealthcare.com/patients-and-visitors/charity-discount-policy/Financial-Assistance-Application-fillable.pdf,application/pdf,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,741617,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.192,"Fri, 16 Aug 2019 18:15:51 +0000",,,,1.1,https://tulanehealthcare.com/patients-and-visitors/charity-discount-policy/Financial-Assistance-Application-fillable.pdf,2022-02-04 10:48:20
221,https://tulanehealthcare.com/service/breast-care,text/html;charset=UTF-8,200,,Indexable,,Breast Cancer Prevention & Treatment | Tulane Health System,59,551,,0,0,"Tulane Medical Center provides a full range of breast cancer services including prevention, screening mammograms, diagnosis, and treatment of breast ailments.",158,997,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Breast Care,11,,0,3D and Digital Technology,25,Locations,9,,,,,https://tulanehealthcare.com/service/breast-care,,,,,,119437,517,5.882,2,,33,8,0,1.53,209,78,0,23,8,0,,,,,2511304e48d3111946bd9c70a8260478,7.446,,,,,1.1,https://tulanehealthcare.com/service/breast-care,2022-02-04 10:48:14
222,https://tulanehealthcare.com/util/documents/Volunteer-Application-fillable.pdf,application/pdf,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,176647,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.192,"Wed, 04 Sep 2019 13:59:53 +0000",,,,1.1,https://tulanehealthcare.com/util/documents/Volunteer-Application-fillable.pdf,2022-02-04 10:48:22
223,https://tulanehealthcare.com/physicians/credentialing.dot,text/html;charset=UTF-8,301,,Non-Indexable,Redirected,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,0,0,0.0,2,,2,2,0,0.38,0,0,0,0,0,0,,,,,,2.583,,https://tulanehealthcare.com/professionals/credentialing.dot,HTTP Redirect,,1.1,https://tulanehealthcare.com/physicians/credentialing.dot,2022-02-04 10:48:21
224,https://tulanehealthcare.com/service/tulane-expert-teleconsulting,text/html;charset=UTF-8,200,,Indexable,,"teleConsulting in New Orleans, LA | Tulane Health System",56,513,,0,0,Tulane Expert teleConsulting (TEC) immediately brings neurologists experienced in stroke care to the bedside of patients that may not provide fulltime onsite specialty...,170,1037,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Tulane Expert teleConsulting,28,,0,Tulane Expert teleConsulting member hospitals,45,About Tulane Expert teleConsulting (TEC),40,,,,,https://tulanehealthcare.com/service/tulane-expert-teleconsulting,,,,,,134251,1139,8.309,2,,30,8,0,1.53,210,79,0,22,7,0,,,,,35370e2aa63e936bb9e833d58d77110b,2.609,,,,,1.1,https://tulanehealthcare.com/service/tulane-expert-teleconsulting,2022-02-04 10:48:05
225,https://tulanehealthcare.com/service/colonoscopy,text/html;charset=UTF-8,200,,Indexable,,Colonoscopies in New Orleans | Tulane Health System,51,482,,0,0,Knowing what to expect can help ease your anxiety. Learn about everything from making the appointment to prep day tips to the procedure itself.,143,895,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Colonoscopy,11,,0,What to Expect,14,Making your Colonoscopy Appointment in N.O.,43,,,,,https://tulanehealthcare.com/service/colonoscopy,,,,,,136267,1055,7.359,2,,39,17,0,3.26,218,84,0,22,7,0,,,,,dc571a9d3ba3ee04c41dcf44509ec130,3.95,,,,,1.1,https://tulanehealthcare.com/service/colonoscopy,2022-02-04 10:48:05
226,https://tulanehealthcare.com/patients-and-visitors/hurricane-preparedness/,text/html;charset=UTF-8,200,,Indexable,,Hurricane resources,19,179,,0,0,,0,0,,0,Hurricane resources,19,,0,If You Receive Home Health Care and Are Homebound,49,If You Have Special Needs,25,,,,,https://tulanehealthcare.com/patients-and-visitors/hurricane-preparedness/,,,,,,106206,480,6.506,2,,18,1,0,0.19,217,79,0,30,12,0,,,,,9d8973dd7b6afd7ba018e36db64bb5ec,3.178,,,,,1.1,https://tulanehealthcare.com/patients-and-visitors/hurricane-preparedness/,2022-02-04 10:48:22
227,https://tulanehealthcare.com/covid-19/facility-status.dot,text/html;charset=UTF-8,200,,Indexable,,Facility status,15,120,,0,0,,0,0,,0,Facility status,15,,0,Latest information regarding Coronavirus,40,Plasma donation questionnaire,29,,,,,https://tulanehealthcare.com/covid-19/facility-status.dot,,,,,,106450,686,7.53,2,,45,17,0,3.26,211,84,0,26,9,0,,,,,b502c98dd9c7e215ddacd04d3ea3cbd6,3.785,,,,,1.1,https://tulanehealthcare.com/covid-19/facility-status.dot,2022-02-04 10:48:24
228,https://tulanehealthcare.com/patient-portal/outpatient-patient-portal.dot,text/html;charset=UTF-8,200,,Indexable,,Outpatient Patient Portal,25,215,,0,0,Log into Patient Portal to see your medical records at Tulane Medical Center.,77,479,"medical records, health history, lab results",44,Outpatient Patient Portal,25,,0,Sign Up,7,,0,,,,,https://tulanehealthcare.com/patient-portal/outpatient-patient-portal.dot,,,,,,98511,399,6.21,2,,20,3,0,0.57,200,77,0,23,8,0,,,,,8e9080865ebdd452c383060d504dd1c,2.522,,,,,1.1,https://tulanehealthcare.com/patient-portal/outpatient-patient-portal.dot,2022-02-04 10:48:26
229,https://tulanehealthcare.com/about/,text/html;charset=UTF-8,200,,Indexable,,About Tulane hospital and ER,28,264,,0,0,"Learn about Tulane Medical Center, an acclaimed teaching, research and medical facility serving the greater New Orleans area.",125,792,"about, history, hospital, health, healthcare, medical, NOLA, New Orleans, mission, vision, values, operation, top performing, best",130,About Us,8,,0,History,7,About Tulane Health System,26,,,,,https://tulanehealthcare.com/about/,,,,,,114258,1388,10.4,2,,24,1,0,0.19,218,80,0,24,9,0,,,,,581814c71a1b71ebed110de2399135af,2.86,,,,,1.1,https://tulanehealthcare.com/about/,2022-02-04 10:48:28
230,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-opens-innovative-hybrid-or,text/html;charset=UTF-8,200,,Indexable,,Tulane Medical Center Opens Innovative Hybrid OR,48,458,,0,0,"Tulane Medical Center Opens Innovative Hybrid OR - Tulane Medical Center recently opened a new “hybrid operating room,” an innovative operating suite that combines...",166,1055,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane Medical Center Opens Innovative Hybrid OR,48,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-opens-innovative-hybrid-or,,,,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-opens-innovative-hybrid-or?amp=true,120354,625,6.405,2,,26,5,0,0.96,218,84,0,22,7,0,,,,,60dd4403c004a6d3fe1f088f8922ba74,2.829,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-opens-innovative-hybrid-or,2022-02-04 10:48:29
231,https://tulanehealthcare.com/patients-and-visitors/charity-discount-policy/Financial-Assistance-Policy-a.pdf,application/pdf,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,625375,0,0.0,2,,1,1,0,0.19,0,0,0,0,0,0,,,,,,0.2,"Fri, 03 Dec 2021 12:33:49 +0000",,,,1.1,https://tulanehealthcare.com/patients-and-visitors/charity-discount-policy/Financial-Assistance-Policy-a.pdf,2022-02-04 10:48:33
