,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
59,https://health.tamu.edu/care/docs/family-care/health-history-eng.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,65830,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.269,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/health-history-eng.pdf,2022-02-04 11:26:43
60,https://health.tamu.edu/care/images/homepage-health-info.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,105680,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.298,"Thu, 03 Feb 2022 15:27:42 GMT",,,,1.1,https://health.tamu.edu/care/images/homepage-health-info.jpg,2022-02-04 11:26:43
61,https://health.tamu.edu/care/provider-services/index.html,text/html,200,OK,Non-Indexable,Canonicalised,Telehealth as a Service. Add Mental Health and Behavioral Health Services To Your Team,86,792,,0,0,,0,Telebehavioral Care Service Blocks,34,How It Works,12,Colleges,8,,,,https://health.tamu.edu/care/provider-services/,,,,,,30997,241,8.149,2,,63,43,0,27.04,42,27,0,21,21,0,,,,,fe3f72c21bcc5af650b62a312dc3b21d,0.457,"Thu, 16 Sep 2021 13:44:28 GMT",,,,1.1,https://health.tamu.edu/care/provider-services/index.html,2022-02-04 11:26:43
62,https://health.tamu.edu/care/specialties/family-care/services/lab.html,text/html,200,OK,Indexable,,Lab Services,12,115,,0,0,,0,Lab Services,12,What laboratory services are available in-office?,49,Lab Services Locations,22,,,,https://health.tamu.edu/care/specialties/family-care/services/lab.html,,,,,,42090,375,8.206,2,,8,7,0,4.4,84,56,0,18,18,0,,,,,c09a31d8dbc9cd9a5bdbe7dc74af6e57,0.485,"Wed, 12 Jan 2022 17:54:40 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/lab.html,2022-02-04 11:26:43
63,https://health.tamu.edu/care/specialties/family-care/services/physical-exam.html,text/html,200,OK,Indexable,,Physical Exam,13,130,,0,0,,0,Physical Exam,13,What is a physical exam?,24,Physical Exam Services Locations,32,,,,https://health.tamu.edu/care/specialties/family-care/services/physical-exam.html,,,,,,42274,400,8.646,2,,10,9,0,5.66,84,56,0,18,18,0,,,,,e91481395b8ba08e09d5f706daff2bac,0.45,"Wed, 12 Jan 2022 17:54:35 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/physical-exam.html,2022-02-04 11:26:43
64,https://health.tamu.edu/care/specialties/oral-care/services/facial-reconstruction.html,text/html,200,OK,Indexable,,Facial Trauma and Reconstruction,32,303,,0,0,,0,Facial Trauma and Reconstruction,32,Facial Trauma and Reconstruction Locations,42,Related Services,16,,,,https://health.tamu.edu/care/specialties/oral-care/services/facial-reconstruction.html,,,,,,46169,888,15.445,2,,15,14,0,8.81,84,56,0,18,18,0,,,,,1548d43f7d679a8bdcf6e76b021158c1,0.402,"Wed, 12 Jan 2022 17:53:55 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/facial-reconstruction.html,2022-02-04 11:26:43
65,https://health.tamu.edu/care/docs/family-care/dnr-form.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,180800,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.316,"Wed, 26 Jan 2022 16:29:32 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/dnr-form.pdf,2022-02-04 11:26:43
66,https://health.tamu.edu/care/specialties/womens-care-plus/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.219,,https://health.tamu.edu/care/specialties/womens-care-plus/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/specialties/womens-care-plus/,2022-02-04 11:26:44
67,https://health.tamu.edu/care/specialties/family-care/virtual-care/index.html,text/html,200,OK,Non-Indexable,Canonicalised,Virtual Family Care,19,168,,0,0,,0,Virtual Family Care,19,Skip the waiting room. Get health care where you are.,53,Here’s how it works,19,,,,https://health.tamu.edu/care/specialties/family-care/virtual-care/,,,,,,40096,299,8.225,2,,5,4,0,2.52,59,29,0,22,22,0,,,,,f062a6fbf2a65983da9e2f7ae9a484c7,0.299,"Wed, 12 Jan 2022 17:55:05 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/virtual-care/index.html,2022-02-04 11:26:44
68,https://health.tamu.edu/care/images/healthub-behavioral.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,66900,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.324,"Thu, 27 Jan 2022 22:56:58 GMT",,,,1.1,https://health.tamu.edu/care/images/healthub-behavioral.jpg,2022-02-04 11:26:44
69,https://health.tamu.edu/care/patients/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.291,,https://health.tamu.edu/care/patients/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/patients/,2022-02-04 11:26:44
70,https://health.tamu.edu/care/specialties/womens-care-plus/providers-womens-care.html,text/html,200,OK,Indexable,,Providers at Women’s Care Plus,30,287,,0,0,,0,Providers at Women’s Care Plus,30,Institution,11,Information,11,,,,https://health.tamu.edu/care/specialties/womens-care-plus/providers-womens-care.html,,,,,,24401,89,7.43,2,,3,2,0,1.26,59,31,0,18,18,0,,,,,69e2be80c7572bdab99d28e25bbe985d,0.403,"Thu, 13 Jan 2022 13:12:21 GMT",,,,1.1,https://health.tamu.edu/care/specialties/womens-care-plus/providers-womens-care.html,2022-02-04 11:26:44
71,https://health.tamu.edu/care/images/family-care-bryan-small.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,143054,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.391,"Thu, 27 Jan 2022 22:56:58 GMT",,,,1.1,https://health.tamu.edu/care/images/family-care-bryan-small.jpg,2022-02-04 11:26:44
72,https://health.tamu.edu/care/specialties/family-care/services/umbilical-hernia-repair.html,text/html,200,OK,Indexable,,Umbilical hernia repair,23,199,,0,0,,0,Umbilical hernia repair,23,Coming Soon,11,Umbilical hernia repair locations,33,,,,https://health.tamu.edu/care/specialties/family-care/services/umbilical-hernia-repair.html,,,,,,41720,312,7.406,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,51b6ce55d24509cd68cfa724a0b4726f,0.335,"Wed, 12 Jan 2022 17:54:32 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/umbilical-hernia-repair.html,2022-02-04 11:26:44
73,https://health.tamu.edu/care/professionals/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.207,,https://health.tamu.edu/care/professionals/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/professionals/,2022-02-04 11:26:44
74,https://health.tamu.edu/care/specialties/family-care/services/womens-health.html,text/html,200,OK,Indexable,,Women's Health,14,146,,0,0,,0,Women's Health,14,Women's Health,14,Pregnancy Care and Delivery,27,,,,https://health.tamu.edu/care/specialties/family-care/services/womens-health.html,,,,,,42535,438,9.207,2,,9,8,0,5.03,84,56,0,18,18,0,,,,,2987781047409a88189295c42bacedcb,0.55,"Wed, 12 Jan 2022 17:54:48 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/womens-health.html,2022-02-04 11:26:44
75,https://health.tamu.edu/care/specialties/oral-care/services/temporomandibular-joint-surgery.html,text/html,200,OK,Indexable,,Temporomandibular Joint Surgery,31,301,,0,0,,0,Temporomandibular Joint Surgery,31,Temporomandibular Joint Surgery Locations,41,Related Services,16,,,,https://health.tamu.edu/care/specialties/oral-care/services/temporomandibular-joint-surgery.html,,,,,,42897,422,9.299,2,,6,5,0,3.14,84,56,0,18,18,0,,,,,76566039366016f7abd774875cbb4432,0.335,"Wed, 12 Jan 2022 17:53:54 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/temporomandibular-joint-surgery.html,2022-02-04 11:26:44
76,https://health.tamu.edu/care/locations/index.html,text/html,200,OK,Non-Indexable,Canonicalised,"Locations, maps and contact information for Texas A&M Health clinics",68,613,,0,0,,0,Clinic Locations,16,Family Care Bryan,17,Family Care Navasota,20,,,,https://health.tamu.edu/care/locations/,,,,,,24257,212,8.925,2,,168,43,0,27.04,54,38,0,27,24,0,,,,,6f46131fea8c6c3977df289c234ce46e,0.515,"Thu, 16 Sep 2021 13:43:55 GMT",,,,1.1,https://health.tamu.edu/care/locations/index.html,2022-02-04 11:26:44
77,https://health.tamu.edu/care/docs/tamu-npp-2020-11-02.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,100455,0,0.0,2,,1,1,0,0.63,0,0,0,0,0,0,,,,,,0.638,"Wed, 12 Jan 2022 17:51:42 GMT",,,,1.1,https://health.tamu.edu/care/docs/tamu-npp-2020-11-02.pdf,2022-02-04 11:26:44
78,https://health.tamu.edu/care/specialties/family-care/services/surgery-care.html,text/html,200,OK,Indexable,,Surgery care,12,113,,0,0,,0,Surgery care,12,Coming Soon,11,Surgery care locations,22,,,,https://health.tamu.edu/care/specialties/family-care/services/surgery-care.html,,,,,,41665,310,7.363,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,4cc4d0e925cb405999210ddee6f43e83,0.348,"Wed, 12 Jan 2022 17:54:57 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/surgery-care.html,2022-02-04 11:26:45
79,https://health.tamu.edu/care/images/navasota-small.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,165332,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.386,"Wed, 12 Jan 2022 17:56:25 GMT",,,,1.1,https://health.tamu.edu/care/images/navasota-small.jpg,2022-02-04 11:26:45
80,https://health.tamu.edu/care/images/virtual-care-behavoral.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,137606,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.383,"Wed, 12 Jan 2022 17:56:23 GMT",,,,1.1,https://health.tamu.edu/care/images/virtual-care-behavoral.jpg,2022-02-04 11:26:45
81,https://health.tamu.edu/images/jobs/texas-am-university.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,130732,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.34,"Wed, 29 Dec 2021 17:12:52 GMT",,,,1.1,https://health.tamu.edu/images/jobs/texas-am-university.jpg,2022-02-04 11:26:45
82,https://health.tamu.edu/care/specialties/oral-care/services/wisdom-teeth-removal.html,text/html,200,OK,Indexable,,Wisdom Teeth Removal,20,213,,0,0,,0,Wisdom Teeth Removal,20,Wisdom Teeth Removal Service Locations,38,Related Services,16,,,,https://health.tamu.edu/care/specialties/oral-care/services/wisdom-teeth-removal.html,,,,,,43734,590,11.378,2,,13,12,0,7.55,84,56,0,18,18,0,,,,,b161dfc693a8c3423dea4ee2c15bbe20,0.378,"Wed, 12 Jan 2022 17:54:00 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/wisdom-teeth-removal.html,2022-02-04 11:26:45
83,https://health.tamu.edu/care/specialties/family-care/services/pregnancy.html,text/html,200,OK,Indexable,,Pregnancy care and delivery,27,251,,0,0,,0,Pregnancy care and delivery,27,How do we care for your pregnancy?,34,Pregnancy care and delivery Locations,37,,,,https://health.tamu.edu/care/specialties/family-care/services/pregnancy.html,,,,,,42486,401,8.662,2,,9,8,0,5.03,84,56,0,19,19,0,,,,,551ba0ea3371ef88e287ae014b4d58e3,0.409,"Wed, 12 Jan 2022 17:54:43 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/pregnancy.html,2022-02-04 11:26:45
84,https://health.tamu.edu/care/specialties/family-care/services/endoscopy.html,text/html,200,OK,Indexable,,Endoscopy,9,99,,0,0,,0,Endoscopy,9,What is Endoscopy?,18,What endoscopy options do we offer?,35,,,,https://health.tamu.edu/care/specialties/family-care/services/endoscopy.html,,,,,,42635,441,9.394,2,,25,24,0,15.09,84,56,0,18,18,0,,,,,ae3874523197ec8b68a767589d684ad1,0.537,"Wed, 12 Jan 2022 17:54:46 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/endoscopy.html,2022-02-04 11:26:45
85,https://health.tamu.edu/care/specialties/family-care/services/family-care.html,text/html,200,OK,Indexable,,Family Care,11,107,,0,0,,0,Family Care,11,Comprehensive Family Medicine Care,34,Family Care Locations,21,,,,https://health.tamu.edu/care/specialties/family-care/services/family-care.html,,,,,,42093,366,8.26,2,,30,29,0,18.24,84,56,0,18,18,0,,,,,cbf22e86c06a9eb00cc7afb591d8d2dd,0.546,"Wed, 12 Jan 2022 17:54:57 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/family-care.html,2022-02-04 11:26:45
86,https://health.tamu.edu/care/specialties/family-care/insurance.html,text/html,200,OK,Indexable,,Accepted Insurance Plans,24,229,,0,0,,0,Accepted Insurance Plans,24,Institution,11,Information,11,,,,https://health.tamu.edu/care/specialties/family-care/insurance.html,,,,,,37560,819,18.773,2,,7,6,0,3.77,57,29,0,18,18,0,,,,,fb153524f15db4328bdef7244b0c0553,0.282,"Wed, 12 Jan 2022 17:55:06 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/insurance.html,2022-02-04 11:26:45
87,https://health.tamu.edu/care/docs/family-care/roi-auth-spanish-form.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,114374,0,0.0,2,,42,42,0,26.42,0,0,0,0,0,0,,,,,,0.353,"Wed, 26 Jan 2022 16:29:34 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/roi-auth-spanish-form.pdf,2022-02-04 11:26:46
88,https://health.tamu.edu/care/specialties/oral-care/locations/dallas.html,text/html,200,OK,Indexable,,Oral and Maxillofacial Surgery Dallas,37,325,,0,0,,0,Oral and Maxillofacial Surgery Dallas,37,About the Clinic,16,Location,8,,,,https://health.tamu.edu/care/specialties/oral-care/locations/dallas.html,,,,,,32367,661,17.137,2,,20,18,0,11.32,91,61,0,21,21,0,,,,,92f6b27699a04378cfaf85b4f989508c,0.638,"Wed, 12 Jan 2022 17:54:07 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/locations/dallas.html,2022-02-04 11:26:45
89,https://health.tamu.edu/health.tamu.edu/press/index,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,43,43,0,27.04,0,0,0,0,0,0,,,,,,0.205,,https://health.tamu.edu/health.tamu.edu/press/index/,HTTP Redirect,,1.1,https://health.tamu.edu/health.tamu.edu/press/index,2022-02-04 11:26:46
90,https://health.tamu.edu/care/specialties/family-care/services/echocardiography.html,text/html,200,OK,Indexable,,Echocardiography,16,161,,0,0,,0,Echocardiography,16,Coming Soon,11,Echocardiography Services locations,35,,,,https://health.tamu.edu/care/specialties/family-care/services/echocardiography.html,,,,,,41694,309,7.399,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,435389934be734da3471cc10fa3c7acc,0.347,"Wed, 12 Jan 2022 17:54:43 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/echocardiography.html,2022-02-04 11:26:46
91,https://health.tamu.edu/care/specialties/family-care/services/geriatric-care.html,text/html,200,OK,Indexable,,Geriatric Care,14,123,,0,0,,0,Geriatric Care,14,What is Geriatric Care?,23,Geriatric Care Locations,24,,,,https://health.tamu.edu/care/specialties/family-care/services/geriatric-care.html,,,,,,42138,374,8.292,2,,25,24,0,15.09,84,55,0,18,18,0,,,,,928fec67a12ebedbe12a1cff05b4ed45,0.351,"Wed, 12 Jan 2022 17:54:29 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/geriatric-care.html,2022-02-04 11:26:46
92,https://health.tamu.edu/care/images/healthhub-bryan.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,87605,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.369,"Thu, 27 Jan 2022 22:56:58 GMT",,,,1.1,https://health.tamu.edu/care/images/healthhub-bryan.jpg,2022-02-04 11:26:46
93,https://health.tamu.edu/care/specialties/family-care/services/cholecystectomy.html,text/html,200,OK,Indexable,,Cholecystectomy,15,151,,0,0,,0,Cholecystectomy,15,Coming Soon,11,Cholecystectomy Services locations,34,,,,https://health.tamu.edu/care/specialties/family-care/services/cholecystectomy.html,,,,,,41689,309,7.395,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,fabaf5743793a87a2c2453c9c75eb39,0.307,"Wed, 12 Jan 2022 17:54:34 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/cholecystectomy.html,2022-02-04 11:26:46
94,https://health.tamu.edu/care/images/healthhub-welcome-1.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,124875,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.388,"Thu, 27 Jan 2022 22:56:57 GMT",,,,1.1,https://health.tamu.edu/care/images/healthhub-welcome-1.jpg,2022-02-04 11:26:47
95,https://health.tamu.edu/care/docs/family-care/mpoa.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,50938,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.312,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/mpoa.pdf,2022-02-04 11:26:47
96,https://health.tamu.edu/care/docs/privacy-notice.doc,application/msword,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,136704,0,0.0,2,,1,1,0,0.63,0,0,0,0,0,0,,,,,,0.376,"Wed, 12 Jan 2022 17:51:42 GMT",,,,1.1,https://health.tamu.edu/care/docs/privacy-notice.doc,2022-02-04 11:26:47
97,https://health.tamu.edu/care/docs/family-care/new-patient-esp.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,723552,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.468,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/new-patient-esp.pdf,2022-02-04 11:26:47
98,https://health.tamu.edu/care/images/providers.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,180270,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.573,"Wed, 26 Jan 2022 16:27:41 GMT",,,,1.1,https://health.tamu.edu/care/images/providers.jpg,2022-02-04 11:26:47
99,https://health.tamu.edu/index.html,text/html,200,OK,Indexable,,Texas A&M Health,16,164,"The Texas A&amp;M University Health Science Center (Texas A&amp;M Health) is creating the next generation of innovators, advocates, caregivers and life-savers through the colleges of dentistry, medicine, nursing, pharmacy and public health.",240,1455,,0,Texas A&M Health,16,INCLEMENT WEATHER,17,"Honoring the past, shaping the future",37,,,,https://health.tamu.edu/index.html,,,,,,113809,2470,16.318,2,,99,52,0,32.7,95,50,0,71,46,0,,,,,cadc74d674cc04b18bffbb6cbda799e5,0.471,"Thu, 03 Feb 2022 21:28:08 GMT",,,,1.1,https://health.tamu.edu/index.html,2022-02-04 11:26:47
100,https://health.tamu.edu/care/docs/family-care/health-history-esp.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,41782,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.476,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/health-history-esp.docx,2022-02-04 11:26:48
101,https://health.tamu.edu/care/specialties/family-care/services/fracture-care.html,text/html,200,OK,Indexable,,Fracture Care,13,121,,0,0,,0,Fracture Care,13,What is non-operative fracture care?,36,Fracture Care Locations,23,,,,https://health.tamu.edu/care/specialties/family-care/services/fracture-care.html,,,,,,42507,436,9.015,2,,24,23,0,14.47,84,56,0,18,18,0,,,,,809f742fcb3086eca743601448057d3c,0.443,"Wed, 12 Jan 2022 17:54:51 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/fracture-care.html,2022-02-04 11:26:48
102,https://health.tamu.edu/care/docs/family-care/new-patient-esp.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,65117,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.336,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/new-patient-esp.docx,2022-02-04 11:26:48
104,https://health.tamu.edu/care/specialties/oral-care/services/cosmetic-surgery.html,text/html,200,OK,Indexable,,Cosmetic Surgery,16,158,,0,0,,0,Cosmetic Surgery,16,Cosmetic Surgery Locations,26,Related Services,16,,,,https://health.tamu.edu/care/specialties/oral-care/services/cosmetic-surgery.html,,,,,,46533,1010,16.323,2,,15,13,0,8.18,84,56,0,18,18,0,,,,,a59853287fd239114066dbc397300eaf,0.436,"Wed, 12 Jan 2022 17:54:01 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/cosmetic-surgery.html,2022-02-04 11:26:48
105,https://health.tamu.edu/care/specialties/behavioral-care/psychiatry.html,text/html,200,OK,Indexable,,Psychiatry and Behavioral Health,32,292,,0,0,,0,Psychiatry and Behavioral Health,32,About the Clinic,16,Clinic Location,15,,,,https://health.tamu.edu/care/specialties/behavioral-care/psychiatry.html,,,,,,30175,584,17.972,2,,14,12,0,7.55,64,33,0,23,23,0,,,,,b7301b0ef2fb03c4639c7f7e0983562c,0.576,"Wed, 12 Jan 2022 17:54:16 GMT",,,,1.1,https://health.tamu.edu/care/specialties/behavioral-care/psychiatry.html,2022-02-04 11:26:48
106,https://health.tamu.edu/care/student-health/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.225,,https://health.tamu.edu/care/student-health/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/student-health/,2022-02-04 11:26:49
107,https://health.tamu.edu/care/images/fort-worth-clinic.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,14421,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.348,"Wed, 12 Jan 2022 17:56:03 GMT",,,,1.1,https://health.tamu.edu/care/images/fort-worth-clinic.jpg,2022-02-04 11:26:49
108,https://health.tamu.edu/care/specialties/family-care/services/pulmonary-function.html,text/html,200,OK,Indexable,,Pulmonary Function Test,23,221,,0,0,,0,Pulmonary Function Test,23,What is a Pulmonary Function Test?,34,Pulmonary Function Test Locations,33,,,,https://health.tamu.edu/care/specialties/family-care/services/pulmonary-function.html,,,,,,41902,338,7.761,2,,24,23,0,14.47,84,56,0,18,18,0,,,,,e052113e8ec2c281944715bef0e8ae89,0.346,"Wed, 12 Jan 2022 17:54:51 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/pulmonary-function.html,2022-02-04 11:26:49
109,https://health.tamu.edu/care/images/behavioral-about-square.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,98609,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.567,"Wed, 12 Jan 2022 17:56:22 GMT",,,,1.1,https://health.tamu.edu/care/images/behavioral-about-square.jpg,2022-02-04 11:26:48
110,https://health.tamu.edu/care/docs/family-care/livingwill.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,47103,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.365,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/livingwill.pdf,2022-02-04 11:26:49
111,https://health.tamu.edu/care/specialties/behavioral-care/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.334,,https://health.tamu.edu/care/specialties/behavioral-care/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/specialties/behavioral-care/,2022-02-04 11:26:49
112,https://health.tamu.edu/care/docs/family-care/financial-consent.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,499680,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.364,"Wed, 26 Jan 2022 16:29:32 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/financial-consent.pdf,2022-02-04 11:26:49
113,https://health.tamu.edu/care/images/healthhub-welcome-3.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,145297,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.33,"Thu, 27 Jan 2022 22:56:57 GMT",,,,1.1,https://health.tamu.edu/care/images/healthhub-welcome-3.jpg,2022-02-04 11:26:49
114,https://health.tamu.edu/care/images/patient-square.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,67883,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.465,"Wed, 26 Jan 2022 16:16:00 GMT",,,,1.1,https://health.tamu.edu/care/images/patient-square.jpg,2022-02-04 11:26:49
115,https://health.tamu.edu/care/specialties/oral-care/services/dental-implants.html,text/html,200,OK,Indexable,,Dental Implants,15,137,,0,0,,0,Dental Implants,15,Dental Implants Service locations,33,Related Services,16,,,,https://health.tamu.edu/care/specialties/oral-care/services/dental-implants.html,,,,,,44848,757,13.36,2,,12,11,0,6.92,84,56,0,18,18,0,,,,,ca4d909aadc3863aec2d7cddd51f2deb,0.44,"Wed, 12 Jan 2022 17:54:02 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/dental-implants.html,2022-02-04 11:26:49
