"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.massgeneral.org/cancer-center/clinical-trials-and-research","text/html; charset=UTF-8","200","OK","Indexable","","Clinical Trials and Research","28","249","","0","0","Integrating compassionate care with leading-edge research ensures that each patient receives the best possible personalized cancer medicine.","140","889","","0","Clinical Trials and Research","28","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/cancer-center/clinical-trials-and-research","","","","","","95223","986","11.502","3","","37","21","1.820","280","139","15","10","","","","","9d017cf28ffb89be744ae03af1c80513","0.378","","","","","HTTP/1.1","https://www.massgeneral.org/cancer-center/clinical-trials-and-research","2021-09-20 10:33:39"
"https://www.massgeneral.org/obgyn/patient-resources/obgyn-videos","text/html; charset=UTF-8","200","OK","Indexable","","OB/GYN Videos","13","142","","0","0","Short informational videos on a wide range of obstetrics & gynecology and women's health topics. Watch now.","107","684","","0","OB/GYN Videos","13","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/obgyn/patient-resources/obgyn-videos","","","","","","95859","1185","12.639","3","","55","36","3.120","275","139","47","42","","","","","a2dffbedd6e176d9a395c1678c4188e2","0.376","","","","","HTTP/1.1","https://www.massgeneral.org/obgyn/patient-resources/obgyn-videos","2021-09-20 10:33:40"
"https://www.massgeneral.org/news/hotline/HTL121120/history-award","text/html; charset=UTF-8","200","OK","Indexable","","Mass General History Award: Celebrating “Keen Minds”","52","487","","0","0","David N. Louis, MD, and Robert H. Young, MD, have received the 2020 Patricia R. Austen, RN, MGH History Award. The award honors individuals or groups who have worked to promote or preserve Mass General history.","210","1369","","0","Mass General History Award: Celebrating “Keen Minds”","52","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/news/hotline/HTL121120/history-award","","","","","","78918","1228","14.580","3","","19","4","0.350","242","117","16","11","","","","","eba67cda09ac9f14111887e7d39238b2","0.785","","","","","HTTP/1.1","https://www.massgeneral.org/news/hotline/HTL121120/history-award","2021-09-20 10:33:39"
"https://www.massgeneral.org/imaging/programs-and-services/ultrasound","text/html; charset=UTF-8","200","OK","Indexable","","Ultrasound","10","97","","0","0","Mass General Imaging provides ultrasound services at many locations to help diagnose a wide range of conditions.","112","713","","0","Ultrasound","10","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/imaging/programs-and-services/ultrasound","","","","","","80686","776","11.276","3","","44","26","2.250","251","124","17","12","","","","","55780bb1a7bb6a2715f4d14cae8b3160","0.734","","","","","HTTP/1.1","https://www.massgeneral.org/imaging/programs-and-services/ultrasound","2021-09-20 10:33:40"
"https://www.massgeneral.org/news/coronavirus/research/mobilizing-response","text/html; charset=UTF-8","200","OK","Indexable","","COVID-19: Mobilizing Response","29","287","","0","0","Learn how Mass General clinicians and researchers are working to accelerate the hospital's response to the COVID-19 pandemic.","125","808","","0","Mobilizing Response","19","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/news/coronavirus/research/mobilizing-response","","","","","","107875","3445","25.348","3","","47","30","2.600","303","171","23","15","","","","","cb4cbc8918540707ae74c987419e471b","0.740","","","","","HTTP/1.1","https://www.massgeneral.org/news/coronavirus/research/mobilizing-response","2021-09-20 10:33:40"
"https://www.massgeneral.org/assets/MGH/pdf/visit/LTR_SPANISH_Pandemic-Visiting-Guidelines_12012020.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","77910","0","0.000","3","","2","2","0.170","0","0","0","0","","","","","","0.035","Tue, 01 Dec 2020 22:10:57 GMT","","","","HTTP/1.1","https://www.massgeneral.org/assets/MGH/pdf/visit/LTR_SPANISH_Pandemic-Visiting-Guidelines_12012020.pdf","2021-09-20 10:33:41"
"https://www.massgeneral.org/transplant/news/overcoming-all-odds-for-a-new-kidney","text/html; charset=UTF-8","200","OK","Indexable","","Overcoming All Odds for A New Kidney","36","345","","0","0","In September 2020, Ann Foti became a living kidney donor for her husband, Gino. The Fotis received care from a multidisciplinary team of specialists at the Massachusetts General Hospital Transplant Center; however, because of complications with Gino’s condition and the onset of the COVID-19 pandemic, the journey toward transplantation surgery was far from simple.","365","2299","","0","Overcoming All Odds for A New Kidney","36","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/transplant/news/overcoming-all-odds-for-a-new-kidney","","","","","","93808","1971","17.455","3","","28","10","0.870","274","132","16","11","","","","","2c3a416e074bec3725305d21adff5fb8","0.887","","","","","HTTP/1.1","https://www.massgeneral.org/transplant/news/overcoming-all-odds-for-a-new-kidney","2021-09-20 10:33:40"
"https://www.massgeneral.org/visit/visiting-patients","text/html; charset=UTF-8","200","OK","Indexable","","Visiting Patients","17","141","","0","0","Massachusetts General Hospital understands that visits from family members and friends are an important part of the healing process. Learn what you need to know before visiting patients at Mass General.","202","1272","","0","Visiting Patients at Massachusetts General Hospital","51","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/visit/visiting-patients","","","","","","96286","3008","24.120","3","","53","37","3.210","254","111","17","12","","","","","29f3a4947cb3a8ba55a532322b464105","0.595","","","","","HTTP/1.1","https://www.massgeneral.org/visit/visiting-patients","2021-09-20 10:33:40"
"https://www.massgeneral.org/careers/career-development/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Career Development","18","182","","0","0","Our goal is to keep employees engaged and excited, learning and achieving, throughout their career.","99","621","","0","Career Development","18","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/careers/career-development","","","","","","72828","746","12.405","3","","38","17","1.470","232","106","17","12","","","","","918db7c3ee9d9a0e104d0ff6713b1dd2","0.907","","","","","HTTP/1.1","https://www.massgeneral.org/careers/career-development/","2021-09-20 10:33:40"
"https://www.massgeneral.org/social-service/contact/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Social Service: Contact Us","26","234","","0","0","Contact the Mass General Social Service Department to learn more about our programs or to make an appointment.","110","717","","0","Social Service","14","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/social-service/contact","","","","","","74783","574","10.345","3","","34","14","1.210","237","110","16","11","","","","","eb0d895fec68576de053da2a84682ea8","0.437","","","","","HTTP/1.1","https://www.massgeneral.org/social-service/contact/","2021-09-20 10:33:41"
"https://www.massgeneral.org/cn/international/stories/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","International Patient Stories","29","241","","0","0","Learn about news and events in the International Patient Center.","64","401","","0","国际患者故事","6","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/cn/international/stories","","","","","","75617","363","9.206","3","","32","15","1.300","241","109","15","10","","","","","4d27f5c96c6eeba4a0615860c04ae0b9","0.445","","","","","HTTP/1.1","https://www.massgeneral.org/cn/international/stories/","2021-09-20 10:33:41"
"https://www.massgeneral.org/psychiatry/about/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","About the Department of Psychiatry","34","311","","0","0","For 80 years the Department of Psychiatry at Mass General has provided the highest quality care to adults, children and adolescents. We also conduct pioneering research, educate professionals in the field and serve our community.","229","1441","","0","About the Department of Psychiatry","34","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/psychiatry/about","","","","","","93536","1655","16.770","3","","48","26","2.250","270","130","18","13","","","","","acde106286cf9c7d178829ef7ec55b9d","0.547","","","","","HTTP/1.1","https://www.massgeneral.org/psychiatry/about/","2021-09-20 10:33:41"
"https://www.massgeneral.org/news/browse?Text=*&PageType[]=article&Start=1&MaxResults=10&summary=context&MethodName=getlisting&SortDesc[]=publishdate&CentersAndDepartments[]=Transplant-Center","text/html; charset=UTF-8","200","OK","Indexable","","Browse Mass General News","24","248","","0","0","Search all news and articles from Mass General.","47","301","","0","Browse Mass General News","24","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/news/browse?Text=*&PageType[]=article&Start=1&MaxResults=10&summary=context&MethodName=getlisting&SortDesc[]=publishdate&CentersAndDepartments[]=Transplant-Center","","","","","","163710","873","8.090","3","","31","6","0.520","238","106","15","10","","","","","6688e3d35f6608beff604230523e7af6","0.167","","","","","HTTP/1.1","https://www.massgeneral.org/news/browse?Text=*&PageType[]=article&Start=1&MaxResults=10&summary=context&MethodName=getlisting&SortDesc[]=publishdate&CentersAndDepartments[]=Transplant-Center","2021-09-20 10:33:41"
"https://www.massgeneral.org/notices/privacy/patient-confidentiality","text/html; charset=UTF-8","200","OK","Indexable","","Patient Confidentiality","23","192","","0","0","Massachusetts General Hospital adheres to the requirements outlined by the Health Insurance Portability and Accountability Act (HIPAA), which ensures security and privacy of an individual's medical records and promotes privacy and trust between patients and their health care providers.","286","1783","","0","Patient Confidentiality","23","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/notices/privacy/patient-confidentiality","","","","","","66383","568","11.403","3","","19","4","0.350","218","95","23","15","","","","","f2253c254bb169c8bd130df920549c0f","0.278","","","","","HTTP/1.1","https://www.massgeneral.org/notices/privacy/patient-confidentiality","2021-09-20 10:33:41"
"https://www.massgeneral.org/equity-and-inclusion/news","text/html; charset=UTF-8","200","OK","Indexable","","Equity and Community Health News and Events","43","423","","0","0","Learn how we're working to improve diversity, equity and inclusion in the Mass General community and beyond. News here represents the work of various groups and programs across Mass General.","190","1230","","0","Equity & Community Health News & Events","39","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/equity-and-inclusion/news","","","","","","80893","882","11.554","3","","19","4","0.350","236","111","19","14","","","","","2a200ed6c70883bb28b11aa3ab50e9ce","0.575","","","","","HTTP/1.1","https://www.massgeneral.org/equity-and-inclusion/news","2021-09-20 10:33:41"
"https://www.massgeneral.org/pathology/news/in-memoriam-van-cott","text/html; charset=UTF-8","200","OK","Indexable","","in-memoriam-van-cott","20","193","","0","0","","0","0","","0","In Memoriam: Dr. Betsy Van Cott","31","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/pathology/news/in-memoriam-van-cott","","","","","","74002","652","11.323","3","","19","4","0.350","245","120","15","10","","","","","5d07b73158d9f456ad183349b5ccdc65","0.459","","","","","HTTP/1.1","https://www.massgeneral.org/pathology/news/in-memoriam-van-cott","2021-09-20 10:33:42"
"https://www.massgeneral.org/telehealth/news/vics-program-helps-nurses-safely-connect-with-covid-19-patients","text/html; charset=UTF-8","200","OK","Indexable","","Telehealth: The Video Intercom Communication System (VICS) Program Helps Nurses Safely Connect with COVID-19 Patients","117","1114","","0","0","In the COVID-19 era, there is an urgent need for telehealth programs like VICS.","79","490","","0","Telehealth: The Video Intercom Communication System (VICS) Program Helps Nurses Safely Connect with COVID-19 Patients","117","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/telehealth/news/vics-program-helps-nurses-safely-connect-with-covid-19-patients","","","","","","83387","1432","16.112","3","","18","3","0.260","251","124","16","11","","","","","cc75f3cac9432a0f60aa68ac1fdb2a0b","0.570","","","","","HTTP/1.1","https://www.massgeneral.org/telehealth/news/vics-program-helps-nurses-safely-connect-with-covid-19-patients","2021-09-20 10:33:42"
"http://www.massgeneral.org/research/about/RI-welcome.aspx","","302","Found : Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","11","11","0.950","0","0","0","0","","","","","","0.062","","https://www.massgeneral.org/research/about/RI-welcome.aspx","HTTP Redirect","","HTTP/1.1","http://www.massgeneral.org/research/about/RI-welcome.aspx","2021-09-20 10:33:43"
"https://www.massgeneral.org/equity-and-inclusion/resources","text/html; charset=UTF-8","200","OK","Indexable","","Resources: Equity and Community Health","38","369","","0","0","Resources for staff, patients and the community from Mass General Equity and Community Health Office","100","647","","0","Equity and Community Health Resources","37","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/equity-and-inclusion/resources","","","","","","78441","933","12.817","3","","18","3","0.260","232","108","22","17","","","","","95a0c550cfeb5155a27e12f38223022d","0.272","","","","","HTTP/1.1","https://www.massgeneral.org/equity-and-inclusion/resources","2021-09-20 10:33:41"
"https://www.massgeneral.org/surgery/thoracic-surgery/news/nancy-falconeri-patient-story","text/html; charset=UTF-8","200","OK","Indexable","","A Story of Strength: Nancy Falconeri’s Patient Story","52","453","","0","0","Nancy describes her journey to recovery and the treatment she received as a patient at Mass General. Her care was led by Henning Gaissert, MD, surgeon in the Mass General Division of Thoracic Surgery and chief of thoracic surgery at Mass General Brigham’s Newton-Wellesley Hospital, and Steve Zeitels, MD, chief of the Mass General Center for Laryngeal Surgery & Voice Rehabilitation.","384","2445","","0","A Story of Strength: Nancy Falconeri’s Patient Story","52","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/surgery/thoracic-surgery/news/nancy-falconeri-patient-story","","","","","","90096","1947","17.661","3","","19","4","0.350","256","126","16","11","","","","","230356bd90483cbb152215805ad92289","1.534","","","","","HTTP/1.1","https://www.massgeneral.org/surgery/thoracic-surgery/news/nancy-falconeri-patient-story","2021-09-20 10:33:41"
"https://www.massgeneral.org/vascular-center/contact/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Contact and Visitor Information for the Fireman Vascular Center","63","555","","0","0","Contact us to find out more about our services, schedule an appointment or refer a patient.","91","562","","0","Fireman Vascular Center","23","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/vascular-center/contact","","","","","","78840","640","10.447","3","","35","14","1.210","249","112","16","11","","","","","bc5e53b76acc1ad3b98d37cfef238eb3","0.317","","","","","HTTP/1.1","https://www.massgeneral.org/vascular-center/contact/","2021-09-20 10:33:43"
"https://www.massgeneral.org/doctors/18015/Melissa-Abraham","text/html; charset=UTF-8","200","OK","Indexable","","Melissa Abraham, PhD -","22","215","","0","0","","0","0","","0","Melissa Abraham, PhD","20","Melissa Abraham, PhD","20","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/doctors/18015/Melissa-Abraham","","","","","","69586","575","10.820","3","","22","3","0.260","222","95","17","12","","","","","7ec2f939c2dcfff07f8183776ffedfda","0.687","","","","","HTTP/1.1","https://www.massgeneral.org/doctors/18015/Melissa-Abraham","2021-09-20 10:33:43"
"https://www.massgeneral.org/news/browse?Text=*&PageType[]=article&Start=1&MaxResults=10&summary=context&MethodName=getlisting&SortDesc[]=publishdate&Topic[]=Nursing","text/html; charset=UTF-8","200","OK","Indexable","","Browse Mass General News","24","248","","0","0","Search all news and articles from Mass General.","47","301","","0","Browse Mass General News","24","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/news/browse?Text=*&PageType[]=article&Start=1&MaxResults=10&summary=context&MethodName=getlisting&SortDesc[]=publishdate&Topic[]=Nursing","","","","","","163658","873","8.092","3","","33","8","0.690","238","106","15","10","","","","","252398d316c9b466c2bdd077b15c3cc6","0.185","","","","","HTTP/1.1","https://www.massgeneral.org/news/browse?Text=*&PageType[]=article&Start=1&MaxResults=10&summary=context&MethodName=getlisting&SortDesc[]=publishdate&Topic[]=Nursing","2021-09-20 10:33:44"
"https://www.massgeneral.org/medicine/allergy/about/waltham","text/html; charset=UTF-8","200","OK","Indexable","","Allergy Associates Waltham","26","245","","0","0","52 Second Avenue, Suite 2600  Waltham, MA  02451","48","325","","0","Allergy Associates Waltham","26","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/medicine/allergy/about/waltham","","","","","","71025","419","9.553","3","","24","4","0.350","232","108","16","11","","","","","fa8e591d3087a6f22528c07e56852d6a","0.317","","","","","HTTP/1.1","https://www.massgeneral.org/medicine/allergy/about/waltham","2021-09-20 10:33:44"
"https://www.massgeneral.org/news/hotline/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Mass General Hotline","20","190","","0","0","Each week, we report important news within the Massachusetts General Hospital community featuring employees and initiatives that focus on bettering the future of clinical care, research and training. Read the latest edition of Hotline.","235","1445","","0","Hotline","7","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/news/hotline","","","","","","73958","573","9.860","3","","23","3","0.260","232","103","20","13","","","","","9f580d732d9e18f0307ac163cd8ff2c3","0.389","","","","","HTTP/1.1","https://www.massgeneral.org/news/hotline/","2021-09-20 10:33:44"
"https://www.massgeneral.org/obgyn/patient-resources/pregnancy-and-parenting/childbirth-and-parenting-classes","text/html; charset=UTF-8","200","OK","Indexable","","Childbirth & Parenting Classes","30","271","","0","0","The OB/GYN Department offers childbirth education classes and other educational resources to help new and expectant parents prepare for childbirth and early parenthood.","168","1064","","0","Childbirth & Parenting Classes","30","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/obgyn/patient-resources/pregnancy-and-parenting/childbirth-and-parenting-classes","","","","","","111846","3565","22.834","3","","60","36","3.120","269","135","16","11","","","","","5c08d1431b59c0e1f3050ac9cdf57eb4","0.350","","","","","HTTP/1.1","https://www.massgeneral.org/obgyn/patient-resources/pregnancy-and-parenting/childbirth-and-parenting-classes","2021-09-20 10:33:45"
"https://www.massgeneral.org/appointments-and-referrals/request-appointment","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","9","9","0.780","0","0","0","0","","","","","","0.053","","https://www.massgeneral.org/appointments-and-referrals/appointment-request","HTTP Redirect","","HTTP/1.1","https://www.massgeneral.org/appointments-and-referrals/request-appointment","2021-09-20 10:33:45"
"https://www.massgeneral.org/digestive/treatments-and-services/crohns-colitis/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Crohn's and Colitis Center","26","232","","0","0","The Crohn's and Colitis Center at Massachusetts General Hospital is one of the largest comprehensive, multidisciplinary programs in New England dedicated to the diagnosis and treatment of patients with Crohn's disease and ulcerative colitis.","241","1499","","0","Crohn's and Colitis Center","26","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/digestive/treatments-and-services/crohns-colitis","","","","","","119347","4532","29.579","3","","47","22","1.910","283","151","16","11","","","","","a75d2e1004701c954c8e5ccda1b7d18d","0.801","","","","","HTTP/1.1","https://www.massgeneral.org/digestive/treatments-and-services/crohns-colitis/","2021-09-20 10:33:44"
"https://www.massgeneral.org/notices/billing/insurance","text/html; charset=UTF-8","200","OK","Indexable","","Insurance Information","21","190","","0","0","Massachusetts General Hospital accepts most health insurance plans, including Medicare and Medicaid.","100","646","","0","Billing & Insurance","19","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/notices/billing/insurance","","","","","","66447","904","14.588","3","","22","7","0.610","218","95","16","11","","","","","2759953a656fe05281d05cb43a1eddc4","0.343","","","","","HTTP/1.1","https://www.massgeneral.org/notices/billing/insurance","2021-09-20 10:33:45"
"https://www.massgeneral.org/transplant/education-and-career-opportunities/residency-default","text/html; charset=UTF-8","200","OK","Indexable","","Transplant Center Residencies","29","273","","0","0","A leader in education and research, the Massachusetts General Hospital Transplant Center trains the next generation of health care professionals.","145","907","","0","Residencies","11","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/transplant/education-and-career-opportunities/residency-default","","","","","","74405","533","10.634","3","","43","25","2.170","251","119","15","10","","","","","810a13b2a4a9201870a1cf2909ec37b0","0.374","","","","","HTTP/1.1","https://www.massgeneral.org/transplant/education-and-career-opportunities/residency-default","2021-09-20 10:33:45"
"https://www.massgeneral.org/appointments-and-referrals/appointment-request","text/html; charset=UTF-8","200","OK","Indexable","","Request an Appointment","22","218","","0","0","Complete this form to request an appointment with a Mass General doctor.","72","461","","0","","0","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/appointments-and-referrals/appointment-request","","","","","","61821","331","9.579","3","","72","47","4.080","215","94","15","10","","","","","c53ee84f2357092ac939ea4a6001c713","0.309","","","","","HTTP/1.1","https://www.massgeneral.org/appointments-and-referrals/appointment-request","2021-09-20 10:33:46"
"https://giving.massgeneral.org/donate?re_fund=020943&is_designation=1&designation=Department%20of%20Surgery","text/html; charset=utf-8","200","OK","Indexable","","Make a Gift to Mass General","27","249","","0","0","With a gift to Mass General Hospital today, you can have an immediate impact on the lives of patients and ensure a healthy future for everyone we take care of at home and abroad. Thank you!
Your support of the MGH Fund today will be matched by a generous anonymous donor, up to $100,000 through September 30.
","309","1978","","0","Make a Gift to Mass General","27","Payment","7","Together we can shape the future of health care.","48","","0","","","","","","","","","","579885","272","1.021","3","","29","26","2.250","30","25","6","6","","","","","8b97722b870f897f763fda4638e1106","0.527","","","","","HTTP/1.1","https://giving.massgeneral.org/donate?re_fund=020943&is_designation=1&designation=Department%20of%20Surgery","2021-09-20 10:33:41"
"https://www.massgeneral.org/pathology/services/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Clinical Services in the Massachusetts General Hospital Department of Pathology","79","714","","0","0","Clinical Services provides clinical and anatomic pathology services around the clock, every day of the year. Our physicians, technologists, administrators and other staff strive to make accurate diagnoses, which we communicate to treating physicians effectively and efficiently.","278","1713","","0","Clinical Services","17","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/pathology/services","","","","","","77268","685","11.501","3","","48","29","2.520","266","136","17","11","","","","","f3025850ed926ea6cecb968474bcfba","0.363","","","","","HTTP/1.1","https://www.massgeneral.org/pathology/services/","2021-09-20 10:33:46"
"https://www.massgeneral.org/obgyn/news/faq-coronavirus-during-pregnancy","text/html; charset=UTF-8","200","OK","Indexable","","Coronavirus (COVID-19) During Pregnancy: FAQ for Pregnant Patients","66","625","","0","0","Get answers and up-to-date information on the risks of coronavirus for pregnant women.","86","546","","0","Coronavirus (COVID-19) During Pregnancy: Frequently Asked Questions for Pregnant Patients","89","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/obgyn/news/faq-coronavirus-during-pregnancy","","","","","","96275","2201","19.244","3","","73","53","4.600","275","140","22","17","","","","","b3bbe9985eecbcff1361812ffd90bf9d","0.472","","","","","HTTP/1.1","https://www.massgeneral.org/obgyn/news/faq-coronavirus-during-pregnancy","2021-09-20 10:33:46"
"https://www.massgeneral.org/museum/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Paul S. Russell Museum of Medical History and Innovation","56","515","","0","0","The Paul S. Russell, MD Museum of Medical History and Innovation presents the 200-year evolution of health care and medicine at Massachusetts General Hospital.","159","1021","","0","Museum of Medical History and Innovation","40","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/museum","","","","","","79944","649","10.273","3","","23","7","0.610","241","107","20","14","","","","","1082c16794b91d753edd13b6bc66dbd3","0.323","","","","","HTTP/1.1","https://www.massgeneral.org/museum/","2021-09-20 10:33:47"
"https://www.massgeneral.org/ophthalmology","text/html; charset=UTF-8","200","OK","Indexable","","Ophthalmology","13","134","","0","0","Massachusetts General Hospital works in close collaboration with the Department of Ophthalmology at Massachusetts Eye and Ear. Mass. Eye and Ear offers expert care for the full range of conditions and diseases affecting the eyes, including macular degeneration, glaucoma and diabetic eye disorders.","298","1885","","0","Department of Ophthalmology","27","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/ophthalmology","","","","","","66494","593","11.396","3","","18","2","0.170","217","94","18","13","","","","","bd2fce1caf1d53dd2b0674e8da1785a4","1.326","","","","","HTTP/1.1","https://www.massgeneral.org/ophthalmology","2021-09-20 10:33:46"
"https://www.massgeneral.org/cancer-center/patient-and-family-resources/patient-education/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Patient Education at the Cancer Center","38","343","","0","0","The Maxwell V. Blum Cancer Resource Program offers a range of patient education and support resources around the Cancer Center.","127","829","","0","Patient Education","17","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/cancer-center/patient-and-family-resources/patient-education","","","","","","86044","842","11.246","3","","82","61","5.290","270","138","17","11","","","","","58a4ab6a40a783f0a24691be91d3e49a","0.319","","","","","HTTP/1.1","https://www.massgeneral.org/cancer-center/patient-and-family-resources/patient-education/","2021-09-20 10:33:47"
"https://www.massgeneral.org/anesthesia/news/anesthesia-spotlight-you-wei-lin","text/html; charset=UTF-8","200","OK","Indexable","","Anesthesia Spotlight: You Wei Lin, MD","37","341","","0","0","In this spotlight, You Wei Lin, MD, anesthesiologist, shares more about his approach to patient care at Massachusetts General Hospital, his experience being deployed during COVID-19 and why the willingness to accept challenges at every stage of life is so valuable for a career in medicine.","290","1804","","0","Anesthesia Spotlight: You Wei Lin, MD","37","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/anesthesia/news/anesthesia-spotlight-you-wei-lin","","","","","","87111","1689","16.743","3","","19","4","0.350","255","123","15","10","","","","","4c4d1da0e7bb291873fb54783d869ba1","0.589","","","","","HTTP/1.1","https://www.massgeneral.org/anesthesia/news/anesthesia-spotlight-you-wei-lin","2021-09-20 10:33:47"
"https://www.massgeneral.org/neurology/about/faculty-development","text/html; charset=UTF-8","200","OK","Indexable","","Faculty Development in the Department of Neurology","50","466","","0","0","The Department of Neurology supports faculty career development in several different ways.","90","571","","0","Faculty Development in the Department of Neurology","50","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/neurology/about/faculty-development","","","","","","80498","866","12.726","3","","42","26","2.250","251","123","27","21","","","","","5ee4242973e1a1f10e13f355415bef74","0.373","","","","","HTTP/1.1","https://www.massgeneral.org/neurology/about/faculty-development","2021-09-20 10:33:48"
"https://www.massgeneral.org/medicine/about/physician-in-chief","text/html; charset=UTF-8","200","OK","Indexable","","A Message from Katrina Armstrong","32","307","","0","0","Welcome letter from Katrina Armstrong, MD, MSCE, physician-in-chief of the Department of Medicine at Massachusetts General Hospital.","132","852","","0","A Message from Katrina Armstrong, MD","36","","0","The Mass General Difference","27","Conditions & Treatments","23","","","","https://www.massgeneral.org/medicine/about/physician-in-chief","","","","","","72126","862","13.698","3","","36","17","1.470","235","109","15","10","","","","","4565360a1a68dea461a02097e3f0bd42","0.340","","","","","HTTP/1.1","https://www.massgeneral.org/medicine/about/physician-in-chief","2021-09-20 10:33:48"
"https://www.massgeneral.org/dermatology/research/","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","34","29","2.520","0","0","0","0","","","","","","0.041","","https://www.massgeneral.org/dermatology/research","HTTP Redirect","","HTTP/1.1","https://www.massgeneral.org/dermatology/research/","2021-09-20 10:33:49"
