"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Search 1: bridge clinic","URL Encoded Address","Crawl Timestamp"
"https://www.westernuhealth.com/wp-content/uploads/pdfs/patient-registration-packet-pcc-eci-fillable-sp.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","455003","0","0.000","2","","2","2","0","4.170","0","0","0","0","0","0","","","","","","0.270","Wed, 20 May 2020 23:19:19 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/pdfs/patient-registration-packet-pcc-eci-fillable-sp.pdf","2021-11-29 14:32:08"
"https://www.westernuhealth.com/pomona/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.255","Thu, 29 Jul 2021 15:36:31 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0","2021-11-29 14:32:08"
"https://www.westernuhealth.com/pomona/wp-includes/js/jquery/ui/draggable.min.js?ver=1.12.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.511","Thu, 04 Feb 2021 13:57:11 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-includes/js/jquery/ui/draggable.min.js?ver=1.12.1","2021-11-29 14:32:08"
"https://www.westernuhealth.com/pomona/patients/","text/html; charset=UTF-8","200","OK","Indexable","","Patients | WesternU Health | Pomona","35","329","","0","0","","0","Patients","8","","0","","0","","0","max-image-preview:large","","","https://www.westernuhealth.com/pomona/patients/","","","","","","107138","908","5.556","2","","57","14","0","29.170","93","39","0","12","11","0","","","","","dff92d6f7fc1c026d8143f6b494fc82e","0.311","","","","","1.1","0","https://www.westernuhealth.com/pomona/patients/","2021-11-29 14:32:08"
"https://www.westernuhealth.com/wecaredental/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.8","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.584","Tue, 19 Oct 2021 20:04:15 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.8","2021-11-29 14:32:08"
"https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/ui/resizable.min.js?ver=1.12.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.254","Thu, 04 Feb 2021 13:57:11 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/ui/resizable.min.js?ver=1.12.1","2021-11-29 14:32:09"
"https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.252","Thu, 17 Dec 2020 21:07:00 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2","2021-11-29 14:32:09"
"https://www.westernuhealth.com/wp-content/uploads/pdfs/westernu-health-eci-reg-spn-2019.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","351107","0","0.000","2","","3","3","0","6.250","0","0","0","0","0","0","","","","","","0.459","Tue, 29 Oct 2019 21:56:13 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/pdfs/westernu-health-eci-reg-spn-2019.pdf","2021-11-29 14:32:09"
"https://www.westernuhealth.com/oliver-station/wp-content/uploads/sites/12/the7-css/custom.css?ver=d6d830b82177","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.263","Tue, 23 Nov 2021 19:57:50 GMT","","","","1.1","0","https://www.westernuhealth.com/oliver-station/wp-content/uploads/sites/12/the7-css/custom.css?ver=d6d830b82177","2021-11-29 14:32:09"
"https://www.westernuhealth.com/wecaredental/wp-content/themes/dt-the7-child/style.css?ver=10.0.0","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.497","Fri, 15 Jun 2018 19:45:08 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-content/themes/dt-the7-child/style.css?ver=10.0.0","2021-11-29 14:32:09"
"https://www.westernuhealth.com/wp-content/plugins/gravityforms/legacy/css/browsers.min.css?ver=2.5.15","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.295","Tue, 16 Nov 2021 20:26:56 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/plugins/gravityforms/legacy/css/browsers.min.css?ver=2.5.15","2021-11-29 14:32:08"
"https://www.westernuhealth.com/los-angeles/wp-content/uploads/sites/14/js_composer/js_composer_front_custom.css?ver=6.7.0","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.534","Fri, 07 Dec 2018 00:28:47 GMT","","","","1.1","0","https://www.westernuhealth.com/los-angeles/wp-content/uploads/sites/14/js_composer/js_composer_front_custom.css?ver=6.7.0","2021-11-29 14:32:09"
"https://www.westernuhealth.com/wp-content/uploads/images/insurance-32x32.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1040","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.247","Mon, 15 Oct 2018 18:19:54 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/images/insurance-32x32.png","2021-11-29 14:32:09"
"https://www.westernuhealth.com/pomona/wp-content/uploads/sites/5/images/x-ray.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2387","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.331","Mon, 15 Oct 2018 18:40:23 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/uploads/sites/5/images/x-ray.png","2021-11-29 14:32:10"
"https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.12.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.284","Thu, 04 Feb 2021 13:57:11 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.12.1","2021-11-29 14:32:10"
"https://www.westernuhealth.com/wp-content/uploads/images/marker-wuh-rm.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1006","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.495","Wed, 14 Nov 2018 00:20:40 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/images/marker-wuh-rm.png","2021-11-29 14:32:10"
"https://www.westernuhealth.com/los-angeles/providers/","text/html; charset=UTF-8","200","OK","Indexable","","Providers | WesternU Health Los Angeles","39","366","","0","0","","0","Providers","9","","0","","0","","0","max-image-preview:large","","","https://www.westernuhealth.com/los-angeles/providers/","","","","","","74816","687","6.313","2","","25","7","0","14.580","36","16","0","10","9","0","","","","","c5219bea18a4ab598b103ba36b09db34","0.725","","","","","1.1","0","https://www.westernuhealth.com/los-angeles/providers/","2021-11-29 14:32:09"
"https://www.westernuhealth.com/wecaredental/wp-content/uploads/sites/15/the7-css/custom.css?ver=c4f0f557016c","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.506","Mon, 29 Nov 2021 03:00:18 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-content/uploads/sites/15/the7-css/custom.css?ver=c4f0f557016c","2021-11-29 14:32:10"
"https://www.westernuhealth.com/wecaredental/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/info-box.min.css?ver=3.19.11","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.268","Thu, 29 Jul 2021 15:37:34 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/info-box.min.css?ver=3.19.11","2021-11-29 14:32:10"
"https://www.westernuhealth.com/oliver-station/wp-includes/js/jquery/ui/accordion.min.js?ver=1.12.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.262","Thu, 04 Feb 2021 13:57:11 GMT","","","","1.1","0","https://www.westernuhealth.com/oliver-station/wp-includes/js/jquery/ui/accordion.min.js?ver=1.12.1","2021-11-29 14:32:10"
"https://www.westernuhealth.com/oliver-station/wp-content/plugins/calendarize-it/css/last_minute_fixes.css?ver=1.0.12","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.498","Tue, 19 Oct 2021 20:04:09 GMT","","","","1.1","0","https://www.westernuhealth.com/oliver-station/wp-content/plugins/calendarize-it/css/last_minute_fixes.css?ver=1.0.12","2021-11-29 14:32:10"
"https://www.westernuhealth.com/wecaredental/wp-content/plugins/dt-the7-core/assets/js/post-type.min.js?ver=2.5.7.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.502","Wed, 23 Jun 2021 22:57:28 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-content/plugins/dt-the7-core/assets/js/post-type.min.js?ver=2.5.7.1","2021-11-29 14:32:10"
"https://www.westernuhealth.com/wecaredental/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/animate.min.css?ver=3.19.11","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.312","Thu, 29 Jul 2021 15:37:34 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/animate.min.css?ver=3.19.11","2021-11-29 14:32:10"
"https://www.westernuhealth.com/wp-content/uploads/pdfs/notice-of-privacy-practices-fac-wide.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","149114","0","0.000","2","","1","1","0","2.080","0","0","0","0","0","0","","","","","","0.261","Mon, 06 Apr 2020 16:17:17 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/pdfs/notice-of-privacy-practices-fac-wide.pdf","2021-11-29 14:32:10"
"https://www.westernuhealth.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min.js?ver=6.7.0","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.478","Tue, 24 Aug 2021 15:01:29 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min.js?ver=6.7.0","2021-11-29 14:32:10"
"https://www.westernuhealth.com/pomona/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate_bg.min.js?ver=3.19.11","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.261","Thu, 29 Jul 2021 15:37:34 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate_bg.min.js?ver=3.19.11","2021-11-29 14:32:11"
"https://www.westernuhealth.com/wp-content/uploads/pdfs/referral-radiology.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","446691","0","0.000","2","","3","3","0","6.250","0","0","0","0","0","0","","","","","","0.485","Thu, 07 Nov 2019 17:55:16 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/pdfs/referral-radiology.pdf","2021-11-29 14:32:11"
"https://www.westernuhealth.com/pomona/wp-content/uploads/sites/5/2018/10/optometry.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1551","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.508","Mon, 15 Oct 2018 18:40:24 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/uploads/sites/5/2018/10/optometry.png","2021-11-29 14:32:11"
"https://www.westernuhealth.com/wecaredental/services/","text/html; charset=UTF-8","200","OK","Indexable","","Services | We Care Dental","25","233","","0","0","","0","Services","8","","0","","0","","0","max-image-preview:large","","","https://www.westernuhealth.com/wecaredental/services/","","","","","","69994","547","5.909","2","","18","4","0","8.330","22","6","0","14","13","0","","","","","95bbcf8855a2adb9ad59c5a4e010063e","0.588","","","","","1.1","0","https://www.westernuhealth.com/wecaredental/services/","2021-11-29 14:32:11"
"https://www.westernuhealth.com/wp-content/uploads/2018/10/thumbnail-2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","29045","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.506","Thu, 11 Oct 2018 22:08:28 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/2018/10/thumbnail-2.jpg","2021-11-29 14:32:11"
"https://www.westernuhealth.com/wp-content/uploads/images/suitcase.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1616","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.246","Wed, 10 Oct 2018 20:24:15 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/images/suitcase.png","2021-11-29 14:32:11"
"https://www.westernuhealth.com/pomona/wp-includes/js/dist/a11y.min.js?ver=0ac8327cc1c40dcfdf29716affd7ac63","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.272","Thu, 29 Jul 2021 15:36:31 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-includes/js/dist/a11y.min.js?ver=0ac8327cc1c40dcfdf29716affd7ac63","2021-11-29 14:32:12"
"https://www.westernuhealth.com/wecaredental/about/","text/html; charset=UTF-8","200","OK","Indexable","","About | We Care Dental","22","209","","0","0","","0","About","5","","0","","0","","0","max-image-preview:large","","","https://www.westernuhealth.com/wecaredental/about/","","","","","","80371","1013","8.663","2","","18","4","0","8.330","21","5","0","11","11","0","","","","","eea105b7e76b22b5710223e63b6eedb9","0.608","","","","","1.1","0","https://www.westernuhealth.com/wecaredental/about/","2021-11-29 14:32:11"
"https://www.westernuhealth.com/oliver-station/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.7.0","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.420","Tue, 24 Aug 2021 15:01:29 GMT","","","","1.1","0","https://www.westernuhealth.com/oliver-station/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.7.0","2021-11-29 14:32:12"
"https://www.westernuhealth.com/pomona/wp-content/plugins/calendarize-it/css/frontend.min.css?ver=4.0.8.6","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.518","Tue, 19 Oct 2021 20:04:09 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/plugins/calendarize-it/css/frontend.min.css?ver=4.0.8.6","2021-11-29 14:32:12"
"https://www.westernuhealth.com/oliver-station/patients","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","2","1","0","2.080","0","0","0","0","0","0","","","","","","0.614","","https://www.westernuhealth.com/oliver-station/patients/","HTTP Redirect","","1.1","0","https://www.westernuhealth.com/oliver-station/patients","2021-11-29 14:32:12"
"https://www.westernuhealth.com/pomona/wp-includes/js/jquery/ui/accordion.min.js?ver=1.12.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.297","Thu, 04 Feb 2021 13:57:11 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-includes/js/jquery/ui/accordion.min.js?ver=1.12.1","2021-11-29 14:32:10"
"https://www.westernuhealth.com/los-angeles/wp-content/uploads/sites/14/the7-css/mega-menu.css?ver=bd5bc32179f1","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.476","Wed, 24 Nov 2021 11:56:31 GMT","","","","1.1","0","https://www.westernuhealth.com/los-angeles/wp-content/uploads/sites/14/the7-css/mega-menu.css?ver=bd5bc32179f1","2021-11-29 14:32:12"
"https://www.westernuhealth.com/pomona/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate.min.js?ver=3.19.11","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.261","Thu, 29 Jul 2021 15:37:34 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate.min.js?ver=3.19.11","2021-11-29 14:32:13"
"https://www.westernuhealth.com/pomona/wp-content/themes/dt-the7/fonts/FontAwesome/css/all.min.css?ver=10.0.0","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.234","Tue, 23 Nov 2021 17:49:36 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/themes/dt-the7/fonts/FontAwesome/css/all.min.css?ver=10.0.0","2021-11-29 14:32:13"
"https://www.westernuhealth.com/wp-content/uploads/foot-ankle/Foot-Ankle-Care.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","101989","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.284","Thu, 25 Jul 2019 20:05:34 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/foot-ankle/Foot-Ankle-Care.jpg","2021-11-29 14:32:13"
"https://www.westernuhealth.com/los-angeles/wp-includes/js/jquery/ui/accordion.min.js?ver=1.12.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.333","Thu, 04 Feb 2021 13:57:11 GMT","","","","1.1","0","https://www.westernuhealth.com/los-angeles/wp-includes/js/jquery/ui/accordion.min.js?ver=1.12.1","2021-11-29 14:32:13"
"https://www.westernuhealth.com/wp-content/uploads/pharmacy/Pharmacy.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","166919","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.523","Thu, 25 Jul 2019 21:10:19 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/pharmacy/Pharmacy.jpg","2021-11-29 14:32:13"
"https://www.westernuhealth.com/los-angeles/wp-content/plugins/calendarize-it/css/print.css?ver=1.0.2","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.359","Tue, 19 Oct 2021 20:04:09 GMT","","","","1.1","0","https://www.westernuhealth.com/los-angeles/wp-content/plugins/calendarize-it/css/print.css?ver=1.0.2","2021-11-29 14:32:12"
"https://www.westernuhealth.com/wp-content/uploads/images/icon_mask.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","725","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.491","Tue, 23 Feb 2021 17:48:56 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/images/icon_mask.png","2021-11-29 14:32:13"
"https://www.westernuhealth.com/wp-content/uploads/pdfs/referral_form.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","213704","0","0.000","2","","3","3","0","6.250","0","0","0","0","0","0","","","","","","0.491","Sat, 10 Nov 2018 00:40:45 GMT","","","","1.1","0","https://www.westernuhealth.com/wp-content/uploads/pdfs/referral_form.pdf","2021-11-29 14:32:13"
"https://www.westernuhealth.com/pomona/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.19.11","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.280","Thu, 29 Jul 2021 15:37:34 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.19.11","2021-11-29 14:32:13"
"https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/jquery.min.js?ver=3.6.0","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.435","Thu, 29 Jul 2021 15:36:31 GMT","","","","1.1","0","https://www.westernuhealth.com/wecaredental/wp-includes/js/jquery/jquery.min.js?ver=3.6.0","2021-11-29 14:32:13"
"https://www.westernuhealth.com/los-angeles/contact/","text/html; charset=UTF-8","200","OK","Indexable","","Contact Us | WesternU Health Los Angeles","40","380","","0","0","","0","Contact Us","10","Directions","10","","0","","0","max-image-preview:large","","","https://www.westernuhealth.com/los-angeles/contact/","","","","","","82712","158","1.674","2","","37","7","0","14.580","28","8","0","12","9","0","","","","","2937d0f8b01026a07902c8496dbb4bb2","0.306","","","","","1.1","0","https://www.westernuhealth.com/los-angeles/contact/","2021-11-29 14:32:13"
"https://www.westernuhealth.com/pomona/wp-content/plugins/calendarize-it/js/bootstrap.min.js?ver=3.0.0","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.313","Tue, 19 Oct 2021 20:04:09 GMT","","","","1.1","0","https://www.westernuhealth.com/pomona/wp-content/plugins/calendarize-it/js/bootstrap.min.js?ver=3.0.0","2021-11-29 14:32:14"
"https://www.westernuhealth.com/oliver-station/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.8.2","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.588","Mon, 25 Oct 2021 18:16:22 GMT","","","","1.1","0","https://www.westernuhealth.com/oliver-station/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.8.2","2021-11-29 14:32:13"
"https://www.westernuhealth.com/los-angeles/wp-content/themes/dt-the7-child/css/wuhealth-custom.css?ver=1.0.0","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.814","Tue, 04 Feb 2020 18:36:40 GMT","","","","1.1","0","https://www.westernuhealth.com/los-angeles/wp-content/themes/dt-the7-child/css/wuhealth-custom.css?ver=1.0.0","2021-11-29 14:32:13"
"https://www.westernuhealth.com/oliver-station/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.325","Thu, 15 Apr 2021 07:40:24 GMT","","","","1.1","0","https://www.westernuhealth.com/oliver-station/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1","2021-11-29 14:32:14"
"https://www.westernuhealth.com/oliver-station/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.250","Thu, 29 Jul 2021 15:36:31 GMT","","","","1.1","0","https://www.westernuhealth.com/oliver-station/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7","2021-11-29 14:32:14"
