"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.vidanthealth.com/wp-content/uploads/2021/10/56-6011594_vidant-duplin_standardcharges.zip","application/zip","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","2658786","0","0.000","2","","1","1","0","0.210","0","0","0","0","0","0","","","","","","0.287","Thu, 28 Oct 2021 19:16:23 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2021/10/56-6011594_vidant-duplin_standardcharges.zip","2022-01-21 09:35:13"
"https://www.vidanthealth.com/wp-content/uploads/2021/08/Gallaher-T-Ryan-42025_1-200x300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","9385","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.225","Mon, 02 Aug 2021 16:06:00 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2021/08/Gallaher-T-Ryan-42025_1-200x300.jpg","2022-01-21 09:35:13"
"https://www.vidanthealth.com/patients-and-families/advance-care-planning/","text/html; charset=UTF-8","200","OK","Indexable","","Advance Care Planning - Vidant Health","37","345","","0","0","","0","0","","0","Search Vidant Health","20","Advance Care Planning","21","The choice is yours.","20","Getting Started","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/patients-and-families/advance-care-planning/","","","","","","72410","1216","10.220","2","","114","50","0","10.460","94","56","0","16","11","0","","","","","cf83752370faf938c432335b0d70cebd","0.213","Thu, 20 Jan 2022 23:04:55 GMT","","","","1.1","https://www.vidanthealth.com/patients-and-families/advance-care-planning/","2022-01-21 09:35:13"
"https://www.vidanthealth.com/it-takes-a-team-distributing-over-240000-doses-of-hope/","text/html; charset=UTF-8","200","OK","Indexable","","It takes a team: Distributing over 240,000 Doses of Hope - Vidant Health","72","632","","0","0","One year ago, the VMC Pharmacy team distributed the first rounds of the COVID-19 vaccine to hospitals and clinics throughout our region.","136","857","","0","Search Vidant Health","20","It takes a team: Distributing over 240,000 Doses of Hope","56","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/it-takes-a-team-distributing-over-240000-doses-of-hope/","","","","","","60407","569","6.764","1","","20","7","0","1.460","59","37","0","15","10","0","","","","","1e76109b869b99bac43fa7833a361af9","2.041","Thu, 20 Jan 2022 22:51:38 GMT","","","","1.1","https://www.vidanthealth.com/it-takes-a-team-distributing-over-240000-doses-of-hope/","2022-01-21 09:35:12"
"https://www.vidanthealth.com/wp-content/uploads/2020/08/accreditations-ico.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.150","Tue, 13 Oct 2020 14:48:49 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2020/08/accreditations-ico.svg","2022-01-21 09:35:14"
"https://www.vidanthealth.com/pediatric-services/childrens-emergency-care/","text/html; charset=UTF-8","200","OK","Indexable","","Children’s Emergency Care - Vidant Health","41","380","","0","0","","0","0","","0","Search Vidant Health","20","Children’s Emergency Care","25","Providing dedicated emergency care for your child.","50","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/pediatric-services/childrens-emergency-care/","","","","","","85508","795","6.634","2","","8","4","0","0.840","79","53","0","18","13","0","","","","","5485a71b4d68ea12d9cc6a75f23949f4","0.202","Fri, 21 Jan 2022 11:05:46 GMT","","","","1.1","https://www.vidanthealth.com/pediatric-services/childrens-emergency-care/","2022-01-21 09:35:14"
"https://www.vidanthealth.com/services/surgery/","text/html; charset=UTF-8","200","OK","Indexable","","Surgery - Vidant Health","23","206","","0","0","","0","0","","0","Search Vidant Health","20","Surgery","7","In and outpatient surgical care to get you on the road to recovery.","67","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/services/surgery/","","","","","","63644","455","5.239","2","","51","16","0","3.350","73","43","0","19","14","0","","","","","280a218f6b3387e13209b92990b388c2","0.228","Fri, 21 Jan 2022 12:22:17 GMT","","","","1.1","https://www.vidanthealth.com/services/surgery/","2022-01-21 09:35:14"
"https://www.vidanthealth.com/events/list/?tribe_eventcategory%5B0%5D=155","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Upcoming Events – Vidant Health","31","297","","0","0","","0","0","","0","Search Vidant Health","20","Events","6","Events Search and Views Navigation","34","Filters","7","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/events/","https://www.vidanthealth.com/events/page/2/","","","","","206131","966","3.590","2","","27","10","0","2.090","97","48","0","16","11","0","","","","","63d230d0fc18998920ffe6eb4cc34ec1","1.078","Fri, 21 Jan 2022 14:35:12 GMT","","","","1.1","https://www.vidanthealth.com/events/list/?tribe_eventcategory%5B0%5D=155","2022-01-21 09:35:13"
"https://www.vidanthealth.com/wp-content/uploads/2020/12/Vidant_hospital_presidents_01.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","834852","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.300","Fri, 18 Dec 2020 18:42:46 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2020/12/Vidant_hospital_presidents_01.jpg","2022-01-21 09:35:14"
"https://www.vidanthealth.com/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min.css?ver=10.5","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.143","Tue, 11 Jan 2022 18:30:30 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min.css?ver=10.5","2022-01-21 09:35:15"
"https://www.vidanthealth.com/new-hires/student-and-faculty-orientation/","text/html; charset=UTF-8","200","OK","Indexable","","Student and Faculty Orientation - Vidant Health","47","415","","0","0","","0","0","","0","Search Vidant Health","20","Vidant Health Student and Faculty Orientation","45","Welcome to the clinical learning experience.","44","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/new-hires/student-and-faculty-orientation/","","","","","","51558","196","3.348","2","","10","6","0","1.260","58","34","0","16","11","0","","","","","b6fec7c57afe6d4b18eaf5e388a8a890","0.217","Thu, 20 Jan 2022 20:27:35 GMT","","","","1.1","https://www.vidanthealth.com/new-hires/student-and-faculty-orientation/","2022-01-21 09:35:14"
"https://www.vidanthealth.com/new-hires/campus-parking/","text/html; charset=UTF-8","200","OK","Indexable","","Campus Parking - Vidant Health","30","284","","0","0","","0","0","","0","Search Vidant Health","20","Campus Parking","14","Campus Parking","14","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/new-hires/campus-parking/","","","","","","62977","881","9.394","2","","10","6","0","1.260","62","38","0","16","11","0","","","","","d01b5170510b4352f3813706d264e496","0.684","Fri, 21 Jan 2022 12:02:07 GMT","","","","1.1","https://www.vidanthealth.com/new-hires/campus-parking/","2022-01-21 09:35:14"
"https://www.vidanthealth.com/vidant-health-hospitals-receive-get-with-the-guidelines-awards/","text/html; charset=UTF-8","200","OK","Indexable","","Vidant Health hospitals receive Get With The Guidelines® awards - Vidant Health","79","714","","0","0","Vidant Health hospitals have received several American Heart Association/American Stroke Association Get With The Guidelines® awards.","133","863","","0","Search Vidant Health","20","Vidant Health hospitals receive Get With The Guidelines® awards","63","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/vidant-health-hospitals-receive-get-with-the-guidelines-awards/","","","","","","63675","742","8.440","2","","18","8","0","1.670","63","41","0","23","18","0","","","","","73355485599c4aa4d76016c7a456d1ea","0.208","Fri, 21 Jan 2022 14:35:13 GMT","","","","1.1","https://www.vidanthealth.com/vidant-health-hospitals-receive-get-with-the-guidelines-awards/","2022-01-21 09:35:15"
"https://www.vidanthealth.com/patients-and-families/your-bill/understanding-your-hospital-charges/","text/html; charset=UTF-8","200","OK","Indexable","","Understanding Your Hospital Charges - Vidant Health","51","471","","0","0","","0","0","","0","Search Vidant Health","20","Understanding Your Hospital Charges","35","Anticipating hospital charges can be challenging.","49","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/patients-and-families/your-bill/understanding-your-hospital-charges/","","","","","","60519","530","6.413","2","","55","50","0","10.460","82","48","0","16","11","0","","","","","f984d0e35e7b47d75605ad338d72c883","0.231","Thu, 20 Jan 2022 02:42:04 GMT","","","","1.1","https://www.vidanthealth.com/patients-and-families/your-bill/understanding-your-hospital-charges/","2022-01-21 09:35:15"
"https://www.vidanthealth.com/wp-content/uploads/2021/12/21-VH-891-COVID-Safety-Materials-DataPromo-1229-Social.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","66074","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.242","Thu, 30 Dec 2021 15:46:00 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2021/12/21-VH-891-COVID-Safety-Materials-DataPromo-1229-Social.png","2022-01-21 09:35:15"
"https://www.vidanthealth.com/wp-content/plugins/the-events-calendar/src/resources/js/views/multiday-events.js?ver=5.12.4","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.150","Thu, 20 Jan 2022 16:10:30 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/plugins/the-events-calendar/src/resources/js/views/multiday-events.js?ver=5.12.4","2022-01-21 09:35:15"
"https://www.vidanthealth.com/wp-content/plugins/the-events-calendar-filterbar/vendor/jquery-ui-touch-punch/jquery.ui.touch-punch.min.js?ver=5.2.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.151","Thu, 03 Dec 2020 15:59:21 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/plugins/the-events-calendar-filterbar/vendor/jquery-ui-touch-punch/jquery.ui.touch-punch.min.js?ver=5.2.1","2022-01-21 09:35:15"
"https://www.vidanthealth.com/wp-content/uploads/2020/10/rp5.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","62263","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.154","Thu, 29 Oct 2020 19:45:50 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2020/10/rp5.jpg","2022-01-21 09:35:16"
"https://www.vidanthealth.com/wp-content/uploads/2020/12/ReferringPhysicians_SpecialistReferrals.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","130227","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.174","Thu, 17 Dec 2020 20:59:59 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2020/12/ReferringPhysicians_SpecialistReferrals.jpg","2022-01-21 09:35:16"
"https://www.vidanthealth.com/event/vidant-cancer-care-complimentary-massage-therapy/2022-01-26/","text/html; charset=UTF-8","200","OK","Indexable","","Vidant Cancer Care: Complimentary Massage Therapy - Vidant Health","65","618","","0","0","There are many physical, emotional and mental benefits to massages.","67","433","","0","Search Vidant Health","20","Vidant Cancer Care: Complimentary Massage Therapy","49","Related Events","14","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/event/vidant-cancer-care-complimentary-massage-therapy/2022-01-26/","","","","","","83332","286","2.781","2","","85","31","0","6.490","64","35","0","15","10","0","","","","","3d44e75377cbf282b166d97a15238e4a","0.719","Fri, 21 Jan 2022 14:35:13 GMT","","","","1.1","https://www.vidanthealth.com/event/vidant-cancer-care-complimentary-massage-therapy/2022-01-26/","2022-01-21 09:35:15"
"https://www.vidanthealth.com/services/maynard-childrens-hospital/our-facility-2/","text/html; charset=UTF-8","200","OK","Indexable","","Our Facility - Vidant Health","28","237","","0","0","","0","0","","0","Search Vidant Health","20","Our Facility","12","Our facility. Your children’s hospital.","39","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/services/maynard-childrens-hospital/our-facility-2/","","","","","","68657","443","4.609","2","","74","33","0","6.900","79","49","0","18","13","0","","","","","d7bd1f63a4569a779ea905dfcee9a06","0.596","Fri, 21 Jan 2022 14:35:14 GMT","","","","1.1","https://www.vidanthealth.com/services/maynard-childrens-hospital/our-facility-2/","2022-01-21 09:35:15"
"https://www.vidanthealth.com/wp-content/uploads/2020/11/IMG-Copy.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","205853","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.267","Thu, 05 Nov 2020 03:36:48 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2020/11/IMG-Copy.jpg","2022-01-21 09:35:16"
"https://www.vidanthealth.com/category/community/","text/html; charset=UTF-8","200","OK","Indexable","","Community Archives - Vidant Health","34","319","","0","0","","0","0","","0","Search Vidant Health","20","Community","9","Reflecting on “Caring for Others”","33","Vidant honors military veterans with celebration","48","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/category/community/","https://www.vidanthealth.com/category/community/page/2/","","","","","147692","6008","25.115","2","","62","28","0","5.860","117","54","0","25","20","0","","","","","5c7a829fb448c58408cd54e01f42b585","0.242","Fri, 21 Jan 2022 00:01:41 GMT","","","","1.1","https://www.vidanthealth.com/category/community/","2022-01-21 09:35:16"
"https://www.vidanthealth.com/services/maynard-childrens-hospital/classes-and-support/","text/html; charset=UTF-8","200","OK","Indexable","","Classes and Support - Vidant Health","35","321","","0","0","","0","0","","0","Search Vidant Health","20","Classes and Support","19","On your journey to parenthood, we’re here with you every step of the way.","73","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/services/maynard-childrens-hospital/classes-and-support/","","","","","","61528","296","3.659","2","","39","33","0","6.900","76","48","0","19","14","0","","","","","e9abf2fa9c79f8671f98e99afa1a6d88","0.388","Fri, 21 Jan 2022 03:53:52 GMT","","","","1.1","https://www.vidanthealth.com/services/maynard-childrens-hospital/classes-and-support/","2022-01-21 09:35:16"
"https://www.vidanthealth.com/wp-includes/js/dist/dom-ready.min.js?ver=71883072590656bf22c74c7b887df3dd","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.170","Tue, 20 Jul 2021 18:27:31 GMT","","","","1.1","https://www.vidanthealth.com/wp-includes/js/dist/dom-ready.min.js?ver=71883072590656bf22c74c7b887df3dd","2022-01-21 09:35:16"
"https://www.vidanthealth.com/patients-and-families/your-health-insurance/","text/html; charset=UTF-8","200","OK","Indexable","","Your Health Insurance - Vidant Health","37","332","","0","0","","0","0","","0","Search Vidant Health","20","Your Health Insurance","21","A wealth of information about insurance.","40","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/patients-and-families/your-health-insurance/","","","","","","69747","901","8.875","2","","56","50","0","10.460","81","48","0","40","32","0","","","","","a747e63fbce15568955439b222f4d439","0.209","Thu, 20 Jan 2022 15:59:50 GMT","","","","1.1","https://www.vidanthealth.com/patients-and-families/your-health-insurance/","2022-01-21 09:35:16"
"https://www.vidanthealth.com/services/neuroscience/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","4","4","0","0.840","0","0","0","0","0","0","","","","","","0.208","","https://www.vidanthealth.com/services/neurological-care/","HTTP Redirect","","1.1","https://www.vidanthealth.com/services/neuroscience/","2022-01-21 09:35:16"
"https://www.vidanthealth.com/wp-content/plugins/event-tickets/src/resources/css/tickets.min.css?ver=5.2.3","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.148","Thu, 20 Jan 2022 16:10:26 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/plugins/event-tickets/src/resources/css/tickets.min.css?ver=5.2.3","2022-01-21 09:35:17"
"https://www.vidanthealth.com/wp-content/plugins/the-events-calendar/src/resources/js/views/manager.js?ver=5.12.4","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.159","Thu, 20 Jan 2022 16:10:30 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/plugins/the-events-calendar/src/resources/js/views/manager.js?ver=5.12.4","2022-01-21 09:35:17"
"https://www.vidanthealth.com/services/maynard-childrens-hospital/internships-and-practicums/","text/html; charset=UTF-8","200","OK","Indexable","","Internships and Practicums - Vidant Health","42","376","","0","0","","0","0","","0","Search Vidant Health","20","Internships and Practicums","26","Developing tomorrow’s caregivers today.","39","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/services/maynard-childrens-hospital/internships-and-practicums/","","","","","","70319","476","5.164","2","","39","33","0","6.900","76","49","0","20","15","0","","","","","10232eba1604aee80244bb7adb27d61c","0.215","Thu, 20 Jan 2022 21:12:16 GMT","","","","1.1","https://www.vidanthealth.com/services/maynard-childrens-hospital/internships-and-practicums/","2022-01-21 09:35:17"
"https://www.vidanthealth.com/category/featured/","text/html; charset=UTF-8","200","OK","Indexable","","Featured Archives - Vidant Health","33","296","","0","0","","0","0","","0","Search Vidant Health","20","Featured","8","New renal dialysis unit opens at VMC","36","ECU, Vidant Health announce joint operating agreement","53","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/category/featured/","https://www.vidanthealth.com/category/featured/page/2/","","","","","153658","6190","24.982","2","","69","32","0","6.690","136","63","0","22","17","0","","","","","374793ef0e284e030d9005fbe7620037","0.210","Fri, 21 Jan 2022 14:35:15 GMT","","","","1.1","https://www.vidanthealth.com/category/featured/","2022-01-21 09:35:17"
"https://www.vidanthealth.com/wp-content/uploads/2020/11/IMG2-5-1024x450.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","43547","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.244","Tue, 17 Nov 2020 19:52:25 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2020/11/IMG2-5-1024x450.jpg","2022-01-21 09:35:17"
"https://www.vidanthealth.com/wp-content/uploads/2020/11/IMG-8.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","120964","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.249","Tue, 10 Nov 2020 02:24:04 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2020/11/IMG-8.jpg","2022-01-21 09:35:17"
"https://www.vidanthealth.com/services/pulmonology-respiratory/","text/html; charset=UTF-8","200","OK","Indexable","","Pulmonology & Respiratory - Vidant Health","41","377","","0","0","","0","0","","0","Search Vidant Health","20","Pulmonology & Respiratory Services","34","Explore pulmonology care at Vidant Health to help you breathe easier.","69","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/services/pulmonology-respiratory/","","","","","","63229","622","7.133","2","","9","3","0","0.630","58","32","0","21","16","0","","","","","7dc9154ef4093f044532c6afb8d60ed2","0.235","Thu, 20 Jan 2022 21:17:32 GMT","","","","1.1","https://www.vidanthealth.com/services/pulmonology-respiratory/","2022-01-21 09:35:17"
"https://www.vidanthealth.com/research-grants/for-researchers/","text/html; charset=UTF-8","200","OK","Indexable","","For Researchers - Vidant Health","31","283","","0","0","","0","0","","0","Search Vidant Health","20","For Researchers","15","Finding health equity through research opportunities.","53","Planning a Study","16","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/research-grants/for-researchers/","","","","","","79534","1655","13.905","2","","15","7","0","1.460","77","36","0","17","11","0","","","","","bafb1a9c79587e95217c778403b9d975","0.594","Fri, 21 Jan 2022 14:35:16 GMT","","","","1.1","https://www.vidanthealth.com/research-grants/for-researchers/","2022-01-21 09:35:17"
"https://www.vidanthealth.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.134","Tue, 20 Jul 2021 18:27:31 GMT","","","","1.1","https://www.vidanthealth.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7","2022-01-21 09:35:18"
"https://www.vidanthealth.com/wp-content/plugins/gravityforms/legacy/css/readyclass.min.css?ver=2.5.16","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.142","Sun, 16 Jan 2022 15:16:38 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/plugins/gravityforms/legacy/css/readyclass.min.css?ver=2.5.16","2022-01-21 09:35:18"
"https://www.vidanthealth.com/services/maynard-childrens-hospital/for-parents/stories/","text/html; charset=UTF-8","200","OK","Indexable","","Stories - Vidant Health","23","197","","0","0","","0","0","","0","Search Vidant Health","20","Stories","7","Hear our stories.","17","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/services/maynard-childrens-hospital/for-parents/stories/","","","","","","75486","552","4.968","2","","40","33","0","6.900","76","48","0","26","20","0","","","","","57eecd8b7969eed0ecfccee63abb498","0.210","Fri, 21 Jan 2022 14:35:16 GMT","","","","1.1","https://www.vidanthealth.com/services/maynard-childrens-hospital/for-parents/stories/","2022-01-21 09:35:18"
"https://www.vidanthealth.com/nursing/grow-with-us/","text/html; charset=UTF-8","200","OK","Indexable","","Grow With Us - Vidant Health","28","259","","0","0","","0","0","","0","Search Vidant Health","20","Grow With Us","12","Grow With Us","12","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/nursing/grow-with-us/","","","","","","56570","253","3.487","2","","12","8","0","1.670","59","34","0","16","11","0","","","","","9bde0457450158392ebe893e7ebf13c2","0.206","Fri, 21 Jan 2022 14:35:16 GMT","","","","1.1","https://www.vidanthealth.com/nursing/grow-with-us/","2022-01-21 09:35:18"
"https://www.vidanthealth.com/wp-content/plugins/the-events-calendar/src/resources/css/views-full.min.css?ver=5.12.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.236","Thu, 20 Jan 2022 16:10:30 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/plugins/the-events-calendar/src/resources/css/views-full.min.css?ver=5.12.4","2022-01-21 09:35:18"
"https://www.vidanthealth.com/wp-content/uploads/2021/10/20-VH-731-GetWithGuidelines-450-360x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","16536","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.203","Mon, 11 Oct 2021 19:50:33 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2021/10/20-VH-731-GetWithGuidelines-450-360x200.jpg","2022-01-21 09:35:18"
"https://www.vidanthealth.com/pediatric-services/specialty-care-services/","text/html; charset=UTF-8","200","OK","Indexable","","Specialty Care Services - Vidant Health","39","346","","0","0","","0","0","","0","Search Vidant Health","20","Specialty Care Services","23","Comprehensive and personalized pediatric care.","46","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/pediatric-services/specialty-care-services/","","","","","","88187","1185","9.483","2","","7","3","0","0.630","78","51","0","26","19","0","","","","","45e38f084ce6ad519563df4158cca275","0.217","Fri, 21 Jan 2022 07:21:58 GMT","","","","1.1","https://www.vidanthealth.com/pediatric-services/specialty-care-services/","2022-01-21 09:35:18"
"https://www.vidanthealth.com/services/home-health-hospice/","text/html; charset=UTF-8","200","OK","Indexable","","Home Health & Hospice - Vidant Health","37","347","","0","0","","0","0","","0","Search Vidant Health","20","Hospice Services","16","Hospice is a philosophy of care, focused on comfort and quality of life.","72","For More Information","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://www.vidanthealth.com/services/home-health-hospice/","","","","","","57917","440","5.577","2","","10","4","0","0.840","55","30","0","19","14","0","","","","","4720edb4c0f51976abd1c13e3ec632a7","0.216","Thu, 20 Jan 2022 18:17:49 GMT","","","","1.1","https://www.vidanthealth.com/services/home-health-hospice/","2022-01-21 09:35:18"
"https://www.vidanthealth.com/wp-content/uploads/2021/10/56-2003393_vidant-roanoke-chowan_standardcharges.zip","application/zip","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","3006861","0","0.000","2","","1","1","0","0.210","0","0","0","0","0","0","","","","","","0.237","Thu, 28 Oct 2021 19:16:47 GMT","","","","1.1","https://www.vidanthealth.com/wp-content/uploads/2021/10/56-2003393_vidant-roanoke-chowan_standardcharges.zip","2022-01-21 09:35:19"
