Source,Target,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.usnews.com/best-graduate-schools/top-nursing-schools/university-of-california-davis-33605,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,http://intranet.ucdmc.ucdavis.edu/surgery/,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.ucdavis.edu/,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.facebook.com/ucdavissurgery,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://twitter.com/UCDavisSurgery?ref_src=twsrc^tfw,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.youtube.com/user/UCDSurgeryInternal,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,http://blog.ucdmc.ucdavis.edu/chesthealth/,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,https://www.instagram.com/ucdavissurgery/,,,
https://health.ucdavis.edu/surgery/specialties/trauma/index.html,http://www.ucdmc.ucdavis.edu/aboutus/,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.ucdmc.ucdavis.edu/cancer/appointments/index.html,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://physicians.ucdavis.edu/,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.ucdmc.ucdavis.edu/publish/ourteam/internalmedicine,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.ucdmc.ucdavis.edu/minimed/,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.ucdmc.ucdavis.edu/minimed/,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.ucdmc.ucdavis.edu/bioethics/,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,https://give.ucdavis.edu/MEDI/IMGM401,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,https://youtu.be/o2XjA4wA4TI,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.ucdmc.ucdavis.edu/publish/ourteam/internalmedicine,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.ucdmc.ucdavis.edu/newsroom/,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,https://www.facebook.com/pages/UC-Davis-Internal-Medicine/118035578252792,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,https://twitter.com/ucd_im,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,https://www.linkedin.com/pub/uc-davis-internal-medicine/88/2b4/388,,,
https://health.ucdavis.edu/internalmedicine/general/index.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.ucdmc.ucdavis.edu/pmr/patient_services/clinic/als-clinic.html,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.ucdmc.ucdavis.edu/alzheimers/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.ucdmc.ucdavis.edu/huntingtons/index.html,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.ucdmc.ucdavis.edu/neurology/neuroscience/other_neurosciences.html,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://sites.google.com/site/theguolaboratory/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://graylab.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://hankslab.faculty.ucdavis.edu/contact/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://mangunlab.faculty.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://memorygroup.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://www.themorrisonlab.org/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://olichneylab.faculty.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://joinermotorlab.weebly.com/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://usreylab.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://neuroscience.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://mindbrain.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.ucdmc.ucdavis.edu/stemcellresearch/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://iprmd.org/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://www.va.gov/northern-california-health-care/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.ucdmc.ucdavis.edu/publish/news/neurology/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://sacramento.cbslocal.com/2014/05/08/device-claims-to-prevent-brutal-migraines-without-drugs/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://americanheadachesociety.org/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://www.ninds.nih.gov/Disorders/All-Disorders/Headache-Information-Page,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://www.ninds.nih.gov/Disorders/All-Disorders/Migraine-Information-Page,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://physicians.ucdavis.edu/medicalcenter/details/42405/elizabeth-ekpo-headache_medicine-neurology-sacramento,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.ucdmc.ucdavis.edu/publish/providerbio/neurology/21786,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://physicians.ucdavis.edu/medicalcenter/details/42924/shweta-teckchandani-headache_medicine-neurology-pain_medicine-sacramento,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://mychart.ucdavis.edu/mychart/default.asp,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://www.ucdavis.edu/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://www.facebook.com/UCDavisHealth,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://twitter.com/UCDavisHealth,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/neurology/subspecialties/headache_migraine.html,https://www.linkedin.com/company/uc-davis-health-system,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://give.ucdavis.edu/MSUR,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://ucdconnect.ucdmc.ucdavis.edu/referrals/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://www.ucdavissa.org/about-us,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://give.ucdavis.edu/MSUR,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.ucdmc.ucdavis.edu/medicalcenter/features/2009-2010/03/20100304_robotic-cardiac.html,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.ucdmc.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.davincisurgery.com/davinci-surgery/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.acraccreditation.org/lung-cancer-screening-center,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.acraccreditation.org/lung-cancer-screening-center,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.lungcanceralliance.org/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.lungcanceralliance.org/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.sts.org/national-database,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.sts.org/national-database,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://intranet.ucdmc.ucdavis.edu/surgery/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://www.ucdavis.edu/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://www.facebook.com/ucdavissurgery,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://twitter.com/UCDavisSurgery?ref_src=twsrc^tfw,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://www.youtube.com/user/UCDSurgeryInternal,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://blog.ucdmc.ucdavis.edu/chesthealth/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,https://www.instagram.com/ucdavissurgery/,,,
https://health.ucdavis.edu/surgery/specialties/robotic/,http://www.ucdmc.ucdavis.edu/aboutus/,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://www.ucdmc.ucdavis.edu/cancer/appointments/index.html,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://physicians.ucdavis.edu/,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://www.ucdmc.ucdavis.edu/publish/ourteam/internalmedicine,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://www.ucdmc.ucdavis.edu/minimed/,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.youtube.com/watch?v=6gWT6n59KjA&feature=youtu.be,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-childrens-hospital-PA6932680,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.usnews.com/best-graduate-schools/top-nursing-schools/university-of-california-davis-33605,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.usnews.com/best-graduate-schools/top-medical-schools/university-of-california-davis-04008,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://www.ucdmc.ucdavis.edu/publish/ourteam/internalmedicine,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://www.ucdmc.ucdavis.edu/newsroom/,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.facebook.com/pages/UC-Davis-Internal-Medicine/118035578252792,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://twitter.com/ucd_im,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.linkedin.com/pub/uc-davis-internal-medicine/88/2b4/388,,,
https://health.ucdavis.edu/internalmedicine/index.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/internalmedicine/index.html,https://www.ucdavis.edu/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://mychart.ucdavis.edu/mychart/default.asp?mode=stdfile&option=faq,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://apps.apple.com/us/app/myucdavishealth/id1451509332,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://play.google.com/store/apps/details?id=edu.ucdavis.mychart,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/medicalcenter/appointments/index.html,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/primarycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/medicalcenter/findadoctor/faq.html,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.ucdmc.ucdavis.edu/medicalcenter/advantages.html,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/features/2009-2010/06/20100624_MyChart.html,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/patient_relations/,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/patient_relations/,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/patient_relations/,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/patient_relations/,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/patient_relations/,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/patient_relations/,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/patient_relations/,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/patient_relations/,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/patient_relations/,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/patient_relations/,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/patient_relations/,https://hsform.ucdmc.ucdavis.edu/hsform/public/form/fillForm.jsf?formId=a80bf373f1fd47a7bb5e60d3bfbcc923,,,
https://health.ucdavis.edu/patient_relations/,https://hsform.ucdmc.ucdavis.edu/hsform/public/form/fillForm.jsf?formId=9c050a1159264920a80320ba128ca467,,,
https://health.ucdavis.edu/patient_relations/,https://hdapp.sf.ucdavis.edu/discrimination,,,
https://health.ucdavis.edu/patient_relations/,https://sexualviolence.ucdavis.edu/,,,
https://health.ucdavis.edu/patient_relations/,http://www.ucdmc.ucdavis.edu/medicalcenter/patients/insurance_billing.html,,,
https://health.ucdavis.edu/patient_relations/,http://www.ucdmc.ucdavis.edu/medicalcenter/patients/patient_rights.html,,,
https://health.ucdavis.edu/patient_relations/,http://www.ucdmc.ucdavis.edu/him,,,
https://health.ucdavis.edu/patient_relations/,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/patient_relations/,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/patient_relations/,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/patient_relations/,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/patient_relations/,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/patient_relations/,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/patient_relations/,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/medicalcenter/appointments/index.html,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/primarycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/medicalcenter/findadoctor/faq.html,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.ucdmc.ucdavis.edu/medicalcenter/advantages.html,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/appointments/appointments_medical-home.html,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/robotic_surgery/index.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/robotic_surgery/index.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_N4.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://physicians.ucdavis.edu/details/32341/rebecca-brooks-gynecology_oncology-robotic_surgery-surgery_-_robotic-sacramento?FreeText:Last+name=Brooks,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/publish/providerbio/obgyn/21772,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://physicians.ucdavis.edu/Details/389?LastName=Leiserowitz&Index=1,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.sacmag.com/Sacramento-Magazine/December-2012/Best-Doctors/index.php?cparticle=2&siarticle=1,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://physicians.ucdavis.edu/MedicalCenter/details/32198/rachel-ruskin-sacramento?FreeText:Last+name=ruskin,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://physicians.ucdavis.edu/MedicalCenter/details/42406/hui-amy-chen-cancer-gynecology_oncology-obstetrics_and_gynecology-oncology-robotic_surgery-surgery_-_robotic-sacramento?FreeText:Last+name=chen,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_cancers.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_cancers.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_cancers.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_cancers.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_cancers.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_cancers.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/specialties/gynonc_cancers.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,http://www.ucdmc.ucdavis.edu/obgyn/research/index.html,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://www.facebook.com/pages/UC-Davis-OBGYN/228353960647108,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/obgyn/specialties/gynonc.html,https://www.ucdavis.edu/,,,
https://health.ucdavis.edu/ctsc/area/Resource_Library/institutionalReviewBoard.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/ctsc/area/Resource_Library/institutionalReviewBoard.html,http://www.ncbi.nlm.nih.gov/pubmed/?term=rr024146+OR+tr000002+OR+tr000134+OR+rr024144+OR+rr024145+OR+tr000133+OR+tr001860+OR+TR001859+OR+TR001861&dispmax=200,,,
https://health.ucdavis.edu/ctsc/area/Resource_Library/institutionalReviewBoard.html,https://ctscassist.ucdmc.ucdavis.edu/redcap/surveys/?s=jk3zL7,,,
https://health.ucdavis.edu/ctsc/area/Resource_Library/institutionalReviewBoard.html,https://ncats.nih.gov/files/translation-factsheet.pdf,,,
