"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Search 1: bridge clinic","URL Encoded Address","Crawl Timestamp"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/gynecologic-oncology/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","2","2","0","0.240","0","0","0","0","0","0","","","","","","0.892","","http://wvumedicine.org/cancer/cancer-services/gynecologic-onocology/","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/gynecologic-oncology/","2021-11-29 14:51:46"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/nephrology/","text/html; charset=UTF-8","200","OK","Indexable","","855-WVU-CARE | Nephrology | Ruby Memorial Hospital","50","495","Our nephrologists see more than 10,000 patients annually, and nearly half of these visits occur at one of our outreach sites located throughout the state in Fairmont, Clarksburg, Elkins, Flatwoods, Grafton, Keyser, Moorefield, Buckhannon and Summersville, and in Oakland, Maryland. We also offer virtual visits via telemedicine at Summersville, Oakland, and Elkins locations and video […]","388","2405","","0","0","","0","","0","","0","","0","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/nephrology/","","","","","","88096","658","8.133","3","","10","4","0","0.480","208","153","0","11","11","0","","","","","6d5ecd45b45ccce5af93fb0f98dacd62","2.261","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/nephrology/","2021-11-29 14:51:45"
"https://wvumedicine.org/jackson-general-hospital/emergency-care/","text/html; charset=UTF-8","200","OK","Indexable","","Emergency Care | Jackson General Hospital","41","390","","0","0","","0","0","","0","","0","","0","Emergency Care","14","Services","8","","","","https://wvumedicine.org/jackson-general-hospital/emergency-care/","","","","","","38291","322","6.981","3","","1","1","0","0.120","52","50","0","7","7","0","","","","","b1a35bd1315b8540f9df24c5963cfa53","2.569","","","","","1.1","0","https://wvumedicine.org/jackson-general-hospital/emergency-care/","2021-11-29 14:51:45"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/digestive-diseases/advanced-therapeutic-endoscopy/tif-procedure","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","2","2","0","0.240","0","0","0","0","0","0","","","","","","0.932","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/digestive-diseases/advanced-therapeutic-endoscopy/tif-procedure/","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/digestive-diseases/advanced-therapeutic-endoscopy/tif-procedure","2021-11-29 14:51:47"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=4704","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Jenna Sizemore, MD | WVU Medicine","33","333","","0","0","","0","0","","0","Jenna Sizemore, MD","18","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49264","153","4.301","3","","8","5","0","0.600","35","25","0","9","9","0","","","","","184474d5552f1f24b1c2bfc6ac06e037","1.683","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=4704","2021-11-29 14:51:47"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1437","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Josephine Reece, MD | WVU Medicine","34","343","","0","0","","0","0","","0","Josephine Reece, MD","19","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49788","193","4.841","3","","10","6","0","0.720","36","26","0","9","9","0","","","","","edffaa9cdb2d432c9f85d7c9334dfce5","1.611","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1437","2021-11-29 14:51:47"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1316","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","John Nguyen, MD | WVU Medicine","30","309","","0","0","","0","0","","0","John Nguyen, MD","15","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","52388","361","6.479","3","","9","5","0","0.600","39","29","0","9","9","0","","","","","82a921235039b1306ce91dddba90a1f8","1.725","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1316","2021-11-29 14:51:47"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1318","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amanda Nicola, MSN, PPCNP, PNP-BC | WVU Medicine","48","505","","0","0","","0","0","","0","Amanda Nicola, MSN, PPCNP, PNP-BC","33","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49298","153","4.242","3","","6","4","0","0.480","35","25","0","9","9","0","","","","","445712a0dfec8eeb968fb0ca7fe6ce2b","1.676","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1318","2021-11-29 14:51:48"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=3737","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Katie Seifried, PA-C | WVU Medicine","35","324","","0","0","","0","0","","0","Katie Seifried, PA-C","20","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49616","172","4.602","3","","12","6","0","0.720","35","25","0","9","9","0","","","","","cf032de8ec78d5e635f79ce0606ce70a","1.718","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=3737","2021-11-29 14:51:48"
"https://wvumedicine.org/news/article/wvu-medicine-s-fairmont-outpatient-clinic-receives-ultrasound-accreditation/","text/html; charset=UTF-8","200","OK","Indexable","","WVU Medicine’s Fairmont outpatient clinic receives ultrasound accreditation | WVU Medicine","90","817","This is an article page.","24","141","","0","0","","0","WVU Medicine’s Fairmont outpatient clinic receives ultrasound accreditation","75","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/news/article/wvu-medicine-s-fairmont-outpatient-clinic-receives-ultrasound-accreditation/","","","","","","53133","367","7.433","3","","8","5","0","0.600","37","27","0","9","9","0","","","","","88acba36f5f5c8eb1c58570b7cbf3bfc","1.566","","","","","1.1","0","https://wvumedicine.org/news/article/wvu-medicine-s-fairmont-outpatient-clinic-receives-ultrasound-accreditation/","2021-11-29 14:51:49"
"http://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Chuck-Pic-150x150-1.jpg","","302","Redirect to SSL Encrypted Site","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","1","1","0","0.120","0","0","0","0","0","0","","","","","","0.065","","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Chuck-Pic-150x150-1.jpg","HTTP Redirect","","1.1","0","http://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Chuck-Pic-150x150-1.jpg","2021-11-29 14:51:50"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1435","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Anthony Realini, MD, MPH | WVU Medicine","39","385","","0","0","","0","0","","0","Anthony Realini, MD, MPH","24","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","50069","219","5.065","3","","7","4","0","0.480","35","25","0","9","9","0","","","","","a3d3615b13ba62ffbf2b5b88520dc254","1.718","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1435","2021-11-29 14:51:49"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=607","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Christine Banvard-Fox, MD | WVU Medicine","40","388","","0","0","","0","0","","0","Christine Banvard-Fox, MD","25","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","51040","262","5.423","3","","6","4","0","0.480","35","25","0","9","9","0","","","","","e5213f640c5c12ff44c6bc0ec3b73317","1.741","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=607","2021-11-29 14:51:49"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=11875","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Binu 'Binu' Chacko, MD | WVU Medicine","37","358","","0","0","","0","0","","0","Binu 'Binu' Chacko, MD","22","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49399","161","4.385","3","","10","6","0","0.720","35","25","0","9","9","0","","","","","25f9bc167abb13aa888746596d4637e9","1.601","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=11875","2021-11-29 14:51:49"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/cosmetic-plastic-reconstructive-surgery/cosmetic-dermatology/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","2","2","0","0.240","0","0","0","0","0","0","","","","","","0.874","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/dermatology/","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/cosmetic-plastic-reconstructive-surgery/cosmetic-dermatology/","2021-11-29 14:51:51"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1672","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Mary Warden, MD | WVU Medicine","30","311","","0","0","","0","0","","0","Mary Warden, MD","15","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49405","171","4.526","3","","10","6","0","0.720","35","25","0","9","9","0","","","","","ac94deed93e24c5d8ae7e653c567cc70","1.716","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1672","2021-11-29 14:51:50"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1310","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Emily Nease, MD | WVU Medicine","30","302","","0","0","","0","0","","0","Emily Nease, MD","15","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49443","165","4.466","3","","6","4","0","0.480","35","25","0","9","9","0","","","","","c0b9d29feb9434324516f6a402e8131","1.615","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1310","2021-11-29 14:51:50"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=724","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Cynthia Clarkson, MD | WVU Medicine","35","343","","0","0","","0","0","","0","Cynthia Clarkson, MD","20","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49555","187","4.706","3","","16","7","0","0.840","35","25","0","9","9","0","","","","","7c32aa9fdc5a7c41efa25c6d55f6d95f","1.727","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=724","2021-11-29 14:51:51"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=603","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","George Bal, MD | WVU Medicine","29","290","","0","0","","0","0","","0","George Bal, MD","14","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","52712","404","6.919","3","","15","7","0","0.840","35","25","0","9","9","0","","","","","a61f9ee399a795b53d22004c83e572e","1.808","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=603","2021-11-29 14:51:51"
"https://wvumedicine.org/heart/about-us/centers/center-for-advanced-heart-failure/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","3","2","0","0.240","0","0","0","0","0","0","","","","","","1.386","","https://wvumedicine.org/heart/patient-care/center-for-advanced-heart-failure-and-mechanical-cardiology-support/","HTTP Redirect","","1.1","0","https://wvumedicine.org/heart/about-us/centers/center-for-advanced-heart-failure/","2021-11-29 14:51:52"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=963","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Bryce Harvey, MD | WVU Medicine","31","309","","0","0","","0","0","","0","Bryce Harvey, MD","16","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49271","154","4.311","3","","6","4","0","0.480","35","25","0","9","9","0","","","","","9c5273084a0ce171abc98765d7b3493","1.657","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=963","2021-11-29 14:51:52"
"https://wvumedicine.org/news/article/wvu-medicine-wvu-hospitals-awarded-advanced-certification-for-total-hip-and-total-knee-replacement/","text/html; charset=UTF-8","200","OK","Indexable","","WVU Medicine-WVU Hospitals awarded advanced certification for total hip and total knee replacement | WVU Medicine","113","1045","This is an article page.","24","141","","0","0","","0","WVU Medicine-WVU Hospitals awarded advanced certification for total hip and total knee replacement","98","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/news/article/wvu-medicine-wvu-hospitals-awarded-advanced-certification-for-total-hip-and-total-knee-replacement/","","","","","","54649","572","9.381","3","","4","3","0","0.360","36","26","0","10","10","0","","","","","3aac4204d24d4cfaa648e6b6fbd07b70","1.735","","","","","1.1","0","https://wvumedicine.org/news/article/wvu-medicine-wvu-hospitals-awarded-advanced-certification-for-total-hip-and-total-knee-replacement/","2021-11-29 14:51:52"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2021/09/Jen-Suehs-Vassel.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6101","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.039","Thu, 30 Sep 2021 12:00:09 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2021/09/Jen-Suehs-Vassel.jpg","2021-11-29 14:51:54"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/endocrinology-diabetes/diabetes-education-center/","text/html; charset=UTF-8","200","OK","Indexable","","Diabetes Education | Ruby Memorial Hospital","43","399","Located at J.W. Ruby Memorial Hospital, the WVU Medicine Diabetes Education Center has a dedicated staff of registered nurses, certified diabetes educators, and dietitians who offer services for people with diabetes or who are at risk for developing diabetes. Classes and other ongoing services include a diabetes support group, diabetes prevention classes, diabetes education classes […]","388","2437","","0","0","","0","","0","","0","Screening and Vaccination Schedule","34","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/endocrinology-diabetes/diabetes-education-center/","","","","","","85543","753","8.703","3","","14","8","0","0.960","174","141","0","10","10","0","","","","","3659c7cae5316ffcf2fbe672b8d1a9ab","1.922","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/endocrinology-diabetes/diabetes-education-center/","2021-11-29 14:51:53"
"https://wvumedicine.org/news/article/wvu-medicine-bariatrics-earns-national-reaccreditation_1/","text/html; charset=UTF-8","200","OK","Indexable","","WVU Medicine Bariatrics earns national reaccreditation | WVU Medicine","69","633","This is an article page.","24","141","","0","0","","0","WVU Medicine Bariatrics earns national reaccreditation","54","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/news/article/wvu-medicine-bariatrics-earns-national-reaccreditation_1/","","","","","","53271","436","8.061","3","","9","5","0","0.600","37","26","0","9","9","0","","","","","8d222b61e0588c4101f2549943c37878","1.722","","","","","1.1","0","https://wvumedicine.org/news/article/wvu-medicine-bariatrics-earns-national-reaccreditation_1/","2021-11-29 14:51:54"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/digestive-diseases/gastrointestinal-cancer/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","1","1","0","0.120","0","0","0","0","0","0","","","","","","1.509","","https://cancer.wvumedicine.org/about-us/teams/gastrointestinal-cancer-care/","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/digestive-diseases/gastrointestinal-cancer/","2021-11-29 14:51:54"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=295","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Aaron Monseau, MD, FACEP | WVU Medicine","39","406","","0","0","","0","0","","0","Aaron Monseau, MD, FACEP","24","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","54760","532","7.708","3","","13","6","0","0.720","35","25","0","9","9","0","","","","","1810176be01295ba3aba0c5282b00bd8","2.135","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=295","2021-11-29 14:51:54"
"https://wvumedicine.org/criticalcare/jon-michael-moore-trauma-center/","text/html; charset=UTF-8","200","OK","Indexable","","Jon Michael Moore Trauma Center | WVU Critical Care and Trauma Institute","72","670","","0","0","","0","0","","0","","0","","0","JON MICHAEL MOORE TRAUMA CENTER","31","OUR PROVIDERS","13","","","","https://wvumedicine.org/criticalcare/jon-michael-moore-trauma-center/","","","","","","36853","440","10.634","3","","12","4","0","0.480","69","53","0","10","9","0","","","","","cd3b00d68f733eb1423062ca13c3d72e","2.553","","","","","1.1","0","https://wvumedicine.org/criticalcare/jon-michael-moore-trauma-center/","2021-11-29 14:51:54"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1304","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Ramiro 'Osvaldo' Navia, MD | WVU Medicine","41","397","","0","0","","0","0","","0","Ramiro 'Osvaldo' Navia, MD","26","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","50213","249","5.479","3","","14","8","0","0.960","36","26","0","9","9","0","","","","","13a05e393d59eb41feff3a64ef24d8ef","1.746","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1304","2021-11-29 14:51:55"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=4813","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","| WVU Medicine","14","143","","0","0","","0","0","","0","","0","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","48142","78","3.265","3","","5","4","0","0.480","34","24","0","9","9","0","","","","","e1087882344f70d892367d0874e2de88","1.690","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=4813","2021-11-29 14:51:56"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=4934","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Christopher Bianco, DO | WVU Medicine","37","359","","0","0","","0","0","","0","Christopher Bianco, DO","22","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","51017","294","6.163","3","","10","7","0","0.840","38","28","0","9","9","0","","","","","bb2642137709e687b677d3c2b967d2a1","1.724","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=4934","2021-11-29 14:51:56"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/pulmonology/","text/html; charset=UTF-8","200","OK","Indexable","","Pulmonary Medicine | Ruby Memorial Hospital","43","408","If you’re experiencing any breathing problems or allergies, WVU Medicine pulmonary specialists can help you breathe easier. Our highly-trained providers are skilled at helping people with a wide range of diseases and disorders of the lungs and respiratory tract. WVU Medicine Pulmonology is nationally recognized as a high performing specialty by US News & World […]","366","2287","","0","0","","0","","0","","0","","0","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/pulmonology/","","","","","","91947","633","7.605","3","","14","8","0","0.960","224","157","0","10","10","0","","","","","83e3ea4a12a993d525e1fc95595233c2","2.339","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/pulmonology/","2021-11-29 14:51:55"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1305","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Mitra Nazarinia, MD | WVU Medicine","34","324","","0","0","","0","0","","0","Mitra Nazarinia, MD","19","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49412","168","4.455","3","","6","4","0","0.480","35","25","0","9","9","0","","","","","ac1f2d869442cfac0779ee00e802a2a8","1.684","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1305","2021-11-29 14:51:56"
"https://wvumedicine.org/ruby-memorial-hospital/patients-and-visitors/visitor-resources/amenities/send-a-card-to-a-hospital-patient/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","69386","0","0.000","3","","1","1","0","0.120","0","0","0","0","0","0","","","","","","1.396","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/patients-and-visitors/visitor-resources/amenities/send-a-card-to-a-hospital-patient/","2021-11-29 14:51:58"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=26101","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Luigi Lagazzi Garros, MD | WVU Medicine","39","373","","0","0","","0","0","","0","Luigi Lagazzi Garros, MD","24","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49521","192","4.685","3","","14","7","0","0.840","35","25","0","9","9","0","","","","","d07e9beeff6e958c7dbccfb299c8b6cc","1.714","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=26101","2021-11-29 14:51:58"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/radiology/ultrasound/","text/html; charset=UTF-8","200","OK","Indexable","","Ultrasound | Ruby Memorial Hospital","35","324","Ultrasound Ultrasound (sonography) is an imaging test that uses high-frequency sound waves to provide images of soft tissue and internal organs without the use of radiation. WVU Medicine Imaging Services uses the most advanced equipment in the industry to perform 3D and 4D ultrasound imaging, conducting about 20,000 exams a year for a wide […]","345","2195","","0","0","","0","","0","","0","Ultrasound","10","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/radiology/ultrasound/","","","","","","80381","592","7.924","3","","10","4","0","0.480","175","139","0","14","13","0","","","","","b30a4d19ca55be27c6b179e929e05016","1.932","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/radiology/ultrasound/","2021-11-29 14:51:57"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=25259","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Megan Willard, MD | WVU Medicine","32","319","","0","0","","0","0","","0","Megan Willard, MD","17","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","54686","482","7.322","3","","7","4","0","0.480","35","25","0","9","9","0","","","","","eeabf3fa6e99699d00b344471031fb40","1.772","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=25259","2021-11-29 14:51:58"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/student-health/","text/html; charset=UTF-8","200","OK","Indexable","","Student Health | Ruby Memorial Hospital","39","359","WVU Medicine is committed to providing top quality healthcare for students throughout their education at West Virginia University. Located in the Health and Education Building across from the Student Recreation Center, our convenient care and expert providers are an essential part of your healthcare team. We offer wellness visits, vaccinations, on-site x-rays, lab services, telemedicine, […]","394","2437","","0","0","","0","","0","","0","Student Health FAQ","18","Transportation and Parking","26","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/student-health/","","","","","","91177","1577","13.725","3","","13","4","0","0.480","193","153","0","22","18","0","","","","","7c1fc1837198975465572b06ba1b0d67","1.997","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/student-health/","2021-11-29 14:51:58"
"https://wvumedicine.org/clinics/cheat-lake/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","1","1","0","0.120","0","0","0","0","0","0","","","","","","1.704","","https://wvumedicine.org/outpatient-clinics/cheat-lake/","HTTP Redirect","","1.1","0","https://wvumedicine.org/clinics/cheat-lake/","2021-11-29 14:51:59"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=3168","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Natalie McCready, PA-C, PA | WVU Medicine","41","401","","0","0","","0","0","","0","Natalie McCready, PA-C, PA","26","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49400","160","4.444","3","","8","5","0","0.600","35","25","0","9","9","0","","","","","c4e53d5b4cd4a06a3ea5402b8999ef92","1.775","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=3168","2021-11-29 14:52:00"
